,Lights,Refrigerator,Kitchen stove,Dishwasher,Washer,Dryer,Freezer,Other Appliances,Total (5 min)
Time,Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W)
22:30:00,130,251,0,0,0,0,0,62,443
22:35:00,130,259,0,0,0,0,0,62,451
22:40:00,130,251,0,0,0,0,0,162,543
22:45:00,130,242,0,0,0,0,0,162,534
22:50:00,30,242,0,0,0,0,0,162,434
22:55:00,30,234,0,0,0,0,0,282,546
23:00:00,30,242,0,0,0,0,0,282,554
23:05:00,30,234,0,0,0,0,0,282,546
23:10:00,30,201,0,0,0,0,0,282,513
23:15:00,30,80,0,0,0,0,0,282,392
23:20:00,30,0,0,0,0,0,0,282,312
23:25:00,30,0,0,0,0,0,0,282,312
23:30:00,0,0,0,0,0,0,0,402,402
23:35:00,0,0,0,0,0,0,0,402,402
23:40:00,0,0,0,0,0,0,0,282,282
23:45:00,0,0,0,0,0,0,0,182,182
23:50:00,0,0,0,0,0,0,0,182,182
23:55:00,0,80,0,0,0,0,0,182,262
0:00:00,60,251,0,0,0,0,0,92,403
0:05:00,60,242,0,0,0,0,0,92,394
0:10:00,60,242,0,0,0,0,0,92,394
0:15:00,60,234,0,0,0,0,0,92,386
0:20:00,60,160,0,0,0,0,0,92,312
0:25:00,60,0,0,0,0,0,0,92,152
0:30:00,60,0,0,0,0,0,0,92,152
0:35:00,60,0,0,0,0,0,0,192,252
0:40:00,60,0,0,0,0,0,0,162,222
0:45:00,60,0,0,0,0,0,0,162,222
0:50:00,60,0,0,0,0,0,0,162,222
0:55:00,60,0,0,0,0,0,0,162,222
1:00:00,60,0,0,0,0,0,0,162,222
1:05:00,0,80,0,0,0,0,0,62,142
1:10:00,0,251,0,0,0,0,0,62,313
1:15:00,0,242,0,0,0,0,0,62,304
1:20:00,0,242,0,0,0,0,0,62,304
1:25:00,0,890,0,0,0,0,0,62,952
1:30:00,0,80,0,0,0,0,0,62,142
1:35:00,0,0,0,0,0,0,0,62,62
1:40:00,0,0,0,0,0,0,0,62,62
1:45:00,0,0,0,0,0,0,0,62,62
1:50:00,0,0,0,0,0,0,0,62,62
1:55:00,0,80,0,0,0,0,0,62,142
2:00:00,0,251,0,0,0,0,0,62,313
2:05:00,0,259,0,0,0,0,0,62,321
2:10:00,0,251,0,0,0,0,0,62,313
2:15:00,0,242,0,0,0,0,0,62,304
2:20:00,0,242,0,0,0,0,0,62,304
2:25:00,0,234,0,0,0,0,0,62,296
2:30:00,0,242,0,0,0,0,0,62,304
2:35:00,0,234,0,0,0,0,0,62,296
2:40:00,0,201,0,0,0,0,0,62,263
2:45:00,0,80,0,0,0,0,0,62,142
2:50:00,0,0,0,0,0,0,0,62,62
2:55:00,0,0,0,0,0,0,0,62,62
3:00:00,0,0,0,0,0,0,0,62,62
3:05:00,0,0,0,0,0,0,0,62,62
3:10:00,0,0,0,0,0,0,0,62,62
3:15:00,0,0,0,0,0,0,0,62,62
3:20:00,0,0,0,0,0,0,0,62,62
3:25:00,0,80,0,0,0,0,0,62,142
3:30:00,0,251,0,0,0,0,0,62,313
3:35:00,0,242,0,0,0,0,0,62,304
3:40:00,0,242,0,0,0,0,0,62,304
3:45:00,0,234,0,0,0,0,0,62,296
3:50:00,0,160,0,0,0,0,0,62,222
3:55:00,0,0,0,0,0,0,0,62,62
4:00:00,0,0,0,0,0,0,0,62,62
4:05:00,0,0,0,0,0,0,0,62,62
4:10:00,0,0,0,0,0,0,0,62,62
4:15:00,0,0,0,0,0,0,0,62,62
4:20:00,0,0,0,0,0,0,0,62,62
4:25:00,0,0,0,0,0,0,0,62,62
4:30:00,0,0,0,0,0,0,0,62,62
4:35:00,205,80,0,0,0,0,0,62,347
4:40:00,205,251,0,0,0,0,0,62,518
4:45:00,205,242,0,0,0,0,0,62,509
4:50:00,205,242,0,0,0,0,0,62,509
4:55:00,205,234,0,0,0,0,0,62,501
5:00:00,205,160,0,0,0,0,0,62,427
5:05:00,205,0,0,0,0,0,0,62,267
5:10:00,205,0,0,0,0,0,0,62,267
5:15:00,205,0,0,0,0,0,0,62,267
5:20:00,205,0,0,0,0,0,0,62,267
5:25:00,205,0,0,0,0,0,0,62,267
5:30:00,0,0,0,0,0,0,0,62,62
5:35:00,0,0,0,0,0,0,0,62,62
5:40:00,0,0,0,0,0,0,0,62,62
5:45:00,0,80,0,0,0,0,0,62,142
5:50:00,0,251,0,0,0,0,0,62,313
5:55:00,0,242,0,0,0,0,0,62,304
6:00:00,0,242,0,0,0,0,0,62,304
6:05:00,0,234,0,0,0,0,0,62,296
6:10:00,0,160,0,0,0,0,0,62,222
6:15:00,0,0,0,0,0,0,0,62,62
6:20:00,0,0,0,0,0,0,0,62,62
6:25:00,100,0,0,0,0,0,0,62,162
6:30:00,100,0,0,0,0,0,0,62,162
6:35:00,100,0,0,0,0,0,0,62,162
6:40:00,100,0,0,0,0,0,0,62,162
6:45:00,100,0,0,0,0,0,0,62,162
6:50:00,100,0,0,0,0,0,0,62,162
6:55:00,100,80,0,0,0,0,0,62,242
7:00:00,100,251,0,0,0,0,0,62,413
7:05:00,100,242,0,0,0,0,0,62,404
7:10:00,100,242,0,0,0,0,0,62,404
7:15:00,100,234,0,0,0,0,0,62,396
7:20:00,100,160,0,0,0,0,0,62,322
7:25:00,0,0,0,0,0,0,0,62,62
7:30:00,0,0,0,0,0,0,0,62,62
7:35:00,0,0,0,0,0,0,0,162,162
7:40:00,0,0,0,0,0,0,0,162,162
7:45:00,0,0,0,0,0,0,0,192,192
7:50:00,0,0,0,0,0,0,0,192,192
7:55:00,0,0,0,0,0,0,0,192,192
8:00:00,0,0,0,0,0,0,0,192,192
8:05:00,0,80,0,0,0,0,0,192,272
8:10:00,0,251,0,0,0,0,0,222,473
8:15:00,0,242,0,0,0,0,0,222,464
8:20:00,0,242,0,0,0,0,0,222,464
8:25:00,0,234,0,0,0,0,0,222,456
8:30:00,0,160,0,0,0,0,0,222,382
8:35:00,0,0,0,0,0,0,0,222,222
8:40:00,0,0,0,0,0,0,0,222,222
8:45:00,0,0,0,0,0,0,0,122,122
8:50:00,0,0,0,467,0,0,0,122,589
8:55:00,0,0,0,467,0,0,0,122,589
9:00:00,0,0,0,467,0,0,0,122,589
9:05:00,0,0,0,467,0,0,0,122,589
9:10:00,0,0,0,467,0,0,0,122,589
9:15:00,0,80,0,467,0,0,0,122,669
9:20:00,0,251,0,467,0,0,0,122,840
9:25:00,0,242,0,467,0,0,0,92,801
9:30:00,0,242,0,0,0,0,0,92,334
9:35:00,60,234,0,0,0,0,0,62,356
9:40:00,60,160,0,0,0,0,0,62,282
9:45:00,60,0,0,0,0,0,0,62,122
9:50:00,60,0,0,0,0,0,0,62,122
9:55:00,60,0,0,0,0,0,0,62,122
10:00:00,0,0,0,0,0,0,0,62,62
10:05:00,0,0,0,0,0,0,0,62,62
10:10:00,0,0,0,0,0,0,0,62,62
10:15:00,0,0,0,0,0,0,0,62,62
10:20:00,0,0,0,0,0,0,0,62,62
10:25:00,0,80,0,467,0,0,0,62,609
10:30:00,0,251,0,467,0,0,0,62,780
10:35:00,0,242,0,467,0,0,0,62,771
10:40:00,0,242,0,467,0,0,0,62,771
10:45:00,0,234,0,467,0,0,0,62,763
10:50:00,0,160,0,467,0,0,0,62,689
10:55:00,100,0,0,467,0,0,0,62,629
11:00:00,100,0,0,0,0,0,0,312,412
11:05:00,100,0,0,0,0,0,0,312,412
11:10:00,100,0,0,0,0,0,0,312,412
11:15:00,100,0,0,0,0,0,0,312,412
11:20:00,100,0,0,0,505,0,0,352,957
11:25:00,100,0,0,0,505,0,0,352,957
11:30:00,130,0,0,0,505,0,0,352,987
11:35:00,130,80,0,0,0,0,0,352,562
11:40:00,130,251,0,0,0,0,0,352,733
11:45:00,130,242,0,0,505,0,0,352,1229
11:50:00,130,242,0,0,505,0,0,352,1229
11:55:00,130,234,0,0,505,0,0,352,1221
12:00:00,130,160,0,0,0,0,0,352,642
12:05:00,130,0,0,0,0,0,0,352,482
12:10:00,100,0,0,0,0,0,0,352,452
12:15:00,150,0,0,0,0,0,0,352,502
12:20:00,150,0,0,0,0,0,0,352,502
12:25:00,150,0,0,0,0,0,0,352,502
12:30:00,150,0,0,0,0,0,0,352,502
12:35:00,150,0,0,0,0,0,0,352,502
12:40:00,150,0,0,0,0,0,0,352,502
12:45:00,150,80,0,0,0,0,0,352,582
12:50:00,150,251,0,0,0,4115,0,102,4618
12:55:00,50,242,0,0,0,4115,0,102,4509
13:00:00,50,242,0,0,0,4115,0,102,4509
13:05:00,50,234,0,0,0,4115,0,102,4501
13:10:00,50,160,0,0,0,4115,0,102,4427
13:15:00,50,0,0,0,0,4115,0,62,4227
13:20:00,50,0,0,0,0,4115,0,62,4227
13:25:00,50,0,0,0,0,4115,0,62,4227
13:30:00,50,0,0,0,0,4115,0,62,4227
13:35:00,50,0,0,0,0,0,0,62,112
13:40:00,50,0,0,0,0,0,0,62,112
13:45:00,50,0,0,0,0,0,0,62,112
13:50:00,50,0,0,0,0,0,0,62,112
13:55:00,0,80,0,0,0,0,0,62,142
14:00:00,0,251,0,0,0,0,0,62,313
14:05:00,0,242,0,0,0,0,0,62,304
14:10:00,0,242,0,0,0,0,0,62,304
14:15:00,0,234,0,0,0,0,0,62,296
14:20:00,0,160,0,0,0,0,0,182,342
14:25:00,0,0,0,0,0,0,0,182,182
14:30:00,0,0,0,0,0,0,0,182,182
14:35:00,0,0,0,0,0,0,0,182,182
14:40:00,0,0,0,0,0,0,0,182,182
14:45:00,0,0,0,0,0,0,0,182,182
14:50:00,0,0,0,0,0,0,0,182,182
14:55:00,0,0,0,0,0,0,0,182,182
15:00:00,0,0,0,0,0,0,0,182,182
15:05:00,0,80,0,0,0,0,0,182,262
15:10:00,0,251,0,0,0,0,0,182,433
15:15:00,205,242,0,0,0,0,0,182,629
15:20:00,205,242,0,0,0,0,0,182,629
15:25:00,305,234,0,0,0,0,0,182,721
15:30:00,305,160,0,0,0,0,0,182,647
15:35:00,0,0,0,0,0,0,0,302,302
15:40:00,60,0,0,0,0,0,0,302,362
15:45:00,50,0,0,0,0,0,0,402,452
15:50:00,50,0,0,0,0,0,0,402,452
15:55:00,50,0,0,0,0,0,0,402,452
16:00:00,50,0,0,0,0,0,0,402,452
16:05:00,50,0,0,0,0,0,0,402,452
16:10:00,50,0,0,0,0,0,0,402,452
16:15:00,50,80,0,0,0,0,0,282,412
16:20:00,50,251,0,0,0,0,0,282,583
16:25:00,50,242,0,0,0,0,0,282,574
16:30:00,50,242,0,0,0,0,0,282,574
16:35:00,50,234,0,0,0,0,0,282,566
16:40:00,50,160,0,0,0,0,0,312,522
16:45:00,50,0,0,0,0,0,0,312,362
16:50:00,110,0,0,467,0,0,0,312,889
16:55:00,110,0,0,467,0,0,0,312,889
17:00:00,110,0,0,467,0,0,0,312,889
17:05:00,110,0,0,467,0,0,0,312,889
17:10:00,160,0,0,467,0,0,0,312,939
17:15:00,160,0,1600,467,0,0,0,192,2419
17:20:00,160,0,1600,467,0,0,0,192,2419
17:25:00,190,80,1600,0,0,0,0,62,1932
17:30:00,190,251,1600,0,0,0,0,62,2103
17:35:00,190,242,1600,0,0,0,0,62,2094
17:40:00,140,242,1600,0,0,0,0,62,2044
17:45:00,140,234,0,0,0,0,0,62,436
17:50:00,140,160,0,0,0,0,0,62,362
17:55:00,110,0,0,0,0,0,0,62,172
18:00:00,110,0,0,0,0,0,0,62,172
18:05:00,50,0,0,0,0,0,0,62,112
18:10:00,150,0,0,0,0,0,0,62,212
18:15:00,130,0,0,0,0,0,0,62,192
18:20:00,130,0,0,0,0,0,0,62,192
18:25:00,130,0,0,0,0,0,0,62,192
18:30:00,180,0,0,0,0,0,0,62,242
18:35:00,180,80,0,0,0,0,0,162,422
18:40:00,180,251,0,0,0,0,0,162,593
18:45:00,240,242,0,0,0,0,0,162,644
18:50:00,240,242,0,0,0,0,0,162,644
18:55:00,340,234,0,0,0,0,0,162,736
19:00:00,440,160,0,0,0,0,0,162,762
19:05:00,500,0,0,0,0,0,0,162,662
19:10:00,470,0,0,0,0,0,0,162,632
19:15:00,500,0,0,0,0,0,0,162,662
19:20:00,400,0,0,0,0,0,0,162,562
19:25:00,400,0,0,0,0,0,0,162,562
19:30:00,370,0,0,0,0,0,0,162,532
19:35:00,370,0,0,0,0,0,0,162,532
19:40:00,370,0,0,0,0,0,0,412,782
19:45:00,270,80,0,0,0,0,0,412,762
19:50:00,270,251,0,0,0,0,0,412,933
19:55:00,170,242,0,0,0,0,0,412,824
20:00:00,170,242,0,0,0,0,0,412,824
20:05:00,170,234,0,0,0,0,0,412,816
20:10:00,170,160,0,0,0,0,0,412,742
20:15:00,140,0,0,0,0,0,0,412,552
20:20:00,90,0,0,0,0,0,0,412,502
20:25:00,90,0,0,0,0,0,0,162,252
20:30:00,235,0,0,0,0,0,0,62,297
20:35:00,235,0,0,0,0,0,0,62,297
20:40:00,235,0,0,0,0,0,0,62,297
20:45:00,335,0,0,0,0,0,0,62,397
20:50:00,395,0,0,0,0,0,0,62,457
20:55:00,395,80,0,0,0,0,0,62,537
21:00:00,395,251,0,0,0,0,0,92,738
21:05:00,335,242,0,0,0,0,0,92,669
21:10:00,335,242,0,0,0,0,0,192,769
21:15:00,335,234,0,0,0,0,0,192,761
21:20:00,335,160,0,0,0,0,0,192,687
21:25:00,335,0,0,0,0,0,0,192,527
21:30:00,335,0,0,0,0,0,0,192,527
21:35:00,335,0,0,0,0,0,0,192,527
21:40:00,335,0,0,0,0,0,0,192,527
21:45:00,335,0,0,0,0,0,0,192,527
21:50:00,335,0,0,0,0,0,0,192,527
21:55:00,335,0,0,0,0,0,0,192,527
22:00:00,205,0,0,0,0,0,0,192,397
22:05:00,205,80,0,0,0,0,0,192,477
22:10:00,205,251,0,0,0,0,0,192,648
22:15:00,205,242,0,0,0,0,0,192,639
22:20:00,205,242,0,0,0,0,0,162,609
22:25:00,205,234,0,0,0,0,0,162,601
22:30:00,0,160,0,0,0,0,0,162,322
22:35:00,0,0,0,0,0,0,0,162,162
22:40:00,0,0,0,0,0,0,0,162,162
22:45:00,0,0,0,0,0,0,0,62,62
22:50:00,0,0,0,0,0,0,0,62,62
22:55:00,0,0,0,0,0,0,0,62,62
23:00:00,0,0,0,0,0,0,0,62,62
23:05:00,0,0,0,0,0,0,0,62,62
23:10:00,0,0,0,0,0,0,0,62,62
23:15:00,0,80,0,0,0,0,0,62,142
23:20:00,0,251,0,0,0,0,0,62,313
23:25:00,0,242,0,0,0,0,0,62,304
23:30:00,0,242,0,0,0,0,0,62,304
23:35:00,0,234,0,0,0,0,0,62,296
23:40:00,0,160,0,0,0,0,0,62,222
23:45:00,0,0,0,0,0,0,0,62,62
23:50:00,0,0,0,0,0,0,0,62,62
23:55:00,0,0,0,0,0,0,0,62,62
0:00:00,100,0,0,0,0,0,0,312,412
0:05:00,100,0,0,0,0,0,0,312,412
0:10:00,100,0,0,0,0,0,0,312,412
0:15:00,100,0,0,0,0,0,0,312,412
0:20:00,100,0,0,0,0,0,0,312,412
0:25:00,0,0,0,0,0,0,0,272,272
0:30:00,0,0,0,0,0,0,0,272,272
0:35:00,0,80,0,0,0,0,0,272,352
0:40:00,0,251,0,0,0,0,0,272,523
0:45:00,0,242,0,0,0,0,0,272,514
0:50:00,0,242,0,0,0,0,0,272,514
0:55:00,0,234,0,0,0,0,0,272,506
1:00:00,0,160,0,0,0,0,0,92,252
1:05:00,0,0,0,0,0,0,0,92,92
1:10:00,0,0,0,0,0,0,0,92,92
1:15:00,0,0,0,0,0,0,0,92,92
1:20:00,0,0,0,0,0,0,0,92,92
1:25:00,0,0,0,0,0,0,0,272,272
1:30:00,0,0,0,0,0,0,0,272,272
1:35:00,0,0,0,0,0,0,0,272,272
1:40:00,0,0,0,0,0,0,0,242,242
1:45:00,0,80,0,0,0,0,0,242,322
1:50:00,0,251,0,0,0,0,0,242,493
1:55:00,0,242,0,0,0,0,0,242,484
2:00:00,0,242,0,0,0,0,0,242,484
2:05:00,0,234,0,0,0,0,0,242,476
2:10:00,0,160,0,0,0,0,0,242,402
2:15:00,0,0,0,0,0,0,0,242,242
2:20:00,0,0,0,0,0,0,0,242,242
2:25:00,0,0,0,0,0,0,0,242,242
2:30:00,0,0,0,0,0,0,0,242,242
2:35:00,0,0,0,0,0,0,0,242,242
2:40:00,0,0,0,0,0,0,0,242,242
2:45:00,0,0,0,0,0,0,0,242,242
2:50:00,0,0,0,0,0,0,0,242,242
2:55:00,0,80,0,0,0,0,0,242,322
3:00:00,0,251,0,0,0,0,0,62,313
3:05:00,0,242,0,0,0,0,0,62,304
3:10:00,0,242,0,0,0,0,0,62,304
3:15:00,0,234,0,0,0,0,0,62,296
3:20:00,0,160,0,0,0,0,0,62,222
3:25:00,0,0,0,0,0,0,0,62,62
3:30:00,0,0,0,0,0,0,0,62,62
3:35:00,0,0,0,0,0,0,0,62,62
3:40:00,0,0,0,0,0,0,0,62,62
3:45:00,0,0,0,0,0,0,0,62,62
3:50:00,0,0,0,0,0,0,0,62,62
3:55:00,0,0,0,0,0,0,0,62,62
4:00:00,0,0,0,0,0,0,0,62,62
4:05:00,0,80,0,0,0,0,0,62,142
4:10:00,0,251,0,0,0,0,0,62,313
4:15:00,0,242,0,0,0,0,0,62,304
4:20:00,0,242,0,0,0,0,0,162,404
4:25:00,0,234,0,0,0,0,0,162,396
4:30:00,0,160,0,0,0,0,0,162,322
4:35:00,0,0,0,0,0,0,0,62,62
4:40:00,0,0,0,0,0,0,0,62,62
4:45:00,0,0,0,0,0,0,0,62,62
4:50:00,0,0,0,0,0,0,0,62,62
4:55:00,0,0,0,0,0,0,0,62,62
5:00:00,0,0,0,0,0,0,0,62,62
5:05:00,0,0,0,0,0,0,0,62,62
5:10:00,0,0,0,0,0,0,0,62,62
5:15:00,0,80,0,0,0,0,0,62,142
5:20:00,0,251,0,0,0,0,0,62,313
5:25:00,0,242,0,0,0,0,0,62,304
5:30:00,0,242,0,0,0,0,0,62,304
5:35:00,0,234,0,0,0,0,0,62,296
5:40:00,0,160,0,0,0,0,0,62,222
5:45:00,0,0,0,0,0,0,0,62,62
5:50:00,0,0,0,0,0,0,0,62,62
5:55:00,0,0,0,0,0,0,0,62,62
6:00:00,0,0,0,0,0,0,0,62,62
6:05:00,0,0,1600,0,0,0,0,62,1662
6:10:00,0,0,1600,0,0,0,0,62,1662
6:15:00,0,0,1600,0,0,0,0,62,1662
6:20:00,0,0,1600,0,0,0,0,62,1662
6:25:00,0,80,1600,0,0,0,0,62,1742
6:30:00,0,251,1600,0,0,0,0,62,1913
6:35:00,0,242,1600,0,0,0,0,62,1904
6:40:00,0,242,1600,0,0,0,0,62,1904
6:45:00,0,234,0,0,0,0,0,62,296
6:50:00,100,160,0,0,0,0,0,62,322
6:55:00,100,0,0,0,0,0,0,62,162
7:00:00,100,0,0,0,0,0,0,62,162
7:05:00,100,0,0,0,0,0,0,62,162
7:10:00,205,0,0,0,0,0,0,62,267
7:15:00,0,0,0,0,0,0,0,62,62
7:20:00,0,0,0,0,0,0,0,62,62
7:25:00,0,0,0,0,0,0,0,62,62
7:30:00,0,0,0,0,0,0,0,62,62
7:35:00,0,80,0,0,0,0,0,62,142
7:40:00,0,251,0,0,0,0,0,62,313
7:45:00,0,242,0,0,0,0,0,62,304
7:50:00,0,242,0,0,0,0,0,62,304
7:55:00,0,234,0,0,0,0,0,62,296
8:00:00,0,160,0,0,0,0,0,62,222
8:05:00,0,0,0,0,0,0,0,62,62
8:10:00,0,0,0,0,0,0,0,62,62
8:15:00,100,0,0,0,0,0,0,62,162
8:20:00,100,0,0,0,0,0,0,62,162
8:25:00,100,0,0,0,0,0,0,62,162
8:30:00,100,0,0,0,0,0,0,62,162
8:35:00,100,0,0,0,0,0,0,62,162
8:40:00,100,0,0,0,0,0,0,62,162
8:45:00,100,80,0,0,0,0,0,62,242
8:50:00,100,251,0,0,0,0,0,62,413
8:55:00,100,242,0,0,0,0,0,62,404
9:00:00,100,242,0,0,0,0,0,62,404
9:05:00,100,234,0,0,0,0,0,62,396
9:10:00,100,160,0,0,0,0,0,62,322
9:15:00,100,0,0,0,0,0,0,62,162
9:20:00,100,0,0,0,0,0,0,62,162
9:25:00,100,0,0,0,0,0,0,62,162
9:30:00,100,0,0,0,0,0,0,62,162
9:35:00,100,0,0,0,0,0,0,62,162
9:40:00,100,0,0,0,0,0,0,62,162
9:45:00,100,0,0,0,0,0,0,62,162
9:50:00,100,0,0,0,0,0,0,62,162
9:55:00,130,80,0,0,0,0,0,62,272
10:00:00,130,251,0,0,0,0,0,62,443
10:05:00,130,242,0,0,0,0,0,62,434
10:10:00,130,242,0,0,0,0,0,62,434
10:15:00,30,234,0,0,0,0,0,62,326
10:20:00,30,160,0,0,0,0,0,62,252
10:25:00,30,0,0,0,0,0,0,62,92
10:30:00,0,0,0,0,0,0,0,62,62
10:35:00,0,0,0,0,0,0,0,62,62
10:40:00,0,0,0,0,0,0,0,62,62
10:45:00,0,0,0,0,0,0,0,62,62
10:50:00,0,0,0,0,0,0,0,62,62
10:55:00,0,0,0,0,0,0,0,62,62
11:00:00,0,0,0,0,0,0,0,62,62
11:05:00,0,80,0,0,0,0,0,62,142
11:10:00,0,251,0,0,0,0,0,62,313
11:15:00,0,242,0,0,0,0,0,62,304
11:20:00,100,242,0,0,0,0,0,62,404
11:25:00,100,234,0,0,0,0,0,62,396
11:30:00,100,160,0,0,0,0,0,62,322
11:35:00,160,0,0,0,0,0,0,62,222
11:40:00,160,0,0,0,505,0,0,62,727
11:45:00,160,0,0,0,505,0,0,62,727
11:50:00,160,0,0,0,505,0,0,62,727
11:55:00,160,0,0,0,0,0,0,62,222
12:00:00,160,0,0,0,0,0,0,62,222
12:05:00,365,0,0,0,505,0,0,62,932
12:10:00,365,0,0,0,505,0,0,62,932
12:15:00,365,80,0,0,505,0,0,62,1012
12:20:00,365,251,0,0,0,0,0,62,678
12:25:00,265,242,0,0,0,0,0,62,569
12:30:00,265,242,0,0,0,0,0,62,569
12:35:00,265,234,0,0,0,0,0,62,561
12:40:00,205,160,0,0,0,0,0,62,427
12:45:00,205,0,0,0,0,0,0,62,267
12:50:00,205,0,0,0,0,0,0,62,267
12:55:00,205,0,0,0,0,0,0,62,267
13:00:00,205,0,0,0,0,0,0,62,267
13:05:00,205,0,0,0,0,0,0,62,267
13:10:00,205,0,0,0,0,0,0,62,267
13:15:00,205,0,0,0,0,4115,0,62,4382
13:20:00,205,0,0,0,0,4115,0,62,4382
13:25:00,205,80,0,0,0,4115,0,62,4462
13:30:00,205,251,0,0,0,4115,0,62,4633
13:35:00,205,242,0,0,0,4115,0,62,4624
13:40:00,205,242,0,0,0,4115,0,312,4874
13:45:00,205,234,0,0,0,4115,0,312,4866
13:50:00,205,160,0,0,0,4115,0,312,4792
13:55:00,205,0,0,0,0,4115,0,312,4632
14:00:00,0,0,0,0,0,4115,0,312,4427
14:05:00,0,0,0,0,0,0,0,312,312
14:10:00,0,0,0,0,0,0,0,312,312
14:15:00,0,0,0,0,0,0,0,312,312
14:20:00,0,0,0,0,0,0,0,312,312
14:25:00,205,0,0,0,0,0,0,312,517
14:30:00,205,0,0,0,0,0,0,312,517
14:35:00,205,80,0,0,0,0,0,312,597
14:40:00,205,251,0,0,0,0,0,312,768
14:45:00,205,242,0,0,0,0,0,312,759
14:50:00,205,242,0,0,0,0,0,312,759
14:55:00,205,234,0,0,0,0,0,312,751
15:00:00,205,160,0,0,0,0,0,312,677
15:05:00,205,0,0,0,0,0,0,312,517
15:10:00,205,0,0,0,0,0,0,312,517
15:15:00,205,0,0,0,0,0,0,62,267
15:20:00,205,0,0,0,0,0,0,62,267
15:25:00,0,0,0,0,0,0,0,62,62
15:30:00,0,0,0,0,0,0,0,62,62
15:35:00,0,0,0,0,0,0,0,62,62
15:40:00,0,0,0,0,0,0,0,62,62
15:45:00,0,80,0,0,0,0,0,62,142
15:50:00,0,251,0,0,0,0,0,62,313
15:55:00,100,242,0,0,0,0,0,62,404
16:00:00,100,242,0,0,0,0,0,1562,1904
16:05:00,100,890,0,0,0,0,0,1562,2552
16:10:00,100,80,0,0,0,0,0,1562,1742
16:15:00,100,0,0,0,0,0,0,1562,1662
16:20:00,150,0,0,0,0,0,0,1562,1712
16:25:00,150,0,0,0,0,0,0,1562,1712
16:30:00,150,0,0,0,0,0,0,62,212
16:35:00,150,80,0,0,0,0,0,62,292
16:40:00,150,251,0,0,0,0,0,62,463
16:45:00,150,259,0,0,0,0,0,62,471
16:50:00,150,251,0,0,0,0,0,62,463
16:55:00,150,242,0,0,0,0,0,62,454
17:00:00,150,242,0,0,0,0,0,312,704
17:05:00,150,234,0,0,0,0,0,312,696
17:10:00,150,242,0,0,0,0,0,312,704
17:15:00,150,234,0,0,0,0,0,312,696
17:20:00,150,201,0,0,0,0,0,312,663
17:25:00,210,80,0,0,0,0,0,312,602
17:30:00,210,0,0,0,0,0,0,312,522
17:35:00,210,0,0,0,0,0,0,312,522
17:40:00,210,0,0,0,0,0,0,312,522
17:45:00,160,0,0,0,0,0,0,312,472
17:50:00,210,0,0,0,0,0,0,412,622
17:55:00,260,0,0,0,0,0,0,412,672
18:00:00,290,0,0,0,0,0,0,412,702
18:05:00,495,80,0,0,0,0,0,412,987
18:10:00,525,251,0,0,0,0,0,412,1188
18:15:00,525,242,0,0,0,0,0,412,1179
18:20:00,525,242,0,0,0,0,0,412,1179
18:25:00,730,234,0,0,0,0,0,412,1376
18:30:00,700,160,0,0,0,0,0,412,1272
18:35:00,700,0,0,0,0,0,0,412,1112
18:40:00,600,0,0,0,0,0,0,162,762
18:45:00,540,0,0,0,0,0,0,162,702
18:50:00,440,0,0,0,0,0,0,162,602
18:55:00,440,0,0,0,0,0,0,162,602
19:00:00,540,0,0,0,0,0,0,162,702
19:05:00,600,0,0,0,0,0,0,62,662
19:10:00,500,0,0,0,0,0,0,62,562
19:15:00,295,80,0,0,0,0,0,62,437
19:20:00,265,251,0,0,0,0,0,62,578
19:25:00,265,242,0,0,0,0,0,62,569
19:30:00,365,242,0,0,0,0,0,62,669
19:35:00,465,234,0,0,0,0,0,62,761
19:40:00,465,160,0,0,0,0,0,62,687
19:45:00,465,0,0,0,0,0,0,62,527
19:50:00,670,0,0,0,0,0,0,62,732
19:55:00,670,0,0,0,0,0,0,62,732
20:00:00,670,0,0,0,0,0,0,62,732
20:05:00,670,0,0,0,0,0,0,62,732
20:10:00,610,0,0,0,0,0,0,62,672
20:15:00,660,0,0,0,0,0,0,62,722
20:20:00,690,0,0,0,0,0,0,62,752
20:25:00,535,80,0,0,0,0,0,62,677
20:30:00,330,251,0,0,0,0,0,62,643
20:35:00,330,242,0,0,0,0,0,62,634
20:40:00,330,242,0,0,0,0,0,62,634
20:45:00,290,234,0,0,0,0,0,62,586
20:50:00,190,160,0,0,0,0,0,62,412
20:55:00,190,0,0,0,0,0,0,62,252
21:00:00,190,0,0,0,0,0,0,62,252
21:05:00,190,0,0,0,0,0,0,62,252
21:10:00,190,0,0,0,0,0,0,92,282
21:15:00,190,0,0,0,0,0,0,92,282
21:20:00,90,0,0,0,0,0,0,92,182
21:25:00,90,0,0,0,0,0,0,92,182
21:30:00,140,0,0,0,0,0,0,92,232
21:35:00,140,80,0,0,0,0,0,92,312
21:40:00,140,251,0,0,0,0,0,92,483
21:45:00,80,242,0,0,0,0,0,92,414
21:50:00,140,242,0,0,0,0,0,892,1274
21:55:00,140,234,0,0,0,0,0,892,1266
22:00:00,110,160,0,0,0,0,0,892,1162
22:05:00,110,0,0,0,0,0,0,892,1002
22:10:00,110,0,0,0,0,0,0,892,1002
22:15:00,50,0,0,0,0,0,0,892,942
22:20:00,50,0,0,0,0,0,0,892,942
