,Lights,Refrigerator,Kitchen stove,Dishwasher,Washer,Dryer,Freezer,Other Appliances,Total (5 min)
19:50:00,380,242,0,0,0,0,61,62,745
19:55:00,380,242,0,0,0,0,191,62,875
20:00:00,380,234,0,0,0,0,185,62,861
20:05:00,790,160,0,0,0,0,185,62,1197
20:10:00,850,0,0,0,0,0,178,62,1090
20:15:00,910,0,0,0,0,0,122,62,1094
20:20:00,910,0,0,0,0,0,0,62,972
20:25:00,810,0,0,0,0,0,0,62,872
20:30:00,810,0,0,0,0,0,0,62,872
20:35:00,810,0,0,0,0,0,0,62,872
20:40:00,400,0,0,0,0,0,0,62,462
20:45:00,500,0,0,0,0,0,0,62,562
20:50:00,280,80,0,0,0,0,0,62,422
20:55:00,280,251,0,0,0,0,0,62,593
21:00:00,160,242,0,0,0,0,61,62,525
21:05:00,360,242,0,0,0,0,191,62,855
21:10:00,360,234,0,0,0,0,185,62,841
21:15:00,420,160,0,0,0,0,185,62,827
21:20:00,420,0,0,0,0,0,178,62,660
21:25:00,420,0,0,0,0,0,122,62,604
21:30:00,420,0,0,0,0,0,0,62,482
21:35:00,420,0,0,0,0,0,0,62,482
21:40:00,360,0,0,0,0,0,0,62,422
21:45:00,360,0,0,0,0,0,0,62,422
21:50:00,360,0,0,0,0,0,0,62,422
21:55:00,360,0,0,0,0,0,0,62,422
22:00:00,360,80,0,0,0,0,0,62,502
22:05:00,360,251,0,0,0,0,0,62,673
22:10:00,360,242,0,0,0,0,61,182,845
22:15:00,360,242,0,0,0,0,191,282,1075
22:20:00,260,234,0,0,0,0,185,162,841
22:25:00,260,160,0,0,0,0,185,262,867
22:30:00,260,0,0,0,0,0,178,262,700
22:35:00,260,0,0,0,0,0,122,162,544
22:40:00,200,0,0,0,0,0,0,162,362
22:45:00,200,0,0,0,0,0,0,162,362
22:50:00,200,0,0,0,0,0,0,162,362
22:55:00,200,0,0,0,0,0,0,162,362
23:00:00,200,0,0,0,0,0,0,162,362
23:05:00,0,0,0,0,0,0,0,162,162
23:10:00,0,80,0,0,0,0,0,162,242
23:15:00,0,251,0,0,0,0,0,1062,1313
23:20:00,0,242,0,0,0,0,61,962,1265
23:25:00,0,242,0,0,0,0,191,962,1395
23:30:00,0,234,1600,0,0,0,185,962,2981
23:35:00,0,160,1600,0,0,0,185,962,2907
23:40:00,0,0,1600,0,0,0,178,962,2740
23:45:00,0,0,1600,0,0,0,122,962,2684
23:50:00,0,0,1600,0,0,0,0,962,2562
23:55:00,0,0,1600,0,0,0,0,962,2562
0:00:00,0,0,0,0,0,0,0,2187,2187
0:05:00,0,0,0,0,0,0,0,2187,2187
0:10:00,0,0,0,0,0,0,0,2187,2187
0:15:00,0,0,0,0,0,0,0,2187,2187
0:20:00,0,0,0,0,0,0,0,2187,2187
0:25:00,0,80,0,0,0,0,0,2217,2297
0:30:00,0,251,0,0,0,0,61,717,1028
0:35:00,0,242,0,0,0,0,191,712,1145
0:40:00,0,242,0,0,0,0,185,382,809
0:45:00,0,234,0,0,0,0,185,382,801
0:50:00,0,160,0,0,0,0,178,342,680
0:55:00,0,0,0,0,0,0,122,342,464
1:00:00,0,0,0,0,0,0,0,92,92
1:05:00,0,0,0,0,0,0,0,92,92
1:10:00,0,0,0,0,0,0,0,92,92
1:15:00,0,0,0,0,0,0,0,272,272
1:20:00,0,0,0,0,0,0,0,272,272
1:25:00,0,0,0,0,0,0,0,272,272
1:30:00,0,0,0,0,0,0,0,272,272
1:35:00,0,80,0,0,0,0,0,92,172
1:40:00,0,251,0,0,0,0,61,92,403
1:45:00,0,242,0,0,0,0,191,272,705
1:50:00,0,242,0,0,0,0,185,272,699
1:55:00,0,234,0,0,0,0,185,272,691
2:00:00,0,160,0,0,0,0,178,272,610
2:05:00,0,0,0,0,0,0,122,272,394
2:10:00,0,0,0,0,0,0,0,242,242
2:15:00,0,0,0,0,0,0,0,242,242
2:20:00,0,0,0,0,0,0,0,242,242
2:25:00,0,0,0,0,0,0,0,92,92
2:30:00,0,0,0,0,0,0,0,92,92
2:35:00,0,0,0,0,0,0,0,92,92
2:40:00,0,0,0,0,0,0,0,92,92
2:45:00,0,80,0,0,0,0,0,92,172
2:50:00,0,251,0,0,0,0,61,92,403
2:55:00,0,242,0,0,0,0,191,92,525
3:00:00,0,242,0,0,0,0,185,92,519
3:05:00,0,234,0,0,0,0,185,92,511
3:10:00,0,160,0,0,0,0,178,97,435
3:15:00,0,0,0,0,0,0,122,97,219
3:20:00,0,0,0,0,0,0,0,97,97
3:25:00,0,0,0,0,0,0,0,97,97
3:30:00,0,0,0,0,0,0,0,97,97
3:35:00,0,0,0,0,0,0,0,97,97
3:40:00,0,0,0,0,0,0,0,97,97
3:45:00,0,0,0,0,0,0,0,97,97
3:50:00,0,0,0,0,0,0,0,97,97
3:55:00,0,80,0,0,0,0,0,97,177
4:00:00,0,251,0,0,0,0,61,97,408
4:05:00,0,242,0,0,0,0,191,67,500
4:10:00,0,242,0,0,0,0,185,67,494
4:15:00,0,234,0,0,0,0,185,67,486
4:20:00,0,160,0,0,0,0,178,67,405
4:25:00,0,0,0,0,0,0,122,67,189
4:30:00,0,0,0,0,0,0,0,67,67
4:35:00,0,0,0,0,0,0,0,67,67
4:40:00,0,0,0,0,0,0,0,67,67
4:45:00,0,0,0,0,0,0,0,67,67
4:50:00,0,0,0,0,0,0,0,67,67
4:55:00,200,0,0,0,0,0,0,67,267
5:00:00,200,0,0,0,0,0,0,67,267
5:05:00,200,80,0,0,0,0,0,67,347
5:10:00,200,251,0,0,0,0,61,62,573
5:15:00,200,242,0,0,0,0,191,62,695
5:20:00,0,242,0,0,0,0,185,62,489
5:25:00,0,234,0,0,0,0,185,62,481
5:30:00,0,160,0,0,0,0,178,62,400
5:35:00,0,0,0,0,0,0,122,62,184
5:40:00,0,0,0,0,0,0,0,67,67
5:45:00,0,0,0,0,0,0,0,67,67
5:50:00,0,0,0,0,0,0,0,67,67
5:55:00,0,0,0,0,0,0,0,67,67
6:00:00,0,0,0,0,0,0,0,67,67
6:05:00,0,0,0,0,0,0,0,67,67
6:10:00,0,0,0,0,0,0,0,67,67
6:15:00,0,80,0,0,0,0,0,67,147
6:20:00,0,251,0,0,0,0,61,67,378
6:25:00,0,242,0,0,0,0,191,67,500
6:30:00,410,242,0,0,0,0,185,67,904
6:35:00,410,234,0,0,0,0,185,67,896
6:40:00,410,160,0,0,0,0,178,62,810
6:45:00,410,0,0,0,0,0,122,62,594
6:50:00,410,0,0,0,0,0,0,62,472
6:55:00,410,0,0,0,0,0,0,62,472
7:00:00,410,0,0,0,0,0,0,62,472
7:05:00,410,0,0,0,0,0,0,62,472
7:10:00,410,0,0,0,0,0,0,62,472
7:15:00,410,0,0,0,0,0,0,62,472
7:20:00,410,0,0,0,0,0,0,62,472
7:25:00,410,80,0,0,0,0,0,62,552
7:30:00,410,251,0,0,0,0,61,62,783
7:35:00,410,242,0,0,0,0,191,62,905
7:40:00,470,242,0,0,0,0,185,62,959
7:45:00,470,234,0,0,0,0,185,62,951
7:50:00,880,160,0,0,0,0,178,62,1280
7:55:00,590,0,0,0,0,0,122,62,774
8:00:00,590,0,0,0,0,0,0,62,652
8:05:00,180,0,0,0,0,0,0,62,242
8:10:00,180,0,0,0,0,0,0,62,242
8:15:00,180,0,0,0,0,0,0,62,242
8:20:00,180,0,0,0,0,0,0,62,242
8:25:00,180,0,0,0,0,0,0,62,242
8:30:00,180,0,0,0,0,0,0,62,242
8:35:00,180,80,0,0,0,0,0,62,322
8:40:00,180,251,0,0,0,0,61,62,553
8:45:00,180,242,0,0,0,0,191,62,675
8:50:00,180,242,0,0,0,0,185,62,669
8:55:00,180,234,0,0,0,0,185,62,661
9:00:00,60,160,0,0,0,0,178,62,460
9:05:00,160,0,0,0,0,0,122,62,344
9:10:00,160,0,0,0,0,0,0,62,222
9:15:00,100,0,0,0,0,0,0,62,162
9:20:00,60,0,0,0,0,0,0,62,122
9:25:00,60,0,0,0,0,0,0,62,122
9:30:00,60,0,0,0,0,0,0,62,122
9:35:00,60,0,0,0,0,0,0,62,122
9:40:00,0,0,0,0,0,0,0,62,62
9:45:00,0,80,0,0,0,0,0,62,142
9:50:00,0,251,0,0,0,0,61,62,373
9:55:00,0,242,0,0,0,0,191,62,495
10:00:00,0,242,0,0,0,0,185,62,489
10:05:00,0,234,0,0,0,0,185,62,481
10:10:00,0,160,0,0,0,0,178,62,400
10:15:00,0,0,0,0,0,0,122,62,184
10:20:00,0,0,0,0,0,0,0,62,62
10:25:00,0,0,0,0,0,0,0,62,62
10:30:00,0,0,0,0,0,0,0,62,62
10:35:00,0,0,0,0,0,0,0,62,62
10:40:00,0,0,0,0,0,0,0,62,62
10:45:00,0,0,0,0,0,0,0,62,62
10:50:00,0,0,0,0,0,0,0,62,62
10:55:00,0,80,0,0,0,0,0,62,142
11:00:00,0,251,0,0,0,0,61,62,373
11:05:00,0,242,0,0,0,0,191,62,495
11:10:00,0,242,0,0,0,0,185,62,489
11:15:00,0,234,0,0,0,0,185,62,481
11:20:00,0,160,0,0,0,0,178,1312,1650
11:25:00,0,0,0,0,0,0,122,1312,1434
11:30:00,0,0,0,0,0,0,0,1312,1312
11:35:00,0,0,0,0,0,0,0,2112,2112
11:40:00,200,0,0,0,0,0,0,2112,2312
11:45:00,0,0,0,0,0,0,0,2112,2112
11:50:00,0,0,0,0,0,0,0,862,862
11:55:00,120,0,0,0,0,0,0,862,982
12:00:00,120,0,0,0,0,0,0,862,982
12:05:00,120,80,0,0,0,0,0,862,1062
12:10:00,120,251,0,0,0,0,61,862,1293
12:15:00,120,242,0,0,0,0,191,862,1415
12:20:00,120,242,0,0,0,0,185,862,1409
12:25:00,120,234,0,0,0,0,185,862,1401
12:30:00,120,160,0,0,0,0,178,862,1320
12:35:00,120,0,0,0,0,0,122,862,1104
12:40:00,120,0,0,0,0,0,0,862,982
12:45:00,120,0,0,0,0,0,0,862,982
12:50:00,120,0,0,0,0,0,0,862,982
12:55:00,120,0,0,0,0,0,0,862,982
13:00:00,120,0,0,0,0,0,0,862,982
13:05:00,120,0,0,0,0,0,0,862,982
13:10:00,120,0,0,0,0,0,0,862,982
13:15:00,120,80,0,0,0,0,0,862,1062
13:20:00,120,251,0,0,0,0,61,862,1293
13:25:00,120,242,0,0,0,0,191,862,1415
13:30:00,530,242,0,0,0,0,185,62,1019
13:35:00,530,234,0,0,0,0,185,62,1011
13:40:00,530,160,0,0,0,0,178,62,930
13:45:00,530,0,0,0,0,0,122,62,714
13:50:00,120,0,0,0,0,0,0,62,182
13:55:00,0,0,0,0,0,0,0,62,62
14:00:00,0,0,0,0,0,0,0,62,62
14:05:00,0,0,0,0,0,0,0,62,62
14:10:00,0,0,0,0,0,0,0,162,162
14:15:00,0,0,0,0,0,0,0,162,162
14:20:00,0,0,0,0,0,0,0,162,162
14:25:00,0,80,0,0,0,0,0,162,242
14:30:00,0,251,0,0,0,0,61,162,473
14:35:00,0,242,0,0,0,0,191,162,595
14:40:00,0,242,0,0,0,0,185,162,589
14:45:00,200,890,0,0,0,0,185,162,1437
14:50:00,200,80,0,0,0,0,178,162,620
14:55:00,200,0,0,0,0,0,122,162,484
15:00:00,200,0,0,0,0,0,0,202,402
15:05:00,200,0,0,0,0,0,0,102,302
15:10:00,300,0,0,0,0,0,0,102,402
15:15:00,300,80,0,0,0,0,0,102,482
15:20:00,300,251,0,0,0,0,0,102,653
15:25:00,300,259,0,0,0,0,0,102,661
15:30:00,300,251,0,0,0,0,0,62,613
15:35:00,300,242,0,0,0,0,0,62,604
15:40:00,360,242,0,0,0,0,61,62,725
15:45:00,360,234,0,0,0,0,191,62,847
15:50:00,360,242,0,0,0,0,185,62,849
15:55:00,160,234,0,0,0,0,185,62,641
16:00:00,160,201,0,0,0,0,178,62,601
16:05:00,100,80,0,0,0,0,122,62,364
16:10:00,100,0,0,0,505,0,0,62,667
16:15:00,100,0,0,0,505,0,0,62,667
16:20:00,100,0,0,0,505,0,0,62,667
16:25:00,100,0,0,0,0,0,0,62,162
16:30:00,0,0,0,0,0,0,0,62,62
16:35:00,100,0,0,0,505,0,0,62,667
16:40:00,300,0,0,0,505,0,0,62,867
16:45:00,360,80,0,0,505,0,0,62,1007
16:50:00,360,251,0,0,0,0,61,62,733
16:55:00,360,242,0,0,0,0,191,62,855
17:00:00,360,242,0,0,0,0,185,62,849
17:05:00,360,234,0,0,0,0,185,62,841
17:10:00,360,160,0,0,0,0,178,62,760
17:15:00,360,0,0,0,0,0,122,92,574
17:20:00,360,0,0,0,0,0,0,92,452
17:25:00,160,0,0,0,0,0,0,92,252
17:30:00,280,0,0,0,0,0,0,92,372
17:35:00,280,0,0,0,0,0,0,92,372
17:40:00,280,0,0,0,0,0,0,92,372
17:45:00,280,0,0,0,0,0,0,62,342
17:50:00,480,0,0,0,0,0,0,62,542
17:55:00,380,80,0,0,0,4115,0,92,4667
18:00:00,380,251,0,0,0,4115,61,92,4899
18:05:00,380,242,0,0,0,4115,191,92,5021
18:10:00,380,242,0,0,0,4115,185,92,5014
18:15:00,790,234,0,0,0,4115,185,92,5416
18:20:00,790,160,0,0,0,4115,679,92,5836
18:25:00,790,0,0,0,0,4115,61,92,5058
18:30:00,730,0,0,0,0,4115,0,92,4937
18:35:00,1140,0,0,0,0,4115,0,92,5347
18:40:00,1200,0,0,0,0,4115,0,92,5407
18:45:00,1000,0,0,0,0,4115,0,92,5207
18:50:00,1000,0,0,0,0,0,61,122,1183
18:55:00,590,0,0,0,0,0,191,122,903
19:00:00,590,0,0,0,0,0,197,122,909
19:05:00,880,80,0,0,0,0,191,122,1273
19:10:00,880,251,0,0,0,0,185,122,1437
19:15:00,940,242,0,0,0,0,185,122,1489
19:20:00,1350,242,0,0,0,0,178,122,1893
19:25:00,1350,234,0,0,0,0,185,122,1891
19:30:00,1350,160,0,0,0,0,178,122,1810
19:35:00,1350,0,0,0,0,0,153,122,1625
19:40:00,1290,0,0,0,0,0,61,122,1473
19:45:00,1290,0,0,0,0,0,0,92,1382
19:50:00,1290,0,0,0,0,0,0,92,1382
19:55:00,1410,0,0,0,0,0,0,92,1502
20:00:00,1200,0,0,0,0,0,0,92,1292
20:05:00,1200,0,0,0,0,0,0,92,1292
20:10:00,1080,0,0,0,0,0,0,92,1172
20:15:00,1080,80,0,0,0,0,0,92,1252
20:20:00,1280,251,0,0,0,0,61,62,1653
20:25:00,1180,242,0,0,0,0,191,162,1775
20:30:00,1300,242,0,0,0,0,185,162,1889
20:35:00,890,234,0,0,0,0,185,162,1471
20:40:00,890,160,0,0,0,0,178,162,1390
20:45:00,890,0,0,0,0,0,122,162,1174
20:50:00,890,0,0,0,0,0,0,162,1052
20:55:00,890,0,0,0,0,0,0,162,1052
21:00:00,890,0,0,0,0,0,0,162,1052
21:05:00,890,0,0,0,0,0,0,162,1052
21:10:00,890,0,0,0,0,0,0,162,1052
21:15:00,890,0,0,0,0,0,0,162,1052
21:20:00,380,0,0,0,0,0,0,162,542
21:25:00,260,80,0,0,0,0,0,162,502
21:30:00,260,251,0,0,0,0,61,162,733
21:35:00,260,242,0,0,0,0,191,62,755
21:40:00,260,242,0,0,0,0,185,62,749
21:45:00,60,234,0,0,0,0,185,62,541
21:50:00,60,160,0,0,0,0,178,62,460
21:55:00,60,0,0,0,0,0,122,62,244
22:00:00,180,0,0,0,0,0,0,182,362
22:05:00,180,0,0,0,0,0,0,182,362
22:10:00,180,0,0,0,0,0,0,212,392
22:15:00,180,0,0,0,0,0,0,212,392
22:20:00,180,0,0,0,0,0,0,212,392
22:25:00,180,0,0,0,0,0,0,212,392
22:30:00,240,0,0,0,0,0,0,212,452
22:35:00,180,80,0,0,0,0,0,212,472
22:40:00,120,251,0,0,0,0,61,312,743
22:45:00,120,242,0,0,0,0,191,212,765
22:50:00,120,242,0,0,0,0,185,182,729
22:55:00,120,234,0,0,0,0,185,182,721
23:00:00,120,160,0,0,0,0,178,182,640
23:05:00,120,0,0,0,0,0,122,62,304
23:10:00,120,0,0,0,0,0,0,62,182
23:15:00,120,0,0,0,0,0,0,182,302
23:20:00,120,0,0,0,0,0,0,182,302
23:25:00,0,0,0,0,0,0,0,1182,1182
23:30:00,0,0,0,0,0,0,0,1182,1182
23:35:00,0,0,0,0,0,0,0,1182,1182
23:40:00,0,0,0,0,0,0,0,1182,1182
23:45:00,0,80,0,0,0,0,0,2432,2512
23:50:00,0,251,0,0,0,0,61,2312,2623
23:55:00,0,242,0,0,0,0,191,2312,2745
0:00:00,0,242,1600,0,0,0,0,62,1904
0:05:00,0,234,0,0,0,0,0,62,296
0:10:00,0,160,0,0,0,0,61,62,283
0:15:00,0,0,0,0,0,0,191,62,253
0:20:00,0,0,0,0,0,0,185,62,247
0:25:00,0,0,0,0,0,0,185,62,247
0:30:00,0,0,0,0,0,0,178,62,240
0:35:00,0,0,0,0,0,0,122,62,184
0:40:00,0,0,0,0,0,0,0,62,62
0:45:00,0,0,0,0,0,0,0,62,62
0:50:00,0,0,0,0,0,0,0,62,62
0:55:00,0,80,0,0,0,0,0,62,142
1:00:00,0,251,0,0,0,0,0,62,313
1:05:00,0,242,0,0,0,0,0,62,304
1:10:00,0,242,0,0,0,0,0,62,304
1:15:00,0,234,0,0,0,0,0,62,296
1:20:00,0,160,0,0,0,0,61,62,283
1:25:00,0,0,0,0,0,0,191,62,253
1:30:00,0,0,0,0,0,0,185,62,247
1:35:00,0,0,0,0,0,0,185,62,247
1:40:00,0,0,0,0,0,0,178,62,240
1:45:00,0,0,0,0,0,0,122,62,184
1:50:00,0,0,0,0,0,0,0,62,62
1:55:00,0,0,0,0,0,0,0,62,62
2:00:00,0,0,0,0,0,0,0,62,62
2:05:00,0,80,0,0,0,0,0,62,142
2:10:00,0,251,0,0,0,0,0,62,313
2:15:00,0,242,0,0,0,0,0,62,304
2:20:00,120,242,0,0,0,0,0,62,424
2:25:00,120,234,0,0,0,0,0,62,416
2:30:00,120,160,0,0,0,0,61,62,403
2:35:00,120,0,0,0,0,0,191,62,373
2:40:00,120,0,0,0,0,0,185,62,367
2:45:00,120,0,0,0,0,0,185,62,367
2:50:00,120,0,0,0,0,0,178,62,360
2:55:00,120,0,0,0,0,0,122,62,304
3:00:00,120,0,0,0,0,0,0,62,182
3:05:00,120,0,0,0,0,0,0,62,182
3:10:00,220,0,0,0,0,0,0,62,282
3:15:00,220,80,0,0,0,0,0,62,362
3:20:00,220,251,0,0,0,0,0,62,533
3:25:00,220,242,0,0,0,0,0,62,524
3:30:00,100,242,0,0,0,0,0,62,404
3:35:00,100,234,0,0,0,0,0,62,396
3:40:00,100,160,0,0,0,0,61,62,383
3:45:00,100,0,0,0,0,0,191,62,353
3:50:00,100,0,0,0,0,0,185,62,347
3:55:00,100,0,0,0,0,0,185,62,347
4:00:00,0,0,0,0,0,0,178,62,240
4:05:00,0,0,0,0,0,0,122,62,184
4:10:00,0,0,0,0,0,0,0,62,62
4:15:00,0,0,0,0,0,0,0,62,62
4:20:00,0,0,0,0,0,0,0,62,62
4:25:00,0,80,0,0,0,0,0,62,142
4:30:00,0,251,0,0,0,0,0,62,313
4:35:00,410,242,0,0,0,0,0,62,714
4:40:00,410,242,0,0,0,0,0,62,714
4:45:00,610,234,0,0,0,0,0,62,906
4:50:00,610,160,0,0,0,0,61,62,893
4:55:00,610,0,0,0,0,0,191,62,863
5:00:00,610,0,0,0,0,0,185,62,857
5:05:00,610,0,0,0,0,0,185,62,857
5:10:00,610,0,0,0,0,0,178,62,850
5:15:00,410,0,0,0,0,0,122,62,594
5:20:00,530,0,0,0,0,0,0,62,592
5:25:00,530,0,0,0,0,0,0,62,592
5:30:00,530,0,0,0,0,0,0,62,592
5:35:00,530,80,0,0,0,0,0,62,672
5:40:00,530,251,0,0,0,0,0,62,843
5:45:00,530,242,0,0,0,0,0,62,834
5:50:00,530,242,0,0,0,0,0,62,834
5:55:00,530,234,0,0,0,0,0,62,826
6:00:00,530,160,0,0,0,0,61,62,813
6:05:00,530,0,0,0,0,0,191,62,783
6:10:00,530,0,0,0,0,0,185,62,777
6:15:00,410,0,0,0,0,0,185,62,657
6:20:00,410,0,0,0,0,0,178,62,650
6:25:00,410,0,0,0,0,0,122,62,594
6:30:00,0,0,0,0,0,0,0,102,102
6:35:00,0,0,0,0,0,0,0,102,102
6:40:00,0,0,0,0,0,0,0,102,102
6:45:00,0,80,0,0,0,0,0,102,182
6:50:00,0,251,0,0,0,0,0,102,353
6:55:00,0,242,1600,0,0,0,0,102,1944
7:00:00,0,242,1600,0,0,0,0,102,1944
7:05:00,0,234,1600,0,505,0,0,132,2471
7:10:00,0,160,1600,0,505,0,61,132,2458
7:15:00,0,0,1600,0,505,0,191,132,2428
7:20:00,0,0,1600,0,0,0,185,132,1917
7:25:00,0,0,1600,0,0,0,185,132,1917
7:30:00,0,0,0,0,505,0,178,172,855
7:35:00,0,0,0,0,505,0,122,172,799
7:40:00,0,0,0,0,505,0,0,172,677
7:45:00,0,0,0,0,0,0,0,172,172
7:50:00,0,0,0,0,0,0,0,172,172
7:55:00,0,80,0,0,0,0,0,132,212
8:00:00,0,251,0,0,0,0,0,132,383
8:05:00,0,242,0,0,0,0,0,132,374
8:10:00,0,242,0,0,0,0,0,132,374
8:15:00,0,234,0,0,0,0,0,132,366
8:20:00,0,160,0,0,0,0,61,132,353
8:25:00,0,0,0,0,0,0,191,132,323
8:30:00,0,0,0,0,0,0,185,132,317
8:35:00,0,0,0,0,0,0,185,132,317
8:40:00,0,0,0,0,0,0,178,102,280
8:45:00,0,0,0,0,0,0,122,102,224
8:50:00,0,0,0,0,0,0,0,102,102
8:55:00,0,0,0,0,0,0,0,102,102
9:00:00,0,0,0,0,0,0,0,102,102
9:05:00,0,80,0,0,0,0,0,102,182
9:10:00,120,251,0,0,0,0,0,102,473
9:15:00,240,242,0,0,0,0,0,102,584
9:20:00,240,242,0,0,0,0,0,102,584
9:25:00,240,234,0,0,0,0,0,62,536
9:30:00,240,160,0,0,0,0,61,62,523
9:35:00,240,0,0,0,0,0,191,62,493
9:40:00,240,0,0,0,0,0,185,62,487
9:45:00,240,0,0,0,0,0,185,62,487
9:50:00,120,0,0,0,0,0,679,62,861
9:55:00,120,0,0,0,0,0,61,62,243
10:00:00,120,0,0,0,0,0,0,62,182
10:05:00,120,0,0,0,0,0,0,62,182
10:10:00,120,0,0,0,0,0,0,62,182
10:15:00,120,80,0,0,0,0,0,62,262
10:20:00,0,251,0,0,0,0,61,62,373
10:25:00,60,242,0,0,0,0,191,62,555
10:30:00,60,242,0,0,0,0,197,62,562
10:35:00,60,234,0,0,0,0,191,62,547
10:40:00,60,160,0,0,0,0,185,62,467
10:45:00,60,0,0,0,0,0,185,62,307
10:50:00,60,0,0,0,0,0,178,62,300
10:55:00,60,0,0,0,0,0,185,62,307
11:00:00,60,0,0,0,0,0,178,62,300
11:05:00,60,0,0,0,0,0,153,62,275
11:10:00,60,0,0,0,0,0,61,62,183
11:15:00,60,0,0,0,0,0,0,62,122
11:20:00,60,0,0,0,0,0,0,62,122
11:25:00,60,80,0,0,0,0,0,62,202
11:30:00,60,251,0,0,0,0,0,62,373
11:35:00,60,242,0,0,0,0,0,62,364
11:40:00,60,242,0,0,0,0,0,62,364
11:45:00,60,234,0,0,0,0,0,62,356
11:50:00,60,160,0,0,0,0,61,62,343
11:55:00,60,0,0,0,0,0,191,62,313
12:00:00,60,0,0,0,0,0,185,62,307
12:05:00,60,0,0,0,0,0,185,62,307
12:10:00,60,0,0,0,0,0,178,62,300
12:15:00,0,0,0,0,0,0,122,62,184
12:20:00,0,0,0,0,0,0,0,62,62
12:25:00,0,0,0,0,0,0,0,67,67
12:30:00,0,0,0,0,0,0,0,97,97
12:35:00,0,80,0,0,0,0,0,97,177
12:40:00,0,251,0,0,0,0,0,97,348
12:45:00,0,242,0,0,0,0,0,67,309
12:50:00,0,242,0,0,0,0,0,67,309
12:55:00,100,234,0,0,0,0,0,67,401
13:00:00,100,160,0,0,0,0,61,62,383
13:05:00,100,0,0,0,0,0,191,62,353
13:10:00,100,0,0,0,0,0,185,62,347
13:15:00,100,0,0,0,0,0,185,62,347
13:20:00,100,0,0,0,0,0,178,62,340
13:25:00,100,0,0,0,0,0,122,62,284
13:30:00,100,0,0,0,0,0,0,62,162
13:35:00,100,0,0,0,0,0,0,62,162
13:40:00,100,0,0,0,0,0,0,62,162
13:45:00,100,80,0,0,0,0,0,62,242
13:50:00,100,251,0,0,0,0,0,862,1213
13:55:00,100,242,0,0,0,0,0,862,1204
14:00:00,100,242,0,0,0,0,0,862,1204
14:05:00,100,234,0,0,0,0,0,862,1196
14:10:00,200,160,0,0,0,0,61,862,1283
14:15:00,200,0,0,0,0,0,191,862,1253
14:20:00,200,0,0,0,0,0,185,862,1247
14:25:00,200,0,0,0,0,0,185,862,1247
14:30:00,200,0,0,0,0,0,178,862,1240
14:35:00,200,0,0,0,0,0,122,862,1184
14:40:00,200,0,0,0,0,0,0,862,1062
14:45:00,200,0,0,0,0,0,0,862,1062
14:50:00,200,0,0,0,0,0,0,862,1062
14:55:00,160,80,0,0,0,0,0,862,1102
15:00:00,60,251,0,0,0,0,0,1662,1973
15:05:00,60,242,0,0,0,0,0,1662,1964
15:10:00,0,242,0,0,0,0,0,1112,1354
15:15:00,0,234,0,0,0,0,0,1112,1346
15:20:00,0,160,0,0,0,0,61,862,1083
15:25:00,0,0,0,0,0,0,191,862,1053
15:30:00,0,0,0,0,0,0,185,862,1047
15:35:00,0,0,0,0,0,0,185,862,1047
15:40:00,0,0,0,0,0,0,178,862,1040
15:45:00,0,0,0,0,0,0,122,862,984
15:50:00,0,0,0,0,0,0,0,862,862
15:55:00,0,0,0,0,0,0,0,862,862
16:00:00,0,0,0,0,0,0,0,862,862
16:05:00,0,80,0,0,0,0,0,862,942
16:10:00,0,251,0,0,0,0,0,867,1118
16:15:00,100,242,0,0,0,0,0,867,1209
16:20:00,100,242,0,0,0,0,0,867,1209
16:25:00,100,890,0,0,0,0,0,867,1857
16:30:00,100,80,0,0,0,0,61,867,1107
16:35:00,100,0,0,0,0,0,191,867,1158
16:40:00,100,0,0,0,0,0,185,1317,1602
16:45:00,100,0,0,0,0,0,185,1317,1602
16:50:00,100,0,0,0,0,0,178,1317,1595
16:55:00,100,80,0,0,0,0,122,1317,1619
17:00:00,100,251,0,0,0,0,0,1317,1668
17:05:00,160,259,0,0,0,0,0,1317,1736
17:10:00,220,251,0,0,0,0,0,1317,1788
17:15:00,220,242,0,0,0,0,0,1312,1774
17:20:00,220,242,0,0,0,0,0,1312,1774
17:25:00,220,234,0,0,0,0,0,1312,1766
17:30:00,280,242,0,0,0,0,0,1312,1834
17:35:00,280,234,0,0,0,0,0,1312,1826
17:40:00,280,201,0,0,0,0,61,1312,1854
17:45:00,280,80,0,0,0,0,191,1312,1863
17:50:00,400,0,0,0,0,0,185,1312,1897
17:55:00,400,0,0,0,0,0,185,1312,1897
18:00:00,300,0,0,0,0,0,178,1312,1790
18:05:00,440,0,0,0,0,0,122,1312,1874
18:10:00,640,0,0,0,0,0,0,1312,1952
18:15:00,580,0,0,0,0,0,0,1312,1892
18:20:00,640,0,0,0,0,0,0,1312,1952
18:25:00,640,80,0,0,0,0,0,1412,2132
18:30:00,520,251,0,0,0,0,0,342,1113
18:35:00,320,242,0,0,0,0,0,342,904
18:40:00,420,242,0,0,0,0,0,162,824
18:45:00,520,234,0,0,0,0,0,162,916
18:50:00,520,160,0,0,0,0,61,62,803
18:55:00,520,0,0,0,0,0,191,62,773
19:00:00,930,0,0,0,0,0,185,62,1177
19:05:00,930,0,0,0,0,0,185,62,1177
19:10:00,990,0,0,0,0,0,178,1062,2230
19:15:00,1190,0,0,467,0,0,122,1062,2841
