House,hse_type,region,DHW filename,DHW multiplier,Dryer filename,Dryer multiplier,Stove-Other filename,Stove-Other multiplier
2408A00138,1-SD,1-AT,DHW_200_Lpd,1.12,Dryer-med,0.80,Stove-high,1.02
2409A00011,1-SD,1-AT,DHW_200_Lpd,1.09,Dryer-low,0.49,Stove-med,0.83
2409A00013,1-SD,1-AT,DHW_300_Lpd,0.99,Dryer-med,0.77,Stove-high,0.94
2409A00042,1-SD,1-AT,DHW_300_Lpd,1.03,Dryer-low,0.37,Stove-high,0.91
2409A00055,1-SD,1-AT,DHW_200_Lpd,1.19,Dryer-med,0.94,Stove-high,1.18
2409A00056,1-SD,1-AT,DHW_200_Lpd,0.90,Dryer-med,0.76,Stove-med,1.18
2410A00002,1-SD,1-AT,DHW_200_Lpd,1.15,Dryer-low,1.31,Stove-med,1.28
2410A00004,1-SD,1-AT,DHW_200_Lpd,0.88,Dryer-low,0.33,Stove-med,0.88
2410A00024,1-SD,1-AT,DHW_300_Lpd,0.85,Dryer-low,0.60,Stove-high,0.96
2410A00030,1-SD,1-AT,DHW_200_Lpd,0.84,Dryer-low,0.70,Stove-med,0.86
2410A00031,1-SD,1-AT,DHW_200_Lpd,0.89,Dryer-low,0.00,Stove-med,1.03
2410A00032,1-SD,1-AT,DHW_200_Lpd,1.05,Dryer-low,0.00,Stove-med,0.91
2410A00040,1-SD,1-AT,DHW_300_Lpd,0.97,Dryer-low,0.80,Stove-high,1.60
2410A00045,1-SD,1-AT,DHW_200_Lpd,1.13,Dryer-med,1.20,Stove-high,1.32
2410A00046,1-SD,1-AT,DHW_300_Lpd,0.89,Dryer-low,0.27,Stove-high,0.86
2410A00048,1-SD,1-AT,DHW_300_Lpd,1.10,Dryer-med,0.98,Stove-med,1.21
2410A00051,1-SD,1-AT,DHW_200_Lpd,1.03,Dryer-low,0.27,Stove-high,0.84
2410A00059,1-SD,1-AT,DHW_200_Lpd,1.12,Dryer-med,0.96,Stove-high,0.87
2410A00061,1-SD,1-AT,DHW_200_Lpd,1.18,Dryer-low,0.83,Stove-med,1.26
2410A00062,1-SD,1-AT,DHW_200_Lpd,1.15,Dryer-med,0.92,Stove-high,0.89
2410A00120,1-SD,1-AT,DHW_200_Lpd,1.13,Dryer-low,0.19,Stove-low,1.14
2410A00123,1-SD,1-AT,DHW_200_Lpd,1.10,Dryer-med,0.83,Stove-med,1.24
2410A00125,1-SD,1-AT,DHW_200_Lpd,0.91,Dryer-low,0.15,Stove-med,0.83
2411A00005,1-SD,1-AT,DHW_300_Lpd,0.89,Dryer-low,1.40,Stove-med,1.23
2411A00015,1-SD,1-AT,DHW_200_Lpd,1.23,Dryer-low,1.26,Stove-high,1.02
2411A00046,1-SD,1-AT,DHW_200_Lpd,1.15,Dryer-med,1.02,Stove-high,0.86
2411A00060,1-SD,1-AT,DHW_200_Lpd,0.85,Dryer-low,0.84,Stove-med,0.94
2411A00064,1-SD,1-AT,DHW_200_Lpd,0.89,Dryer-low,0.39,Stove-high,0.83
2411A00079,1-SD,1-AT,DHW_300_Lpd,0.86,Dryer-med,1.06,Stove-high,0.90
2411A00080,1-SD,1-AT,DHW_200_Lpd,1.11,Dryer-med,1.01,Stove-low,1.26
2411A00085,1-SD,1-AT,DHW_200_Lpd,0.89,Dryer-med,0.97,Stove-high,0.85
2411A00091,1-SD,1-AT,DHW_200_Lpd,0.97,Dryer-med,1.02,Stove-high,0.88
2411A00098,1-SD,1-AT,DHW_300_Lpd,1.02,Dryer-med,0.87,Stove-high,1.15
2411A00107,1-SD,1-AT,DHW_100_Lpd,1.48,Dryer-low,0.25,Stove-med,0.94
2411A00116,1-SD,1-AT,DHW_200_Lpd,1.23,Dryer-low,0.24,Stove-high,0.83
2411A00133,1-SD,1-AT,DHW_300_Lpd,0.90,Dryer-low,0.59,Stove-high,0.85
2411A00181,1-SD,1-AT,DHW_200_Lpd,1.20,Dryer-low,0.21,Stove-med,1.07
2411A00201,1-SD,1-AT,DHW_300_Lpd,0.85,Dryer-low,0.86,Stove-high,1.17
2411A00212,1-SD,1-AT,DHW_300_Lpd,0.88,Dryer-high,1.08,Stove-high,0.95
2411A00231,1-SD,1-AT,DHW_200_Lpd,1.04,Dryer-low,0.65,Stove-high,1.18
2411A00258,1-SD,1-AT,DHW_300_Lpd,0.85,Dryer-med,1.12,Stove-high,1.22
2411A00260,1-SD,1-AT,DHW_200_Lpd,0.89,Dryer-low,0.35,Stove-med,1.11
2411A00261,1-SD,1-AT,DHW_300_Lpd,0.87,Dryer-low,1.04,Stove-high,1.14
2411A00264,1-SD,1-AT,DHW_300_Lpd,0.89,Dryer-low,0.26,Stove-high,1.01
2411A00266,1-SD,1-AT,DHW_300_Lpd,0.95,Dryer-med,0.75,Stove-high,0.86
2411A00282,1-SD,1-AT,DHW_200_Lpd,1.22,Dryer-low,0.12,Stove-med,1.07
2411A00287,1-SD,1-AT,DHW_200_Lpd,1.23,Dryer-low,0.31,Stove-high,1.07
2411A00295,1-SD,1-AT,DHW_300_Lpd,0.97,Dryer-med,0.94,Stove-high,1.06
2411A00296,1-SD,1-AT,DHW_200_Lpd,1.18,Dryer-med,0.75,Stove-high,1.17
2411A00302,1-SD,1-AT,DHW_200_Lpd,0.90,Dryer-low,0.34,Stove-med,1.13
2411A00310,1-SD,1-AT,DHW_300_Lpd,0.90,Dryer-low,0.53,Stove-high,0.95
2411A00315,1-SD,1-AT,DHW_200_Lpd,0.96,Dryer-low,1.43,Stove-med,1.20
2411A00334,1-SD,1-AT,DHW_300_Lpd,0.88,Dryer-low,1.00,Stove-med,1.06
2411A00335,1-SD,1-AT,DHW_200_Lpd,1.14,Dryer-low,1.07,Stove-high,0.87
2411A00352,1-SD,1-AT,DHW_200_Lpd,1.17,Dryer-low,0.32,Stove-high,1.61
2411A00359,1-SD,1-AT,DHW_200_Lpd,0.90,Dryer-low,1.01,Stove-high,1.37
2411A00362,1-SD,1-AT,DHW_200_Lpd,1.15,Dryer-low,1.13,Stove-med,1.15
2411A00374,1-SD,1-AT,DHW_200_Lpd,1.09,Dryer-low,0.10,Stove-med,1.06
2411A00406,1-SD,1-AT,DHW_300_Lpd,0.88,Dryer-low,1.33,Stove-high,0.96
2411A00413,1-SD,1-AT,DHW_300_Lpd,0.92,Dryer-low,0.00,Stove-high,0.84
2412A00008,1-SD,1-AT,DHW_300_Lpd,0.86,Dryer-high,0.88,Stove-high,1.07
2412A00014,1-SD,1-AT,DHW_200_Lpd,1.03,Dryer-low,1.44,Stove-high,1.06
2412A00015,1-SD,1-AT,DHW_200_Lpd,0.95,Dryer-med,0.81,Stove-med,0.90
2412A00018,1-SD,1-AT,DHW_200_Lpd,1.07,Dryer-low,1.35,Stove-high,1.05
2412A00035,1-SD,1-AT,DHW_200_Lpd,1.05,Dryer-low,0.93,Stove-med,1.29
2412A00082,1-SD,1-AT,DHW_300_Lpd,0.90,Dryer-med,0.92,Stove-high,0.82
2412A00097,1-SD,1-AT,DHW_300_Lpd,0.86,Dryer-low,1.23,Stove-med,1.02
2412A00104,1-SD,1-AT,DHW_200_Lpd,1.08,Dryer-low,0.44,Stove-med,0.91
2412A00105,1-SD,1-AT,DHW_200_Lpd,1.19,Dryer-low,1.53,Stove-med,1.23
2412A00109,1-SD,1-AT,DHW_200_Lpd,1.18,Dryer-med,0.85,Stove-high,0.87
2412A00114,1-SD,1-AT,DHW_200_Lpd,1.00,Dryer-low,0.39,Stove-high,1.05
2412A00123,1-SD,1-AT,DHW_200_Lpd,1.19,Dryer-low,0.48,Stove-med,1.30
2412A00130,1-SD,1-AT,DHW_200_Lpd,0.97,Dryer-low,0.27,Stove-med,0.93
2412A00131,1-SD,1-AT,DHW_200_Lpd,1.01,Dryer-low,1.54,Stove-high,0.85
2412A00136,1-SD,1-AT,DHW_200_Lpd,1.13,Dryer-low,0.21,Stove-med,0.97
2412A00139,1-SD,1-AT,DHW_300_Lpd,0.85,Dryer-low,1.23,Stove-high,0.82
2412A00142,1-SD,1-AT,DHW_200_Lpd,0.83,Dryer-low,0.57,Stove-med,1.26
2412A00144,1-SD,1-AT,DHW_200_Lpd,0.91,Dryer-low,0.37,Stove-med,1.01
2412A00151,1-SD,1-AT,DHW_200_Lpd,0.96,Dryer-low,0.43,Stove-high,0.96
2412A00166,1-SD,1-AT,DHW_200_Lpd,1.07,Dryer-low,0.57,Stove-high,1.02
2412A00168,1-SD,1-AT,DHW_200_Lpd,0.96,Dryer-low,0.74,Stove-med,0.87
2412A00169,1-SD,1-AT,DHW_300_Lpd,0.87,Dryer-low,0.46,Stove-med,0.92
2412A00188,1-SD,1-AT,DHW_200_Lpd,1.21,Dryer-med,0.91,Stove-high,0.93
2412A00190,1-SD,1-AT,DHW_200_Lpd,1.13,Dryer-low,0.37,Stove-med,1.08
2412A00192,1-SD,1-AT,DHW_200_Lpd,1.22,Dryer-med,0.84,Stove-high,0.92
2412A00194,1-SD,1-AT,DHW_200_Lpd,1.06,Dryer-low,0.33,Stove-med,1.18
2413A00007,1-SD,1-AT,DHW_300_Lpd,0.87,Dryer-med,1.06,Stove-high,1.05
2413A00014,1-SD,1-AT,DHW_200_Lpd,1.02,Dryer-low,1.48,Stove-high,1.62
2413A00022,1-SD,1-AT,DHW_200_Lpd,0.83,Dryer-low,0.00,Stove-med,1.22
2413A00040,1-SD,1-AT,DHW_200_Lpd,1.04,Dryer-low,0.11,Stove-med,1.05
2413A00063,1-SD,1-AT,DHW_200_Lpd,0.84,Dryer-low,0.12,Stove-med,1.07
2413A00105,1-SD,1-AT,DHW_200_Lpd,1.06,Dryer-low,1.10,Stove-med,1.07
2414A00017,1-SD,1-AT,DHW_300_Lpd,0.95,Dryer-low,1.46,Stove-high,1.25
2414A00020,1-SD,1-AT,DHW_200_Lpd,0.87,Dryer-low,0.46,Stove-med,1.03
2414A00022,1-SD,1-AT,DHW_200_Lpd,1.23,Dryer-high,1.03,Stove-high,1.01
2414A00029,1-SD,1-AT,DHW_200_Lpd,1.14,Dryer-low,0.61,Stove-high,1.16
2414A00037,1-SD,1-AT,DHW_100_Lpd,1.38,Dryer-low,0.24,Stove-med,0.88
2415A00003,1-SD,1-AT,DHW_300_Lpd,0.89,Dryer-low,0.84,Stove-med,1.20
2415A00018,1-SD,1-AT,DHW_200_Lpd,0.90,Dryer-low,1.20,Stove-med,1.20
2415A00068,1-SD,1-AT,DHW_200_Lpd,1.07,Dryer-low,0.00,Stove-high,1.03
2415A00078,1-SD,1-AT,DHW_300_Lpd,0.87,Dryer-med,0.88,Stove-high,1.39
2415A00081,1-SD,1-AT,DHW_300_Lpd,0.90,Dryer-low,0.53,Stove-med,1.05
2415A00112,1-SD,1-AT,DHW_200_Lpd,1.00,Dryer-med,0.92,Stove-med,1.21
2415A00113,1-SD,1-AT,DHW_200_Lpd,0.98,Dryer-low,0.00,Stove-med,1.24
2415A00120,1-SD,1-AT,DHW_200_Lpd,1.10,Dryer-low,0.00,Stove-high,0.92
2415A00130,1-SD,1-AT,DHW_200_Lpd,1.15,Dryer-low,1.16,Stove-high,0.88
2415A00133,1-SD,1-AT,DHW_200_Lpd,1.08,Dryer-low,1.07,Stove-high,1.28
2415A00141,1-SD,1-AT,DHW_200_Lpd,1.15,Dryer-low,0.00,Stove-high,1.04
2415A00154,1-SD,1-AT,DHW_200_Lpd,0.95,Dryer-low,1.50,Stove-med,1.28
2415A00167,1-SD,1-AT,DHW_200_Lpd,1.16,Dryer-low,1.07,Stove-med,1.24
2415A00168,1-SD,1-AT,DHW_200_Lpd,1.16,Dryer-low,0.15,Stove-med,0.93
2415A00173,1-SD,1-AT,DHW_200_Lpd,0.97,Dryer-low,0.90,Stove-med,1.24
2415A00174,1-SD,1-AT,DHW_200_Lpd,1.14,Dryer-low,0.34,Stove-med,0.99
2415A00205,1-SD,1-AT,DHW_300_Lpd,0.89,Dryer-med,0.75,Stove-high,0.90
2415A00206,1-SD,1-AT,DHW_300_Lpd,1.00,Dryer-low,0.46,Stove-med,1.13
2415A00215,1-SD,1-AT,DHW_200_Lpd,1.05,Dryer-high,0.85,Stove-high,0.90
2415A00218,1-SD,1-AT,DHW_200_Lpd,0.99,Dryer-low,0.63,Stove-high,0.93
2415A00240,1-SD,1-AT,DHW_300_Lpd,0.84,Dryer-low,0.34,Stove-med,1.00
2415A00243,1-SD,1-AT,DHW_200_Lpd,0.86,Dryer-low,1.10,Stove-med,1.05
2415A00255,1-SD,1-AT,DHW_200_Lpd,1.20,Dryer-med,0.78,Stove-med,1.29
2415A00285,1-SD,1-AT,DHW_200_Lpd,0.85,Dryer-low,0.00,Stove-med,0.98
2415A00288,1-SD,1-AT,DHW_300_Lpd,1.04,Dryer-low,0.83,Stove-high,1.08
2415A00293,1-SD,1-AT,DHW_200_Lpd,0.93,Dryer-low,1.06,Stove-med,1.16
2415A00303,1-SD,1-AT,DHW_200_Lpd,1.24,Dryer-low,0.00,Stove-high,0.92
2416A00007,1-SD,1-AT,DHW_300_Lpd,0.99,Dryer-low,1.01,Stove-med,1.00
2416A00009,1-SD,1-AT,DHW_200_Lpd,0.97,Dryer-low,1.01,Stove-med,1.17
2416A00010,1-SD,1-AT,DHW_200_Lpd,0.97,Dryer-med,0.92,Stove-med,1.17
2416A00032,1-SD,1-AT,DHW_200_Lpd,1.17,Dryer-low,0.00,Stove-high,0.97
2416A00035,1-SD,1-AT,DHW_200_Lpd,0.86,Dryer-low,0.00,Stove-med,0.97
2416A00087,1-SD,1-AT,DHW_200_Lpd,1.12,Dryer-low,1.22,Stove-high,0.84
2416A00100,1-SD,1-AT,DHW_200_Lpd,1.06,Dryer-high,1.11,Stove-high,1.01
2416A00122,1-SD,1-AT,DHW_200_Lpd,0.78,Dryer-low,0.40,Stove-med,0.86
2416A00151,1-SD,1-AT,DHW_200_Lpd,1.00,Dryer-low,1.06,Stove-med,1.04
2416A00157,1-SD,1-AT,DHW_200_Lpd,0.99,Dryer-med,1.06,Stove-med,1.28
2416A00168,1-SD,1-AT,DHW_200_Lpd,1.07,Dryer-low,0.24,Stove-med,0.96
2416A00182,1-SD,1-AT,DHW_200_Lpd,0.82,Dryer-low,0.34,Stove-med,1.15
2418A00011,1-SD,1-AT,DHW_300_Lpd,1.12,Dryer-low,1.56,Stove-high,1.37
2418A00022,1-SD,1-AT,DHW_200_Lpd,0.94,Dryer-low,0.73,Stove-med,1.00
2418A00050,1-SD,1-AT,DHW_300_Lpd,0.97,Dryer-low,0.83,Stove-high,1.28
2418A00059,1-SD,1-AT,DHW_200_Lpd,1.15,Dryer-low,0.00,Stove-high,1.09
2418A00064,1-SD,1-AT,DHW_200_Lpd,0.94,Dryer-low,0.50,Stove-med,1.23
2418A00082,1-SD,1-AT,DHW_200_Lpd,1.05,Dryer-low,0.00,Stove-med,1.02
2418A00092,1-SD,1-AT,DHW_200_Lpd,1.22,Dryer-low,0.74,Stove-med,1.08
2418A00097,1-SD,1-AT,DHW_300_Lpd,0.86,Dryer-low,0.99,Stove-high,0.98
2418A00138,1-SD,1-AT,DHW_200_Lpd,1.21,Dryer-low,0.29,Stove-med,1.20
2418A00156,1-SD,1-AT,DHW_200_Lpd,1.21,Dryer-low,0.78,Stove-med,1.14
2418A00157,1-SD,1-AT,DHW_200_Lpd,0.83,Dryer-low,0.00,Stove-med,0.90
2418A00161,1-SD,1-AT,DHW_200_Lpd,1.22,Dryer-low,0.00,Stove-med,0.95
2418A00162,1-SD,1-AT,DHW_200_Lpd,0.87,Dryer-low,1.18,Stove-med,1.09
2418A00167,1-SD,1-AT,DHW_200_Lpd,1.05,Dryer-low,0.00,Stove-med,0.87
2418A00175,1-SD,1-AT,DHW_200_Lpd,0.89,Dryer-low,0.98,Stove-med,1.16
2418A00180,1-SD,1-AT,DHW_200_Lpd,1.06,Dryer-low,0.15,Stove-med,0.93
2418A00203,1-SD,1-AT,DHW_200_Lpd,0.95,Dryer-med,1.07,Stove-med,1.30
2419A00001,1-SD,1-AT,DHW_200_Lpd,0.84,Dryer-low,0.17,Stove-med,0.87
2419A00025,1-SD,1-AT,DHW_200_Lpd,0.76,Dryer-low,0.00,Stove-med,0.92
2419A00027,1-SD,1-AT,DHW_200_Lpd,0.87,Dryer-low,0.97,Stove-med,0.99
2419A00030,1-SD,1-AT,DHW_200_Lpd,0.85,Dryer-low,0.53,Stove-med,0.87
2419A00056,1-SD,1-AT,DHW_200_Lpd,1.19,Dryer-low,1.32,Stove-high,1.07
2419A00070,1-SD,1-AT,DHW_200_Lpd,0.92,Dryer-med,0.77,Stove-high,0.82
2419A00094,1-SD,1-AT,DHW_200_Lpd,1.07,Dryer-low,0.76,Stove-med,0.99
2419A00104,1-SD,1-AT,DHW_200_Lpd,0.97,Dryer-low,0.22,Stove-med,0.92
2419A00146,1-SD,1-AT,DHW_200_Lpd,0.84,Dryer-low,0.77,Stove-med,0.99
2419A00147,1-SD,1-AT,DHW_200_Lpd,0.76,Dryer-low,0.64,Stove-med,0.86
2419A00155,1-SD,1-AT,DHW_200_Lpd,0.93,Dryer-low,0.23,Stove-med,1.03
2419A00161,1-SD,1-AT,DHW_200_Lpd,1.18,Dryer-low,0.85,Stove-high,1.04
2419A00170,1-SD,1-AT,DHW_200_Lpd,1.02,Dryer-med,0.83,Stove-high,0.87
2419A00196,1-SD,1-AT,DHW_200_Lpd,1.17,Dryer-low,0.83,Stove-med,1.02
2419A00208,1-SD,1-AT,DHW_200_Lpd,1.21,Dryer-low,0.50,Stove-low,1.18
2420A00009,1-SD,1-AT,DHW_200_Lpd,1.24,Dryer-low,1.24,Stove-med,1.25
2420A00020,1-SD,1-AT,DHW_200_Lpd,1.19,Dryer-low,1.55,Stove-high,1.53
2420A00043,1-SD,1-AT,DHW_200_Lpd,1.24,Dryer-low,0.00,Stove-med,1.10
2420A00047,1-SD,1-AT,DHW_200_Lpd,0.89,Dryer-med,0.88,Stove-med,1.14
2420A00049,1-SD,1-AT,DHW_200_Lpd,0.91,Dryer-low,0.13,Stove-med,0.85
2420A00052,1-SD,1-AT,DHW_200_Lpd,1.00,Dryer-low,0.74,Stove-high,1.03
2420A00053,1-SD,1-AT,DHW_300_Lpd,0.86,Dryer-med,0.76,Stove-high,0.96
2420A00057,1-SD,1-AT,DHW_300_Lpd,0.92,Dryer-med,0.90,Stove-high,0.92
2420A00061,1-SD,1-AT,DHW_200_Lpd,0.89,Dryer-low,0.21,Stove-med,0.99
2420A00064,1-SD,1-AT,DHW_200_Lpd,1.10,Dryer-low,0.58,Stove-high,0.88
2420A00066,1-SD,1-AT,DHW_200_Lpd,1.24,Dryer-low,0.15,Stove-med,0.96
2420A00075,1-SD,1-AT,DHW_200_Lpd,0.86,Dryer-low,0.96,Stove-med,1.04
2420A00080,1-SD,1-AT,DHW_200_Lpd,1.13,Dryer-med,1.05,Stove-high,1.40
2420A00083,1-SD,1-AT,DHW_200_Lpd,0.76,Dryer-low,0.12,Stove-med,0.84
2420A00085,1-SD,1-AT,DHW_200_Lpd,1.19,Dryer-high,1.00,Stove-high,1.09
2420A00089,1-SD,1-AT,DHW_200_Lpd,1.16,Dryer-low,0.26,Stove-med,0.89
2420A00094,1-SD,1-AT,DHW_300_Lpd,0.86,Dryer-low,0.39,Stove-high,0.88
2420A00099,1-SD,1-AT,DHW_200_Lpd,0.99,Dryer-low,0.69,Stove-med,1.14
2420A00103,1-SD,1-AT,DHW_200_Lpd,0.79,Dryer-low,0.66,Stove-low,1.30
2420A00109,1-SD,1-AT,DHW_200_Lpd,0.91,Dryer-low,1.46,Stove-med,1.21
2420A00126,1-SD,1-AT,DHW_200_Lpd,0.98,Dryer-low,1.33,Stove-high,1.04
2420A00131,1-SD,1-AT,DHW_200_Lpd,0.82,Dryer-low,0.40,Stove-med,1.14
2420A00132,1-SD,1-AT,DHW_200_Lpd,1.11,Dryer-low,0.20,Stove-high,0.83
2420A00133,1-SD,1-AT,DHW_300_Lpd,0.87,Dryer-low,0.69,Stove-med,1.08
2420A00137,1-SD,1-AT,DHW_200_Lpd,0.98,Dryer-low,0.52,Stove-high,1.22
2420A00143,1-SD,1-AT,DHW_200_Lpd,1.08,Dryer-low,1.00,Stove-med,0.93
2420A00149,1-SD,1-AT,DHW_300_Lpd,1.00,Dryer-low,0.89,Stove-med,1.06
2420A00157,1-SD,1-AT,DHW_300_Lpd,0.84,Dryer-low,0.47,Stove-high,0.83
2420A00166,1-SD,1-AT,DHW_200_Lpd,1.08,Dryer-med,0.77,Stove-high,0.94
2420A00180,1-SD,1-AT,DHW_200_Lpd,1.14,Dryer-low,0.33,Stove-med,1.12
2420A00189,1-SD,1-AT,DHW_200_Lpd,1.24,Dryer-med,0.82,Stove-high,0.87
2420A00203,1-SD,1-AT,DHW_300_Lpd,0.90,Dryer-low,1.60,Stove-med,1.08
2422A00010,1-SD,1-AT,DHW_200_Lpd,0.90,Dryer-low,0.00,Stove-high,1.03
2422A00015,1-SD,1-AT,DHW_200_Lpd,1.15,Dryer-low,0.00,Stove-med,0.99
2422A00020,1-SD,1-AT,DHW_200_Lpd,1.03,Dryer-high,1.07,Stove-high,0.95
2423A00004,1-SD,1-AT,DHW_200_Lpd,1.23,Dryer-high,1.04,Stove-high,1.40
2423A00015,1-SD,1-AT,DHW_200_Lpd,1.18,Dryer-low,0.00,Stove-med,1.00
2423A00016,1-SD,1-AT,DHW_200_Lpd,0.97,Dryer-med,0.92,Stove-med,1.05
2423A00019,1-SD,1-AT,DHW_200_Lpd,1.22,Dryer-med,0.86,Stove-high,0.96
2423A00031,1-SD,1-AT,DHW_200_Lpd,1.05,Dryer-low,0.24,Stove-med,1.18
2423A00034,1-SD,1-AT,DHW_200_Lpd,1.07,Dryer-low,0.79,Stove-med,0.89
2423A00047,1-SD,1-AT,DHW_200_Lpd,0.84,Dryer-low,0.00,Stove-med,1.05
2423A00050,1-SD,1-AT,DHW_200_Lpd,0.89,Dryer-low,1.07,Stove-med,1.08
2423A00053,1-SD,1-AT,DHW_200_Lpd,0.86,Dryer-low,0.00,Stove-med,0.99
2424A00004,1-SD,1-AT,DHW_100_Lpd,1.49,Dryer-low,0.22,Stove-med,0.94
2424A00008,1-SD,1-AT,DHW_200_Lpd,0.86,Dryer-low,0.49,Stove-med,1.25
2424A00040,1-SD,1-AT,DHW_200_Lpd,1.10,Dryer-low,0.10,Stove-low,1.31
2424A00044,1-SD,1-AT,DHW_300_Lpd,0.98,Dryer-med,0.81,Stove-med,1.11
2424A00061,1-SD,1-AT,DHW_200_Lpd,0.79,Dryer-low,0.21,Stove-med,0.96
2424A00065,1-SD,1-AT,DHW_300_Lpd,0.86,Dryer-low,0.21,Stove-med,0.91
2424A00076,1-SD,1-AT,DHW_200_Lpd,0.82,Dryer-low,1.26,Stove-med,1.12
2424A00077,1-SD,1-AT,DHW_200_Lpd,0.91,Dryer-low,0.44,Stove-med,0.88
2424A00092,1-SD,1-AT,DHW_200_Lpd,0.99,Dryer-low,0.00,Stove-med,1.27
2424A00093,1-SD,1-AT,DHW_200_Lpd,1.14,Dryer-low,0.51,Stove-med,1.05
2424A00103,1-SD,1-AT,DHW_200_Lpd,1.14,Dryer-low,0.00,Stove-high,1.00
2425A00024,1-SD,1-AT,DHW_200_Lpd,1.03,Dryer-high,1.17,Stove-high,1.21
2425A00035,1-SD,1-AT,DHW_300_Lpd,0.93,Dryer-low,0.32,Stove-high,0.90
2426A00005,1-SD,1-AT,DHW_100_Lpd,1.35,Dryer-low,0.00,Stove-med,0.97
2426A00021,1-SD,1-AT,DHW_200_Lpd,0.81,Dryer-low,0.40,Stove-med,0.88
2426A00031,1-SD,1-AT,DHW_200_Lpd,1.05,Dryer-low,0.56,Stove-high,1.33
2426A00032,1-SD,1-AT,DHW_100_Lpd,1.44,Dryer-low,0.13,Stove-med,0.84
2426A00121,1-SD,1-AT,DHW_200_Lpd,0.76,Dryer-low,0.14,Stove-med,0.84
2426A00131,1-SD,1-AT,DHW_200_Lpd,1.00,Dryer-med,0.92,Stove-med,1.10
2426A00161,1-SD,1-AT,DHW_300_Lpd,1.02,Dryer-low,1.36,Stove-high,0.88
2426A00179,1-SD,1-AT,DHW_200_Lpd,1.21,Dryer-low,0.58,Stove-high,1.34
2426A00217,1-SD,1-AT,DHW_200_Lpd,0.86,Dryer-med,0.85,Stove-med,1.10
2426A00220,1-SD,1-AT,DHW_200_Lpd,0.91,Dryer-low,0.78,Stove-med,0.99
2426A00227,1-SD,1-AT,DHW_200_Lpd,0.90,Dryer-low,0.29,Stove-med,1.17
2426A00229,1-SD,1-AT,DHW_200_Lpd,1.13,Dryer-low,0.81,Stove-high,1.07
2426A00238,1-SD,1-AT,DHW_300_Lpd,0.93,Dryer-low,1.10,Stove-med,1.25
2426A00239,1-SD,1-AT,DHW_300_Lpd,0.91,Dryer-low,1.37,Stove-high,0.86
2426A00241,1-SD,1-AT,DHW_200_Lpd,1.04,Dryer-low,1.06,Stove-high,0.95
2426A00264,1-SD,1-AT,DHW_200_Lpd,0.86,Dryer-low,0.45,Stove-high,0.85
2426A00275,1-SD,1-AT,DHW_200_Lpd,1.08,Dryer-med,0.86,Stove-high,0.96
2426A00276,1-SD,1-AT,DHW_200_Lpd,0.97,Dryer-low,0.40,Stove-med,1.12
2426A00289,1-SD,1-AT,DHW_200_Lpd,0.90,Dryer-low,0.84,Stove-med,1.21
2426A00294,1-SD,1-AT,DHW_300_Lpd,0.85,Dryer-high,0.95,Stove-high,1.35
2426A00300,1-SD,1-AT,DHW_200_Lpd,0.81,Dryer-low,1.24,Stove-med,0.95
2426A00308,1-SD,1-AT,DHW_300_Lpd,0.86,Dryer-low,1.07,Stove-med,1.23
2426A00309,1-SD,1-AT,DHW_200_Lpd,0.88,Dryer-low,0.74,Stove-med,1.18
2426A00314,1-SD,1-AT,DHW_200_Lpd,1.11,Dryer-low,0.41,Stove-med,1.11
2426A00328,1-SD,1-AT,DHW_300_Lpd,1.04,Dryer-med,0.85,Stove-high,1.44
2426A00371,1-SD,1-AT,DHW_200_Lpd,0.92,Dryer-low,0.63,Stove-med,0.81
2426A00375,1-SD,1-AT,DHW_200_Lpd,1.15,Dryer-med,0.94,Stove-med,1.24
2426A00389,1-SD,1-AT,DHW_200_Lpd,1.16,Dryer-low,0.00,Stove-med,1.30
2426A00401,1-SD,1-AT,DHW_200_Lpd,0.95,Dryer-med,0.73,Stove-high,0.96
2426A00403,1-SD,1-AT,DHW_200_Lpd,0.91,Dryer-low,1.12,Stove-high,0.94
2426A00410,1-SD,1-AT,DHW_200_Lpd,0.98,Dryer-low,0.00,Stove-med,0.97
2426A00419,1-SD,1-AT,DHW_300_Lpd,0.93,Dryer-low,0.25,Stove-high,0.91
2426A00435,1-SD,1-AT,DHW_200_Lpd,1.10,Dryer-low,1.08,Stove-med,0.93
2426A00452,1-SD,1-AT,DHW_200_Lpd,0.98,Dryer-med,1.20,Stove-high,0.90
2426A00474,1-SD,1-AT,DHW_200_Lpd,1.13,Dryer-med,0.86,Stove-high,0.89
2426A00479,1-SD,1-AT,DHW_200_Lpd,1.18,Dryer-med,0.91,Stove-high,0.93
2426A00488,1-SD,1-AT,DHW_200_Lpd,0.95,Dryer-high,0.87,Stove-high,1.14
2426A00518,1-SD,1-AT,DHW_300_Lpd,0.94,Dryer-low,0.00,Stove-med,1.09
2426A00526,1-SD,1-AT,DHW_100_Lpd,1.38,Dryer-low,0.71,Stove-med,1.11
2426A00532,1-SD,1-AT,DHW_300_Lpd,0.89,Dryer-low,0.58,Stove-med,1.08
2426A00553,1-SD,1-AT,DHW_200_Lpd,0.81,Dryer-low,0.89,Stove-med,1.00
2426A00567,1-SD,1-AT,DHW_200_Lpd,0.80,Dryer-low,0.15,Stove-low,0.93
2426A00668,1-SD,1-AT,DHW_200_Lpd,0.99,Dryer-low,0.78,Stove-med,1.07
