Filename,hse_type,region,wndw_favourite_code
1028A00013.HDF,1-SD,2-QC,234002
1028A00015.HDF,2-DR,2-QC,200022
1028A00017.HDF,1-SD,2-QC,200002
1028A00018.HDF,1-SD,2-QC,200002
1028A00023.HDF,1-SD,2-QC,231002
1028A00025.HDF,1-SD,2-QC,234002
1028A00033.HDF,1-SD,2-QC,234002
1028A00051.HDF,1-SD,2-QC,200002
1028A00052.HDF,1-SD,2-QC,200002
1028A00059.HDF,1-SD,2-QC,202002
1028A00064.HDF,1-SD,2-QC,200202
1028A00065.HDF,1-SD,2-QC,231002
1028A00067.HDF,1-SD,2-QC,234002
1028A00071.HDF,1-SD,2-QC,200002
1028A00083.HDF,1-SD,2-QC,301002
1028A00084.HDF,1-SD,2-QC,200002
1028A00090.HDF,1-SD,2-QC,200002
1028A00097.HDF,1-SD,2-QC,200202
1028A00122.HDF,1-SD,2-QC,200002
1031A00127.HDF,1-SD,2-QC,200002
1031A00197.HDF,1-SD,2-QC,200002
1031A00223.HDF,1-SD,2-QC,200022
1031A00225.HDF,1-SD,2-QC,234004
1031A00227.HDF,1-SD,2-QC,200002
1031A00228.HDF,1-SD,2-QC,200002
1031A00230.HDF,1-SD,2-QC,200002
1031A00236.HDF,1-SD,2-QC,200002
1031A00248.HDF,1-SD,2-QC,200002
1031A00260.HDF,1-SD,2-QC,200004
1031A00266.HDF,1-SD,2-QC,200002
1031A00267.HDF,1-SD,2-QC,200022
1031A00268.HDF,1-SD,2-QC,200002
1031A00274.HDF,1-SD,2-QC,200002
1031A00284.HDF,1-SD,2-QC,200004
1031A00308.HDF,2-DR,2-QC,200022
1031A00313.HDF,1-SD,2-QC,200022
1031A00316.HDF,2-DR,2-QC,200002
1031A00317.HDF,1-SD,2-QC,200022
1031A00323.HDF,1-SD,2-QC,200002
1031A00331.HDF,1-SD,2-QC,200004
1031A00343.HDF,1-SD,2-QC,200002
1031A00345.HDF,1-SD,2-QC,200002
1031A00372.HDF,1-SD,2-QC,200002
1031A00373.HDF,1-SD,2-QC,200002
1031A00384.HDF,1-SD,2-QC,200002
1031A00393.HDF,1-SD,2-QC,200022
1031A00396.HDF,1-SD,2-QC,234004
1031A00405.HDF,1-SD,2-QC,200022
1031A00411.HDF,1-SD,2-QC,200002
1031A00414.HDF,1-SD,2-QC,200002
1031A00435.HDF,1-SD,2-QC,200022
1031A00438.HDF,1-SD,2-QC,200024
1031A00448.HDF,1-SD,2-QC,200022
1031A00453.HDF,1-SD,2-QC,200022
1031A00457.HDF,1-SD,2-QC,234024
1031A00463.HDF,1-SD,2-QC,200002
1031A00469.HDF,2-DR,2-QC,200002
1031A00486.HDF,1-SD,2-QC,200022
1031A00488.HDF,1-SD,2-QC,200002
1031A00505.HDF,2-DR,2-QC,200002
1031A00513.HDF,1-SD,2-QC,200002
1031A00519.HDF,1-SD,2-QC,200002
1031A00522.HDF,1-SD,2-QC,334004
1031A00533.HDF,1-SD,2-QC,200002
1031A00534.HDF,1-SD,2-QC,234004
1031A00535.HDF,2-DR,2-QC,200002
1031A00544.HDF,1-SD,2-QC,200002
1031A00548.HDF,1-SD,2-QC,200002
1031A00555.HDF,1-SD,2-QC,200002
1031A00557.HDF,1-SD,2-QC,200002
1031A00558.HDF,1-SD,2-QC,234004
1031A00562.HDF,2-DR,2-QC,200002
1031A00566.HDF,1-SD,2-QC,200002
1031A00571.HDF,1-SD,2-QC,200000
1031A00581.HDF,1-SD,2-QC,200002
1031A00604.HDF,1-SD,2-QC,200022
1031A00610.HDF,1-SD,2-QC,234002
1031A00613.HDF,1-SD,2-QC,200002
1031A00614.HDF,1-SD,2-QC,200022
1031A00616.HDF,2-DR,2-QC,200022
1031A00625.HDF,2-DR,2-QC,200022
1031A00626.HDF,2-DR,2-QC,234004
1031A00631.HDF,2-DR,2-QC,200002
1031A00636.HDF,1-SD,2-QC,234004
1031A00644.HDF,1-SD,2-QC,200002
1031A00647.HDF,1-SD,2-QC,200004
1031A00649.HDF,1-SD,2-QC,200004
1031A00659.HDF,1-SD,2-QC,200002
1031A00661.HDF,2-DR,2-QC,200002
1031A00670.HDF,1-SD,2-QC,200004
1031A00682.HDF,1-SD,2-QC,200002
1031A00688.HDF,2-DR,2-QC,200004
1031A00692.HDF,2-DR,2-QC,200002
1031A00697.HDF,1-SD,2-QC,200002
1031A00700.HDF,2-DR,2-QC,200004
1031A00717.HDF,1-SD,2-QC,200002
1031A00718.HDF,1-SD,2-QC,200002
1031A00725.HDF,2-DR,2-QC,200002
1031A00726.HDF,1-SD,2-QC,100002
1031A00732.HDF,1-SD,2-QC,200002
1031A00753.HDF,2-DR,2-QC,200002
1031A00756.HDF,1-SD,2-QC,200002
1031A00759.HDF,1-SD,2-QC,200002
1031A00769.HDF,1-SD,2-QC,200002
1031A00775.HDF,1-SD,2-QC,200004
1031A00780.HDF,1-SD,2-QC,200022
1031A00786.HDF,2-DR,2-QC,200002
1031A00791.HDF,1-SD,2-QC,200004
1031A00804.HDF,1-SD,2-QC,234004
1031A00806.HDF,1-SD,2-QC,234004
1031A00809.HDF,1-SD,2-QC,200022
1031A00814.HDF,1-SD,2-QC,200002
1031A00817.HDF,2-DR,2-QC,200002
1031A00826.HDF,2-DR,2-QC,234004
1031A00839.HDF,1-SD,2-QC,200024
1031A00845.HDF,1-SD,2-QC,200004
1031A00851.HDF,1-SD,2-QC,100022
1031A00852.HDF,1-SD,2-QC,200002
1031A00874.HDF,1-SD,2-QC,200022
1031A00876.HDF,1-SD,2-QC,200022
1031A00886.HDF,1-SD,2-QC,234004
1031A00898.HDF,1-SD,2-QC,200002
1031A01025.HDF,1-SD,2-QC,200004
1031A01033.HDF,1-SD,2-QC,234004
1031A01037.HDF,1-SD,2-QC,200004
1031A01040.HDF,1-SD,2-QC,200004
1031A01043.HDF,1-SD,2-QC,200004
1031A01044.HDF,1-SD,2-QC,200002
1031A01056.HDF,1-SD,2-QC,200002
1031A01058.HDF,1-SD,2-QC,200002
1031A01068.HDF,1-SD,2-QC,200004
1031A01088.HDF,1-SD,2-QC,200002
1031A01090.HDF,1-SD,2-QC,200002
1031A01096.HDF,1-SD,2-QC,200004
1031A01104.HDF,1-SD,2-QC,234004
1031A01111.HDF,1-SD,2-QC,200002
1031A01114.HDF,1-SD,2-QC,200004
1031A01296.HDF,1-SD,2-QC,200002
1031A01323.HDF,1-SD,2-QC,200002
1031A01325.HDF,1-SD,2-QC,200004
1031A01334.HDF,1-SD,2-QC,200004
1031A01343.HDF,1-SD,2-QC,200004
1031A01350.HDF,1-SD,2-QC,200002
1031A01360.HDF,1-SD,2-QC,200002
1031A01372.HDF,1-SD,2-QC,200004
1031A01381.HDF,1-SD,2-QC,200004
1031A01383.HDF,1-SD,2-QC,200002
1031A01389.HDF,1-SD,2-QC,200004
1031A01391.HDF,1-SD,2-QC,200002
1031A01406.HDF,1-SD,2-QC,200002
1031A01407.HDF,1-SD,2-QC,200002
1031A01414.HDF,1-SD,2-QC,200002
1031A01430.HDF,1-SD,2-QC,200002
1031A01433.HDF,1-SD,2-QC,200002
1031A01435.HDF,1-SD,2-QC,200002
1031A01451.HDF,1-SD,2-QC,202002
1031A01462.HDF,1-SD,2-QC,234004
1031A01466.HDF,1-SD,2-QC,234004
1031A01472.HDF,1-SD,2-QC,202012
1031A01481.HDF,1-SD,2-QC,200002
1031A01486.HDF,1-SD,2-QC,200002
1031A01495.HDF,1-SD,2-QC,200002
1031A01523.HDF,2-DR,2-QC,200022
1031A01526.HDF,1-SD,2-QC,200000
1031A01527.HDF,1-SD,2-QC,200002
1031A01532.HDF,1-SD,2-QC,200202
1031A01534.HDF,2-DR,2-QC,200022
1031A01537.HDF,1-SD,2-QC,200002
1031A01538.HDF,1-SD,2-QC,200022
1035A00065.HDF,1-SD,2-QC,234004
1035A00076.HDF,1-SD,2-QC,200002
1035A00080.HDF,2-DR,2-QC,200002
1035A00082.HDF,1-SD,2-QC,200002
1035A00085.HDF,1-SD,2-QC,200022
1035A00089.HDF,1-SD,2-QC,200002
1035A00093.HDF,1-SD,2-QC,200002
1035A00107.HDF,2-DR,2-QC,100002
1035A00110.HDF,1-SD,2-QC,200002
1035A00112.HDF,2-DR,2-QC,200022
1035A00113.HDF,2-DR,2-QC,200002
1035A00119.HDF,2-DR,2-QC,200000
1035A00124.HDF,2-DR,2-QC,200002
1035A00127.HDF,1-SD,2-QC,234004
1035A00132.HDF,2-DR,2-QC,200004
1035A00138.HDF,1-SD,2-QC,200202
1035A00150.HDF,1-SD,2-QC,200202
1035A00154.HDF,1-SD,2-QC,200000
1035A00167.HDF,1-SD,2-QC,200002
1035A00174.HDF,1-SD,2-QC,200000
1035A00178.HDF,1-SD,2-QC,200002
1035A00179.HDF,2-DR,2-QC,202004
1035A00196.HDF,1-SD,2-QC,200002
1035A00204.HDF,1-SD,2-QC,200004
1035A00211.HDF,1-SD,2-QC,231004
1035A00213.HDF,2-DR,2-QC,200022
1035A00214.HDF,1-SD,2-QC,200204
1035A00220.HDF,1-SD,2-QC,200002
1035A00223.HDF,1-SD,2-QC,202004
1035A00239.HDF,1-SD,2-QC,200002
1035A00241.HDF,1-SD,2-QC,234002
1035A00242.HDF,1-SD,2-QC,200002
1035A00248.HDF,2-DR,2-QC,100004
1035A00249.HDF,1-SD,2-QC,200002
1035A00253.HDF,1-SD,2-QC,200004
1035A00258.HDF,1-SD,2-QC,200002
1035A00260.HDF,1-SD,2-QC,200002
1035A00264.HDF,2-DR,2-QC,200002
1035A00267.HDF,1-SD,2-QC,100004
1035A00272.HDF,2-DR,2-QC,200000
1035A00278.HDF,2-DR,2-QC,200002
1035A00296.HDF,2-DR,2-QC,200020
1035A00310.HDF,1-SD,2-QC,200000
1035A00312.HDF,1-SD,2-QC,200022
1035A00317.HDF,2-DR,2-QC,200002
1035A00319.HDF,2-DR,2-QC,200002
1035A00325.HDF,1-SD,2-QC,202000
1035A00327.HDF,1-SD,2-QC,200002
1035A00332.HDF,1-SD,2-QC,234004
1035A00334.HDF,1-SD,2-QC,200024
1035A00338.HDF,1-SD,2-QC,200000
1035A00350.HDF,1-SD,2-QC,231004
1035A00352.HDF,1-SD,2-QC,200002
1035A00353.HDF,1-SD,2-QC,200002
1035A00354.HDF,1-SD,2-QC,234004
1035A00355.HDF,1-SD,2-QC,200002
1035A00380.HDF,1-SD,2-QC,200002
1035A00389.HDF,1-SD,2-QC,200004
1035A00391.HDF,1-SD,2-QC,200022
1035A00392.HDF,1-SD,2-QC,200020
1035A00394.HDF,1-SD,2-QC,200004
1035A00395.HDF,1-SD,2-QC,200004
1035A00401.HDF,1-SD,2-QC,200000
1035A00404.HDF,1-SD,2-QC,200022
1035A00405.HDF,1-SD,2-QC,200002
1035A00408.HDF,1-SD,2-QC,234004
1035A00420.HDF,1-SD,2-QC,200002
1035A00427.HDF,1-SD,2-QC,200022
1035A00431.HDF,1-SD,2-QC,200002
1035A00433.HDF,1-SD,2-QC,200012
1035A00439.HDF,1-SD,2-QC,234004
1035A00441.HDF,1-SD,2-QC,200022
1035A00443.HDF,1-SD,2-QC,301004
1035A00450.HDF,1-SD,2-QC,200002
1036A00003.HDF,1-SD,3-OT,234004
1036A00005.HDF,1-SD,2-QC,234004
1036A00006.HDF,2-DR,2-QC,200004
1036A00007.HDF,1-SD,3-OT,200004
1036A00013.HDF,1-SD,3-OT,200002
1036A00014.HDF,2-DR,3-OT,200002
1036A00024.HDF,2-DR,3-OT,200004
1036A00033.HDF,1-SD,3-OT,100002
1036A00042.HDF,1-SD,2-QC,200002
1036A00056.HDF,1-SD,2-QC,202002
1036A00062.HDF,1-SD,2-QC,202002
1036A00066.HDF,1-SD,2-QC,202002
1036A00070.HDF,1-SD,3-OT,200004
1037A00001.HDF,1-SD,2-QC,200004
1037A00003.HDF,1-SD,2-QC,234004
1037A00005.HDF,1-SD,2-QC,231004
1037A00010.HDF,1-SD,2-QC,231004
1037A00013.HDF,1-SD,2-QC,231004
1037A00016.HDF,1-SD,2-QC,200004
1037A00026.HDF,1-SD,2-QC,231004
1037A00032.HDF,1-SD,2-QC,200004
1037A00036.HDF,1-SD,2-QC,234004
1037A00042.HDF,1-SD,2-QC,234004
1037A00044.HDF,1-SD,2-QC,234004
1037A00046.HDF,1-SD,2-QC,202002
1037A00048.HDF,1-SD,2-QC,200004
1037A00050.HDF,1-SD,2-QC,200004
1037A00052.HDF,1-SD,2-QC,234004
1037A00055.HDF,1-SD,2-QC,200004
1037A00056.HDF,1-SD,2-QC,200002
1037A00057.HDF,1-SD,2-QC,231004
1037A00058.HDF,1-SD,2-QC,234004
1037A00059.HDF,1-SD,2-QC,200002
1037A00060.HDF,1-SD,2-QC,202002
1037A00062.HDF,1-SD,2-QC,202004
1037A00063.HDF,1-SD,2-QC,202000
1037A00064.HDF,1-SD,2-QC,331004
1037A00066.HDF,1-SD,2-QC,234004
1037A00069.HDF,1-SD,2-QC,202002
1037A00070.HDF,1-SD,2-QC,234004
1037A00072.HDF,1-SD,2-QC,200004
1037A00074.HDF,1-SD,2-QC,200002
1037A00075.HDF,1-SD,2-QC,234004
1037A00078.HDF,1-SD,2-QC,234004
1037A00080.HDF,1-SD,2-QC,234004
1037A00085.HDF,1-SD,2-QC,200202
1037A00087.HDF,1-SD,2-QC,200004
1037A00091.HDF,1-SD,2-QC,200004
1038A00384.HDF,1-SD,3-OT,200002
1039A00520.HDF,2-DR,3-OT,200004
1039A00528.HDF,1-SD,3-OT,200004
1039A00532.HDF,2-DR,3-OT,200004
1040A00531.HDF,1-SD,2-QC,200002
1040A00549.HDF,2-DR,2-QC,200004
1040A00550.HDF,1-SD,2-QC,200004
1040A00556.HDF,1-SD,2-QC,200002
1040A00569.HDF,2-DR,2-QC,234004
1040A00576.HDF,1-SD,2-QC,200004
1040A00578.HDF,1-SD,2-QC,200002
1040A00588.HDF,1-SD,2-QC,200004
1040A00616.HDF,2-DR,2-QC,200000
1040A00624.HDF,2-DR,2-QC,200004
1040A00632.HDF,1-SD,2-QC,234004
1040A00645.HDF,1-SD,2-QC,200004
1040A00655.HDF,1-SD,2-QC,200000
1040A00668.HDF,1-SD,2-QC,200004
1040A00674.HDF,1-SD,2-QC,200002
1040A00687.HDF,1-SD,2-QC,200004
1040A00692.HDF,1-SD,2-QC,200004
1040A00706.HDF,2-DR,2-QC,200004
1040A00707.HDF,1-SD,2-QC,234004
1040A00708.HDF,2-DR,2-QC,200000
1040A00715.HDF,1-SD,2-QC,200004
1040A00723.HDF,1-SD,2-QC,200002
1040A00737.HDF,1-SD,2-QC,200000
1040A00739.HDF,1-SD,2-QC,200004
1040A00740.HDF,2-DR,2-QC,200004
1040A00741.HDF,1-SD,2-QC,200004
1040A00758.HDF,1-SD,2-QC,200004
1040A00768.HDF,1-SD,2-QC,200004
1040A00769.HDF,2-DR,2-QC,200024
1040A00790.HDF,2-DR,2-QC,200004
1040A00799.HDF,1-SD,2-QC,200002
1040A00808.HDF,1-SD,2-QC,200004
1040A00810.HDF,1-SD,2-QC,200002
1040A00812.HDF,1-SD,2-QC,234024
1040A00826.HDF,2-DR,2-QC,200002
1040A00828.HDF,1-SD,2-QC,200004
1040A00829.HDF,1-SD,2-QC,200004
1040A00834.HDF,1-SD,2-QC,200004
1040A00842.HDF,1-SD,2-QC,200024
1040A00845.HDF,2-DR,2-QC,200004
1040A00852.HDF,1-SD,2-QC,200002
1040A00864.HDF,2-DR,2-QC,200004
1040A00878.HDF,1-SD,2-QC,200004
1040A00883.HDF,2-DR,2-QC,200004
1040A00907.HDF,1-SD,2-QC,200024
1040A00908.HDF,1-SD,2-QC,200004
1040A00915.HDF,2-DR,2-QC,200004
1040A00922.HDF,1-SD,2-QC,200004
1040A00958.HDF,2-DR,2-QC,200002
1040A01082.HDF,2-DR,2-QC,200024
1040A01354.HDF,1-SD,2-QC,200004
1040A01389.HDF,1-SD,2-QC,200004
1040A01449.HDF,1-SD,2-QC,200004
1040A01456.HDF,1-SD,2-QC,200002
1040A01465.HDF,1-SD,2-QC,202000
1040A01473.HDF,1-SD,2-QC,200004
1040A01499.HDF,1-SD,2-QC,200004
1040A01504.HDF,1-SD,2-QC,200024
1040A01508.HDF,1-SD,2-QC,200004
1040A01510.HDF,1-SD,2-QC,200004
1040A01512.HDF,1-SD,2-QC,200026
1040A01520.HDF,1-SD,2-QC,202000
1040A01537.HDF,1-SD,2-QC,200004
1040A01542.HDF,1-SD,2-QC,200002
1040A02164.HDF,1-SD,2-QC,200004
1044A02001.HDF,1-SD,2-QC,200000
1044A03011.HDF,1-SD,2-QC,200004
1044A03041.HDF,2-DR,2-QC,200002
1044A03045.HDF,2-DR,2-QC,200004
1044A03062.HDF,1-SD,2-QC,200000
1044A03063.HDF,1-SD,2-QC,234004
1044A03064.HDF,1-SD,2-QC,200002
1044A03077.HDF,2-DR,2-QC,200004
1044A03101.HDF,1-SD,2-QC,200002
1044A03176.HDF,1-SD,2-QC,234004
1044A03177.HDF,2-DR,2-QC,200000
1044A03180.HDF,2-DR,2-QC,200002
1044A03182.HDF,2-DR,2-QC,200004
1044A03184.HDF,1-SD,2-QC,200002
1044A03187.HDF,2-DR,2-QC,200004
1044A03214.HDF,1-SD,2-QC,334000
1044A03224.HDF,1-SD,2-QC,200002
1044A03234.HDF,2-DR,2-QC,200022
1044A03255.HDF,2-DR,2-QC,200022
1044A03802.HDF,1-SD,2-QC,200002
1044A04002.HDF,1-SD,2-QC,200000
1044A04007.HDF,2-DR,2-QC,200020
1044A04016.HDF,2-DR,2-QC,200004
1044A04025.HDF,2-DR,2-QC,200002
1044A04033.HDF,2-DR,2-QC,200000
1044A04044.HDF,1-SD,2-QC,200004
1044A04046.HDF,2-DR,2-QC,200022
1044A04070.HDF,1-SD,2-QC,200000
1044A04080.HDF,2-DR,2-QC,200004
1044A04083.HDF,2-DR,2-QC,200000
1044A04084.HDF,2-DR,2-QC,200004
1044A04091.HDF,1-SD,2-QC,200004
1044A04098.HDF,1-SD,2-QC,200000
1044A04107.HDF,2-DR,2-QC,200004
1044A04112.HDF,2-DR,2-QC,234024
1044A04115.HDF,2-DR,2-QC,200004
1044A04121.HDF,2-DR,2-QC,234004
1044A04123.HDF,2-DR,2-QC,200000
1044A04126.HDF,2-DR,2-QC,234004
1044A04131.HDF,1-SD,2-QC,200004
1044A04136.HDF,2-DR,2-QC,200000
1044A04146.HDF,2-DR,2-QC,200022
1044A04150.HDF,1-SD,2-QC,200000
1044A04151.HDF,1-SD,2-QC,200000
1044A04153.HDF,1-SD,2-QC,200004
1044A04156.HDF,2-DR,2-QC,200004
1044A04160.HDF,1-SD,2-QC,200002
1044A04167.HDF,2-DR,2-QC,200002
1044A04168.HDF,2-DR,2-QC,200004
1044A04170.HDF,2-DR,2-QC,200000
1044A04172.HDF,2-DR,2-QC,200004
1044A04173.HDF,2-DR,2-QC,200000
1044A04174.HDF,2-DR,2-QC,200004
1044A04175.HDF,1-SD,2-QC,200000
1044A04178.HDF,2-DR,2-QC,200000
1044A04179.HDF,1-SD,2-QC,200000
1044A04183.HDF,2-DR,2-QC,200004
1044A04188.HDF,2-DR,2-QC,200000
1044A04189.HDF,2-DR,2-QC,200000
1044A04194.HDF,1-SD,2-QC,200002
1044A04196.HDF,1-SD,2-QC,200000
1044A04209.HDF,2-DR,2-QC,200000
1044A04220.HDF,1-SD,2-QC,200000
1044A04222.HDF,2-DR,2-QC,200000
1044A04239.HDF,2-DR,2-QC,200000
1044A04246.HDF,1-SD,2-QC,200000
1044A04250.HDF,2-DR,2-QC,301000
1044A04271.HDF,2-DR,2-QC,200000
1044A04276.HDF,2-DR,2-QC,200000
1044A04287.HDF,2-DR,2-QC,200002
1044A04321.HDF,2-DR,2-QC,200000
1044A04432.HDF,2-DR,2-QC,200000
1044A05005.HDF,2-DR,2-QC,200022
1044A05090.HDF,1-SD,2-QC,200000
1045A00004.HDF,2-DR,2-QC,200004
1045A00195.HDF,2-DR,2-QC,200004
1045A00205.HDF,2-DR,2-QC,200004
1045A00214.HDF,2-DR,2-QC,200222
1045A00227.HDF,1-SD,2-QC,200004
1045A00237.HDF,2-DR,2-QC,231020
1045A00239.HDF,1-SD,2-QC,231022
1045A00240.HDF,1-SD,2-QC,231006
1045A00259.HDF,1-SD,2-QC,200024
1045A00265.HDF,1-SD,2-QC,231024
1045A00267.HDF,1-SD,2-QC,200032
1045A00280.HDF,1-SD,2-QC,200022
1045A00302.HDF,1-SD,2-QC,231004
1045A00305.HDF,1-SD,2-QC,234020
1045A00444.HDF,1-SD,2-QC,234000
1045A00458.HDF,1-SD,2-QC,231024
1045A00475.HDF,2-DR,2-QC,234020
1045A00483.HDF,1-SD,2-QC,331002
1045A00486.HDF,2-DR,2-QC,200000
1045A00502.HDF,2-DR,2-QC,231022
1045A00505.HDF,2-DR,2-QC,234000
1045A00512.HDF,1-SD,2-QC,200000
1045A00516.HDF,1-SD,2-QC,200000
1045A00527.HDF,1-SD,2-QC,231022
1045A00528.HDF,1-SD,2-QC,200000
1045A00533.HDF,1-SD,2-QC,234000
1045A00536.HDF,1-SD,2-QC,231004
1045A00538.HDF,2-DR,2-QC,200024
1045A00556.HDF,1-SD,2-QC,231002
1045A00561.HDF,1-SD,2-QC,231022
1045A00567.HDF,1-SD,2-QC,200000
1045A00568.HDF,1-SD,2-QC,234024
1045A00571.HDF,1-SD,2-QC,234024
1045A00586.HDF,1-SD,2-QC,200000
1045A00591.HDF,1-SD,2-QC,231000
1045A00595.HDF,1-SD,2-QC,200000
1045A00606.HDF,1-SD,2-QC,200000
1045A00607.HDF,1-SD,2-QC,301004
1045A00623.HDF,1-SD,2-QC,200022
1045A00624.HDF,2-DR,2-QC,234024
1045A00631.HDF,1-SD,2-QC,200022
1045A00637.HDF,1-SD,2-QC,231002
1045A00642.HDF,1-SD,2-QC,231002
1045A00643.HDF,1-SD,2-QC,234000
1045A00646.HDF,1-SD,2-QC,231022
1045A00647.HDF,1-SD,2-QC,200002
1045A00648.HDF,1-SD,2-QC,231002
1045A00650.HDF,1-SD,2-QC,200022
1045A00651.HDF,1-SD,2-QC,231000
1045A00656.HDF,1-SD,2-QC,231000
1045A00660.HDF,1-SD,2-QC,200022
1045A00669.HDF,1-SD,2-QC,234000
1045A00676.HDF,1-SD,2-QC,200022
1045A00679.HDF,1-SD,2-QC,231020
1045A00681.HDF,1-SD,2-QC,200000
1045A00685.HDF,1-SD,2-QC,231020
1045A00686.HDF,1-SD,2-QC,200004
1045A00694.HDF,1-SD,2-QC,231022
1045A00697.HDF,1-SD,2-QC,231000
1045A00698.HDF,1-SD,2-QC,200022
1045A00704.HDF,2-DR,2-QC,331000
1045A00710.HDF,1-SD,2-QC,231002
1045A00713.HDF,2-DR,2-QC,231000
1045A00723.HDF,1-SD,2-QC,234020
1045A00725.HDF,2-DR,2-QC,200000
1045A00727.HDF,1-SD,2-QC,231024
1045A00731.HDF,1-SD,2-QC,200020
1045A00740.HDF,1-SD,2-QC,231000
1045A00749.HDF,1-SD,2-QC,234020
1045A00751.HDF,1-SD,2-QC,200002
1045A00755.HDF,2-DR,2-QC,200000
1045A00759.HDF,1-SD,2-QC,231020
1045A00760.HDF,1-SD,2-QC,231000
1045A00768.HDF,1-SD,2-QC,200000
1045A00772.HDF,1-SD,2-QC,200222
1045A00781.HDF,1-SD,2-QC,200202
1045A00793.HDF,1-SD,2-QC,200202
1045A00809.HDF,1-SD,2-QC,234024
1045A00810.HDF,1-SD,2-QC,200202
1045A00820.HDF,2-DR,2-QC,200020
1045A00825.HDF,1-SD,2-QC,234002
1045A00831.HDF,1-SD,2-QC,231022
1045A00837.HDF,1-SD,2-QC,231002
1045A00841.HDF,1-SD,2-QC,231020
1045A00844.HDF,1-SD,2-QC,231022
1045A00847.HDF,1-SD,2-QC,200000
1045A00856.HDF,1-SD,2-QC,231022
1045A00857.HDF,2-DR,2-QC,231020
1045A00858.HDF,1-SD,2-QC,200022
1045A00864.HDF,2-DR,2-QC,200000
1045A00872.HDF,1-SD,2-QC,231022
1045A00897.HDF,2-DR,2-QC,231000
1045A00898.HDF,1-SD,2-QC,200020
1045A00904.HDF,1-SD,2-QC,100022
1045A00905.HDF,1-SD,2-QC,231022
1045A00908.HDF,1-SD,2-QC,231000
1045A00918.HDF,1-SD,2-QC,200022
1045A01022.HDF,1-SD,2-QC,234004
1045A01029.HDF,1-SD,2-QC,200002
1045A01032.HDF,1-SD,2-QC,200000
1045A01034.HDF,1-SD,2-QC,231004
1045A01051.HDF,1-SD,2-QC,231004
1045A01052.HDF,1-SD,2-QC,200020
1045A01053.HDF,1-SD,2-QC,231004
1045A01057.HDF,1-SD,2-QC,200004
1045A01066.HDF,1-SD,2-QC,200022
1045A01132.HDF,1-SD,2-QC,200000
1045A01141.HDF,1-SD,2-QC,200020
1045A01142.HDF,1-SD,2-QC,100022
1045A01144.HDF,1-SD,2-QC,200022
1045A01146.HDF,1-SD,2-QC,200222
1045A01147.HDF,1-SD,2-QC,200022
1045A01155.HDF,1-SD,2-QC,231000
1045A01156.HDF,1-SD,2-QC,200002
1045A01158.HDF,1-SD,2-QC,200020
1045A01161.HDF,1-SD,2-QC,200022
1045A01166.HDF,1-SD,2-QC,200024
1045A01177.HDF,1-SD,2-QC,231020
1045A01178.HDF,2-DR,2-QC,200002
1045A01183.HDF,1-SD,2-QC,200000
1045A01187.HDF,1-SD,2-QC,202022
1045A01192.HDF,1-SD,2-QC,200000
1045A01202.HDF,2-DR,2-QC,200020
1045A01209.HDF,1-SD,2-QC,200000
1045A01210.HDF,1-SD,2-QC,200022
1045A01214.HDF,2-DR,2-QC,231000
1045A01220.HDF,1-SD,2-QC,231022
1045A01221.HDF,1-SD,2-QC,200020
1045A01228.HDF,1-SD,2-QC,231000
1045A01230.HDF,2-DR,2-QC,231000
1045A01234.HDF,1-SD,2-QC,200000
1045A01240.HDF,1-SD,2-QC,200002
1045A01241.HDF,1-SD,2-QC,202002
1045A01242.HDF,1-SD,2-QC,200000
1045A01248.HDF,2-DR,2-QC,200020
1045A01252.HDF,2-DR,2-QC,231024
1045A01255.HDF,1-SD,2-QC,200022
1045A01257.HDF,1-SD,2-QC,231020
1045A01260.HDF,2-DR,2-QC,200004
1045A01262.HDF,2-DR,2-QC,200002
1045A01264.HDF,2-DR,2-QC,200020
1045A01266.HDF,1-SD,2-QC,200000
1045A01268.HDF,2-DR,2-QC,200022
1045A01269.HDF,2-DR,2-QC,200000
1045A01272.HDF,2-DR,2-QC,200202
1045A01277.HDF,1-SD,2-QC,200000
1045A01279.HDF,1-SD,2-QC,200002
1045A01281.HDF,1-SD,2-QC,200022
1045A01286.HDF,2-DR,2-QC,200020
1045A01289.HDF,1-SD,2-QC,200020
1045A01291.HDF,1-SD,2-QC,200022
1045A01295.HDF,1-SD,2-QC,200022
1045A01296.HDF,1-SD,2-QC,200000
1045A01297.HDF,2-DR,2-QC,200020
1045A01298.HDF,1-SD,2-QC,200000
1045A01316.HDF,1-SD,2-QC,200000
1045A01317.HDF,1-SD,2-QC,200222
1045A01330.HDF,1-SD,2-QC,200020
1045A01338.HDF,2-DR,2-QC,200020
1045A01340.HDF,1-SD,2-QC,200002
1045A01341.HDF,1-SD,2-QC,200002
1045A01342.HDF,1-SD,2-QC,200022
1045A01343.HDF,2-DR,2-QC,200004
1045A01344.HDF,2-DR,2-QC,200202
1045A01345.HDF,2-DR,2-QC,200000
1045A01353.HDF,1-SD,2-QC,202002
1045A01365.HDF,1-SD,2-QC,200002
1045A01366.HDF,1-SD,2-QC,200002
1045A01384.HDF,1-SD,2-QC,200020
1045A01399.HDF,2-DR,2-QC,200002
1045A01403.HDF,1-SD,2-QC,100002
1045A01404.HDF,1-SD,2-QC,200002
1045A01407.HDF,1-SD,2-QC,200000
