*header,File_name,Shared_system,Number_of_tanks,Tank_age,Tank_size,Tank_blanket,Pipe_insulation,Low_flow_shower_head,Tap_attachment_aerator,NN_DHW_System_Efficiency,Ground_Temp,Clothes_Washer,Dishwasher,Num_of_Children,Num_of_Adults,Income,Dwelling_Type,Ownership,Rural_Suburb_Urban
*unit,-,presence,count,years,L,presence,presence,count,count,decimal form,C,loads/week,loads/week,count,count,$1000's/yr,SD=1 DR=0,1=owner; 0=renter,<=15k;15k-100k;>=100k
*data,1085A00512.HDF.No-Dryer,0,1,13,181,0,0,0,0,0.824,6.9,4,0,3,2,25,1,1,1
*data,1085A00514.HDF,0,1,8,181,0,1,0,0,0.824,6.9,4,0,0,2,70.9,1,1,2
*data,1085A00514.HDF.No-Dryer,0,1,8,181,0,1,0,0,0.824,6.9,4,0,0,2,70.9,1,1,2
*data,1085A00519.HDF,0,1,13,181,1,1,2,2,0.824,6.9,4,0,2,2,70.9,1,1,3
*data,1085A00519.HDF.No-Dryer,0,1,13,181,1,1,2,2,0.824,6.9,4,0,2,2,70.9,1,1,3
*data,1085A00522.HDF,0,1,4.5,181,0,1,2,2,0.824,6.9,4,0,0,2,41.7,1,1,2
*data,1085A00522.HDF.No-Dryer,0,1,4.5,181,0,1,2,2,0.824,6.9,4,0,0,2,41.7,1,1,2
*data,1085A00528.HDF,0,1,2,272,0,0,2,0,0.824,6.9,6,1.5,0,1,41.7,1,1,1
*data,1085A00528.HDF.No-Dryer,0,1,2,272,0,0,2,0,0.824,6.9,6,1.5,0,1,41.7,1,1,1
*data,1085A00531.HDF,0,1,4.5,181,0,0,2,0,0.554,6.9,6,4,1,2,70.9,1,1,3
*data,1085A00531.HDF.No-Dryer,0,1,4.5,181,0,0,2,0,0.554,6.9,6,4,1,2,70.9,1,1,3
*data,1085A00545.HDF,0,1,2,136,0,1,2,0,0.824,6.9,1.5,0,0,2,70.9,1,1,3
*data,1085A00545.HDF.No-Dryer,0,1,2,136,0,1,2,0,0.824,6.9,1.5,0,0,2,70.9,1,1,3
*data,1085A00546.HDF,0,1,4.5,136,0,0,2,2,0.824,6.9,4,6,3,2,70.9,1,1,1
*data,1085A00546.HDF.No-Dryer,0,1,4.5,136,0,0,2,2,0.824,6.9,4,6,3,2,70.9,1,1,1
*data,1085A00549.HDF,0,1,18,181,0,0,0,0,0.824,6.9,6,0,1,2,25,1,1,1
*data,1085A00549.HDF.No-Dryer,0,1,18,181,0,0,0,0,0.824,6.9,6,0,1,2,25,1,1,1
*data,1085A00552.HDF,0,1,4.5,272,0,0,0,0,0.824,6.9,4,1.5,2,2,25,1,1,1
*data,1085A00552.HDF.No-Dryer,0,1,4.5,272,0,0,0,0,0.824,6.9,4,1.5,2,2,25,1,1,1
*data,1085A00572.HDF,0,1,2,181,0,1,2,0,0.824,6.9,6,6,0,1,41.7,1,1,1
*data,1085A00572.HDF.No-Dryer,0,1,2,181,0,1,2,0,0.824,6.9,6,6,0,1,41.7,1,1,1
*data,1085A00588.HDF,0,1,18,181,0,0,2,0,0.824,6.9,6,0,0,1,70.9,1,0,3
*data,1085A00588.HDF.No-Dryer,0,1,18,181,0,0,2,0,0.824,6.9,6,0,0,1,70.9,1,0,3
*data,1085A00592.HDF,0,1,2,181,0,1,2,2,0.554,6.9,1.5,4,2,2,70.9,1,1,3
*data,1085A00592.HDF.No-Dryer,0,1,2,181,0,1,2,2,0.554,6.9,1.5,4,2,2,70.9,1,1,3
*data,1085A00602.HDF,0,1,4.5,181,0,1,0,2,0.554,6.9,6,1.5,2,2,70.9,1,1,3
*data,1085A00602.HDF.No-Dryer,0,1,4.5,181,0,1,0,2,0.554,6.9,6,1.5,2,2,70.9,1,1,3
*data,1085A00603.HDF,0,1,8,181,0,1,2,2,0.824,6.9,1.5,0,0,2,70.9,1,1,1
*data,1085A00603.HDF.No-Dryer,0,1,8,181,0,1,2,2,0.824,6.9,1.5,0,0,2,70.9,1,1,1
*data,1085A00615.HDF,0,1,13,272,1,0,2,0,0.554,6.9,4,1.5,2,2,41.7,1,1,3
*data,1085A00615.HDF.No-Dryer,0,1,13,272,1,0,2,0,0.554,6.9,4,1.5,2,2,41.7,1,1,3
*data,1085A00618.HDF,0,1,13,272,0,0,0,0,0.824,6.9,6,1.5,0,2,25,1,1,3
*data,1085A00618.HDF.No-Dryer,0,1,13,272,0,0,0,0,0.824,6.9,6,1.5,0,2,25,1,1,3
*data,1085A00631.HDF,0,1,2,227,0,0,2,0,0.824,6.9,6,0,3,2,70.9,1,1,1
*data,1085A00631.HDF.No-Dryer,0,1,2,227,0,0,2,0,0.824,6.9,6,0,3,2,70.9,1,1,1
*data,1085A00638.HDF,0,1,2,272,0,1,2,0,0.824,6.9,1.5,0,0,2,70.9,1,1,3
*data,1085A00638.HDF.No-Dryer,0,1,2,272,0,1,2,0,0.824,6.9,1.5,0,0,2,70.9,1,1,3
*data,1085A00650.HDF,0,1,18,181,0,0,0,2,0.824,6.9,4,0,0,2,58.4,1,1,3
*data,1085A00650.HDF.No-Dryer,0,1,18,181,0,0,0,2,0.824,6.9,4,0,0,2,58.4,1,1,3
*data,1085A00651.HDF,0,1,8,181,1,0,0,2,0.824,6.9,6,4,0,2,70.9,1,1,3
*data,1085A00651.HDF.No-Dryer,0,1,8,181,1,0,0,2,0.824,6.9,6,4,0,2,70.9,1,1,3
*data,1085A00655.HDF,0,1,8,181,0,0,2,0,0.824,6.9,1.5,0,0,1,58.4,1,1,3
*data,1085A00655.HDF.No-Dryer,0,1,8,181,0,0,2,0,0.824,6.9,1.5,0,0,1,58.4,1,1,3
*data,1085A00657.HDF,0,1,8,136,1,0,2,2,0.824,6.9,6,0,0,2,41.7,1,1,1
*data,1085A00657.HDF.No-Dryer,0,1,8,136,1,0,2,2,0.824,6.9,6,0,0,2,41.7,1,1,1
*data,1085A00662.HDF,0,1,8,181,0,0,0,0,0.824,6.9,4,6,0,1,58.4,1,0,3
*data,1085A00662.HDF.No-Dryer,0,1,8,181,0,0,0,0,0.824,6.9,4,6,0,1,58.4,1,0,3
*data,1085A00663.HDF,0,1,8,181,1,1,2,0,0.554,6.9,4,4,0,1,25,1,1,3
*data,1085A00663.HDF.No-Dryer,0,1,8,181,1,1,2,0,0.554,6.9,4,4,0,1,25,1,1,3
*data,1085A00664.HDF,0,1,8,181,1,0,2,0,0.824,6.9,1.5,6,0,1,70.9,1,1,1
*data,1085A00664.HDF.No-Dryer,0,1,8,181,1,0,2,0,0.824,6.9,1.5,6,0,1,70.9,1,1,1
*data,1085A00669.HDF,0,1,2,181,0,0,0,2,0.824,6.9,4,6,1,2,70.9,1,1,3
*data,1085A00669.HDF.No-Dryer,0,1,2,181,0,0,0,2,0.824,6.9,4,6,1,2,70.9,1,1,3
*data,1085A00672.HDF,0,1,18,181,0,0,2,0,0.824,6.9,4,0,0,2,70.9,1,1,3
*data,1085A00672.HDF.No-Dryer,0,1,18,181,0,0,2,0,0.824,6.9,4,0,0,2,70.9,1,1,3
*data,1085A00690.HDF,0,1,4.5,136,0,1,2,2,0.824,6.9,4,1.5,0,3,70.9,1,1,1
*data,1085A00690.HDF.No-Dryer,0,1,4.5,136,0,1,2,2,0.824,6.9,4,1.5,0,3,70.9,1,1,1
*data,1085A00691.HDF,0,1,2,181,0,1,2,2,0.824,6.9,6,0,1,1,12.5,1,1,1
*data,1085A00691.HDF.No-Dryer,0,1,2,181,0,1,2,2,0.824,6.9,6,0,1,1,12.5,1,1,1
*data,1085A00693.HDF,0,1,13,227,0,1,0,2,0.824,6.9,6,0,0,2,25,1,1,3
*data,1085A00693.HDF.No-Dryer,0,1,13,227,0,1,0,2,0.824,6.9,6,0,0,2,25,1,1,3
*data,1085A00696.HDF,0,1,4.5,227,0,1,0,0,0.824,6.9,1.5,4,0,2,41.7,1,1,3
*data,1085A00696.HDF.No-Dryer,0,1,4.5,227,0,1,0,0,0.824,6.9,1.5,4,0,2,41.7,1,1,3
*data,1085A00698.HDF,0,1,2,272,1,1,0,2,0.824,6.9,4,1.5,0,1,70.9,1,1,3
*data,1085A00698.HDF.No-Dryer,0,1,2,272,1,1,0,2,0.824,6.9,4,1.5,0,1,70.9,1,1,3
*data,1085A00700.HDF,0,1,2,181,0,0,2,2,0.554,6.9,4,0,2,2,25,1,1,3
*data,1085A00700.HDF.No-Dryer,0,1,2,181,0,0,2,2,0.554,6.9,4,0,2,2,25,1,1,3
*data,1085A00703.HDF,0,1,8,272,0,0,2,0,0.824,6.9,6,1.5,0,2,70.9,1,1,1
*data,1085A00703.HDF.No-Dryer,0,1,8,272,0,0,2,0,0.824,6.9,6,1.5,0,2,70.9,1,1,1
*data,1085A00714.HDF,0,1,2,181,1,1,2,2,0.824,6.9,4,4,2,2,70.9,1,1,1
*data,1085A00714.HDF.No-Dryer,0,1,2,181,1,1,2,2,0.824,6.9,4,4,2,2,70.9,1,1,1
*data,1085A00718.HDF,0,1,18,181,0,0,0,2,0.824,6.9,6,4,0,2,58.4,1,1,1
*data,1085A00718.HDF.No-Dryer,0,1,18,181,0,0,0,2,0.824,6.9,6,4,0,2,58.4,1,1,1
*data,1085A00724.HDF,0,1,13,181,1,1,2,0,0.824,6.9,4,1.5,1,2,70.9,1,1,1
*data,1085A00724.HDF.No-Dryer,0,1,13,181,1,1,2,0,0.824,6.9,4,1.5,1,2,70.9,1,1,1
*data,1085A00760.HDF,0,1,8,272,0,0,0,0,0.554,6.9,4,1.5,0,2,70.9,1,1,3
*data,1085A00760.HDF.No-Dryer,0,1,8,272,0,0,0,0,0.554,6.9,4,1.5,0,2,70.9,1,1,3
*data,1085A00768.HDF,0,1,2,272,0,0,0,2,0.824,6.9,1.5,4,2,2,70.9,1,0,2
*data,1085A00768.HDF.No-Dryer,0,1,2,272,0,0,0,2,0.824,6.9,1.5,4,2,2,70.9,1,0,2
*data,1085A00775.HDF,0,1,2,272,0,0,2,0,0.824,6.9,6,0,2,2,25,1,1,3
*data,1085A00775.HDF.No-Dryer,0,1,2,272,0,0,2,0,0.824,6.9,6,0,2,2,25,1,1,3
*data,1085A00776.HDF,0,1,2,181,0,0,2,0,0.824,6.9,4,0,0,2,12.5,1,1,1
*data,1085A00776.HDF.No-Dryer,0,1,2,181,0,0,2,0,0.824,6.9,4,0,0,2,12.5,1,1,1
*data,1085A00777.HDF,0,1,2,181,0,1,2,2,0.554,6.9,6,4,0,2,70.9,1,1,1
*data,1085A00777.HDF.No-Dryer,0,1,2,181,0,1,2,2,0.554,6.9,6,4,0,2,70.9,1,1,1
*data,1085A00786.HDF,0,1,8,136,0,0,0,2,0.824,6.9,6,0,3,2,41.7,1,1,1
*data,1085A00786.HDF.No-Dryer,0,1,8,136,0,0,0,2,0.824,6.9,6,0,3,2,41.7,1,1,1
*data,1085A00795.HDF,0,1,8,181,1,0,0,0,0.824,6.9,6,0,0,2,70.9,1,1,1
*data,1085A00795.HDF.No-Dryer,0,1,8,181,1,0,0,0,0.824,6.9,6,0,0,2,70.9,1,1,1
*data,1085A00797.HDF,0,1,13,272,0,0,2,0,0.824,6.9,6,0,2,1,70.9,1,1,1
*data,1085A00797.HDF.No-Dryer,0,1,13,272,0,0,2,0,0.824,6.9,6,0,2,1,70.9,1,1,1
*data,1085A00803.HDF,0,1,18,272,0,0,0,2,0.824,6.9,1.5,4,1,2,70.9,1,1,1
*data,1085A00803.HDF.No-Dryer,0,1,18,272,0,0,0,2,0.824,6.9,1.5,4,1,2,70.9,1,1,1
*data,1085A00806.HDF,0,1,13,181,0,1,2,0,0.824,6.9,1.5,6,0,1,70.9,1,1,1
*data,1085A00806.HDF.No-Dryer,0,1,13,181,0,1,2,0,0.824,6.9,1.5,6,0,1,70.9,1,1,1
*data,1101A00028.HDF,0,1,13,181,0,0,2,0,0.554,8.5,4,1.5,0,2,41.7,1,1,1
*data,1101A00028.HDF.No-Dryer,0,1,13,181,0,0,2,0,0.554,8.5,4,1.5,0,2,41.7,1,1,1
*data,1102A00307.HDF,0,1,8,227,0,1,0,2,0.824,6.9,6,1.5,3,2,70.9,1,1,3
*data,1102A00307.HDF.No-Dryer,0,1,8,227,0,1,0,2,0.824,6.9,6,1.5,3,2,70.9,1,1,3
*data,1102A00384.HDF,0,1,4.5,181,0,0,0,2,0.824,6.9,1.5,0,3,2,70.9,1,1,3
*data,1102A00384.HDF.No-Dryer,0,1,4.5,181,0,0,0,2,0.824,6.9,1.5,0,3,2,70.9,1,1,3
*data,1102A00386.HDF,0,1,13,272,0,1,2,0,0.824,6.9,6,0,0,2,70.9,1,1,3
*data,1102A00386.HDF.No-Dryer,0,1,13,272,0,1,2,0,0.824,6.9,6,0,0,2,70.9,1,1,3
*data,1102A00387.HDF,0,1,2,181,0,0,2,0,0.554,6.9,4,4,3,2,70.9,1,1,3
*data,1102A00387.HDF.No-Dryer,0,1,2,181,0,0,2,0,0.554,6.9,4,4,3,2,70.9,1,1,3
*data,1102A00394.HDF,0,1,18,272,0,1,2,0,0.554,6.9,4,0,1,2,25,1,1,3
*data,1102A00394.HDF.No-Dryer,0,1,18,272,0,1,2,0,0.554,6.9,4,0,1,2,25,1,1,3
*data,1102A00408.HDF,0,1,2,181,0,0,0,2,0.554,6.9,1.5,6,2,2,70.9,1,1,3
*data,1102A00408.HDF.No-Dryer,0,1,2,181,0,0,0,2,0.554,6.9,1.5,6,2,2,70.9,1,1,3
*data,1102A00434.HDF,0,1,8,272,0,0,2,0,0.554,6.9,6,0,0,1,58.4,1,1,3
*data,1102A00434.HDF.No-Dryer,0,1,8,272,0,0,2,0,0.554,6.9,6,0,0,1,58.4,1,1,3
*data,1102A00436.HDF,0,1,8,272,1,0,0,0,0.824,6.9,4,4,1,1,70.9,1,0,3
*data,1102A00436.HDF.No-Dryer,0,1,8,272,1,0,0,0,0.824,6.9,4,4,1,1,70.9,1,0,3
*data,1102A00437.HDF,0,1,2,181,0,1,0,0,0.824,6.9,1.5,1.5,2,2,58.4,1,1,3
*data,1102A00437.HDF.No-Dryer,0,1,2,181,0,1,0,0,0.824,6.9,1.5,1.5,2,2,58.4,1,1,3
*data,1102A00438.HDF,0,1,8,181,0,0,2,2,0.824,6.9,1.5,0,0,1,58.4,1,1,3
*data,1102A00438.HDF.No-Dryer,0,1,8,181,0,0,2,2,0.824,6.9,1.5,0,0,1,58.4,1,1,3
*data,1102A00448.HDF,0,1,4.5,272,0,1,0,0,0.554,6.9,1.5,4,3,2,70.9,1,1,3
*data,1102A00448.HDF.No-Dryer,0,1,4.5,272,0,1,0,0,0.554,6.9,1.5,4,3,2,70.9,1,1,3
*data,1102A00852.HDF,0,1,4.5,181,0,1,0,2,0.824,6.9,4,0,3,2,25,1,1,1
*data,1102A00852.HDF.No-Dryer,0,1,4.5,181,0,1,0,2,0.824,6.9,4,0,3,2,25,1,1,1
*data,1102A00857.HDF,0,1,2,227,1,1,0,0,0.824,6.9,1.5,1.5,0,1,70.9,1,1,3
*data,1102A00857.HDF.No-Dryer,0,1,2,227,1,1,0,0,0.824,6.9,1.5,1.5,0,1,70.9,1,1,3
*data,1102A00859.HDF,0,1,8,181,0,1,0,0,0.554,6.9,6,0,1,1,58.4,1,1,1
*data,1102A00859.HDF.No-Dryer,0,1,8,181,0,1,0,0,0.554,6.9,6,0,1,1,58.4,1,1,1
*data,1102A00866.HDF,0,1,2,272,0,0,2,2,0.824,6.9,1.5,0,0,1,25,1,1,1
*data,1102A00866.HDF.No-Dryer,0,1,2,272,0,0,2,2,0.824,6.9,1.5,0,0,1,25,1,1,1
*data,1102A00875.HDF,0,1,2,181,1,1,2,2,0.824,6.9,1.5,0,1,2,41.7,1,1,1
*data,1102A00875.HDF.No-Dryer,0,1,2,181,1,1,2,2,0.824,6.9,1.5,0,1,2,41.7,1,1,1
*data,1102A00886.HDF,0,1,2,181,0,0,2,0,0.554,6.9,0,0,0,1,58.4,1,1,3
*data,1102A00886.HDF.No-Dryer,0,1,2,181,0,0,2,0,0.554,6.9,0,0,0,1,58.4,1,1,3
*data,1102A00887.HDF,0,1,18,181,0,1,0,0,0.554,6.9,0,4,0,4,70.9,1,1,3
*data,1102A00887.HDF.No-Dryer,0,1,18,181,0,1,0,0,0.554,6.9,0,4,0,4,70.9,1,1,3
*data,1102A00895.HDF,0,1,2,181,0,0,0,0,0.554,6.9,4,1.5,1,1,70.9,1,1,3
*data,1102A00895.HDF.No-Dryer,0,1,2,181,0,0,0,0,0.554,6.9,4,1.5,1,1,70.9,1,1,3
*data,1102A00907.HDF,0,1,18,272,0,1,2,2,0.824,6.9,4,4,3,2,70.9,1,1,3
*data,1102A00907.HDF.No-Dryer,0,1,18,272,0,1,2,2,0.824,6.9,4,4,3,2,70.9,1,1,3
*data,1102A00908.HDF,0,1,2,181,0,0,0,2,0.824,6.9,4,6,0,1,70.9,1,1,1
*data,1102A00908.HDF.No-Dryer,0,1,2,181,0,0,0,2,0.824,6.9,4,6,0,1,70.9,1,1,1
*data,1102A00911.HDF,0,1,8,272,0,1,2,2,0.554,6.9,4,0,2,1,41.7,1,1,3
*data,1102A00911.HDF.No-Dryer,0,1,8,272,0,1,2,2,0.554,6.9,4,0,2,1,41.7,1,1,3
*data,1102A00925.HDF,0,1,2,181,1,0,2,2,0.824,6.9,6,6,2,2,70.9,1,1,3
*data,1102A00925.HDF.No-Dryer,0,1,2,181,1,0,2,2,0.824,6.9,6,6,2,2,70.9,1,1,3
*data,1102A00938.HDF,0,1,2,181,1,1,0,2,0.824,6.9,4,1.5,0,1,70.9,1,1,1
*data,1102A00938.HDF.No-Dryer,0,1,2,181,1,1,0,2,0.824,6.9,4,1.5,0,1,70.9,1,1,1
*data,1102A00950.HDF,0,1,4.5,272,0,1,2,2,0.554,6.9,6,1.5,0,2,58.4,1,1,3
*data,1102A00950.HDF.No-Dryer,0,1,4.5,272,0,1,2,2,0.554,6.9,6,1.5,0,2,58.4,1,1,3
*data,1102A00965.HDF,0,1,2,181,0,0,2,2,0.554,6.9,4,6,0,2,70.9,1,1,3
*data,1102A00965.HDF.No-Dryer,0,1,2,181,0,0,2,2,0.554,6.9,4,6,0,2,70.9,1,1,3
*data,1102A00969.HDF,0,1,8,181,1,1,2,2,0.824,6.9,4,6,1,3,70.9,1,1,1
*data,1102A00969.HDF.No-Dryer,0,1,8,181,1,1,2,2,0.824,6.9,4,6,1,3,70.9,1,1,1
*data,1102A00971.HDF,0,1,2,181,1,1,2,2,0.824,6.9,6,4,2,2,25,1,1,1
*data,1102A00971.HDF.No-Dryer,0,1,2,181,1,1,2,2,0.824,6.9,6,4,2,2,25,1,1,1
*data,1102A00973.HDF,0,1,8,181,0,0,2,2,0.824,6.9,1.5,0,0,2,58.4,1,1,3
*data,1102A00973.HDF.No-Dryer,0,1,8,181,0,0,2,2,0.824,6.9,1.5,0,0,2,58.4,1,1,3
*data,1102A00978.HDF,0,1,13,272,1,1,2,2,0.824,6.9,1.5,4,0,1,41.7,1,1,1
*data,1102A00978.HDF.No-Dryer,0,1,13,272,1,1,2,2,0.824,6.9,1.5,4,0,1,41.7,1,1,1
*data,1102A00995.HDF,0,1,8,181,0,0,2,2,0.554,6.9,4,4,0,2,41.7,1,1,3
*data,1102A00995.HDF.No-Dryer,0,1,8,181,0,0,2,2,0.554,6.9,4,4,0,2,41.7,1,1,3
*data,1102A01013.HDF,0,1,8,272,0,1,0,2,0.824,6.9,6,0,0,2,70.9,1,1,3
*data,1102A01013.HDF.No-Dryer,0,1,8,272,0,1,0,2,0.824,6.9,6,0,0,2,70.9,1,1,3
*data,1102A01016.HDF,0,1,8,181,0,0,2,2,0.554,6.9,4,0,0,1,70.9,1,0,3
*data,1102A01016.HDF.No-Dryer,0,1,8,181,0,0,2,2,0.554,6.9,4,0,0,1,70.9,1,0,3
*data,1102A01036.HDF,0,1,4.5,181,1,0,2,2,0.554,6.9,4,6,0,2,70.9,1,1,3
*data,1102A01036.HDF.No-Dryer,0,1,4.5,181,1,0,2,2,0.554,6.9,4,6,0,2,70.9,1,1,3
*data,1102A01042.HDF,0,1,8,181,0,0,2,2,0.554,6.9,6,0,0,1,41.7,1,1,3
*data,1102A01042.HDF.No-Dryer,0,1,8,181,0,0,2,2,0.554,6.9,6,0,0,1,41.7,1,1,3
*data,1102A01049.HDF,0,1,2,272,0,1,2,2,0.554,6.9,6,4,0,2,25,1,0,3
*data,1102A01049.HDF.No-Dryer,0,1,2,272,0,1,2,2,0.554,6.9,6,4,0,2,25,1,0,3
*data,1102A01057.HDF,0,1,2,272,0,0,0,2,0.824,6.9,4,1.5,0,2,70.9,1,1,1
*data,1102A01057.HDF.No-Dryer,0,1,2,272,0,0,0,2,0.824,6.9,4,1.5,0,2,70.9,1,1,1
*data,1102A01083.HDF,0,1,2,227,1,1,2,0,0.824,6.9,1.5,4,2,1,70.9,1,1,1
*data,1102A01083.HDF.No-Dryer,0,1,2,227,1,1,2,0,0.824,6.9,1.5,4,2,1,70.9,1,1,1
*data,1102A01084.HDF,0,1,4.5,181,0,1,2,0,0.824,6.9,6,1.5,2,2,70.9,1,1,3
*data,1102A01084.HDF.No-Dryer,0,1,4.5,181,0,1,2,0,0.824,6.9,6,1.5,2,2,70.9,1,1,3
*data,1102A01089.HDF,0,1,2,181,0,0,0,0,0.554,6.9,6,6,0,2,25,1,1,3
*data,1102A01089.HDF.No-Dryer,0,1,2,181,0,0,0,0,0.554,6.9,6,6,0,2,25,1,1,3
*data,1102A01099.HDF,0,1,8,272,0,1,0,0,0.554,6.9,4,4,0,2,70.9,1,0,3
*data,1102A01099.HDF.No-Dryer,0,1,8,272,0,1,0,0,0.554,6.9,4,4,0,2,70.9,1,0,3
*data,1102A01107.HDF,0,1,8,181,0,1,2,2,0.554,6.9,4,0,0,2,70.9,1,1,3
*data,1102A01107.HDF.No-Dryer,0,1,8,181,0,1,2,2,0.554,6.9,4,0,0,2,70.9,1,1,3
*data,1102A01122.HDF,0,1,2,272,0,0,2,2,0.554,6.9,4,1.5,2,2,25,1,1,3
*data,1102A01122.HDF.No-Dryer,0,1,2,272,0,0,2,2,0.554,6.9,4,1.5,2,2,25,1,1,3
*data,1102A01123.HDF,0,1,8,181,1,0,2,0,0.554,6.9,4,0,1,1,58.4,1,1,3
*data,1102A01123.HDF.No-Dryer,0,1,8,181,1,0,2,0,0.554,6.9,4,0,1,1,58.4,1,1,3
*data,1102A01125.HDF,0,1,8,181,0,1,2,0,0.554,6.9,4,6,0,2,41.7,1,1,3
*data,1102A01125.HDF.No-Dryer,0,1,8,181,0,1,2,0,0.554,6.9,4,6,0,2,41.7,1,1,3
*data,1102A01137.HDF,0,1,13,181,1,1,0,2,0.554,6.9,6,1.5,1,2,41.7,1,1,3
*data,1102A01137.HDF.No-Dryer,0,1,13,181,1,1,0,2,0.554,6.9,6,1.5,1,2,41.7,1,1,3
*data,1102A01143.HDF,0,1,4.5,181,0,1,2,0,0.824,6.9,6,0,0,1,70.9,1,1,3
*data,1102A01143.HDF.No-Dryer,0,1,4.5,181,0,1,2,0,0.824,6.9,6,0,0,1,70.9,1,1,3
*data,1102A01148.HDF,0,1,2,181,0,0,0,2,0.824,6.9,1.5,0,3,2,70.9,1,1,1
*data,1102A01148.HDF.No-Dryer,0,1,2,181,0,0,0,2,0.824,6.9,1.5,0,3,2,70.9,1,1,1
*data,1102A01151.HDF,0,1,8,181,1,0,2,0,0.824,6.9,6,1.5,1,1,25,1,1,1
*data,1102A01151.HDF.No-Dryer,0,1,8,181,1,0,2,0,0.824,6.9,6,1.5,1,1,25,1,1,1
*data,1102A01156.HDF,0,1,13,181,1,1,2,0,0.554,6.9,4,6,2,2,70.9,1,1,3
*data,1102A01156.HDF.No-Dryer,0,1,13,181,1,1,2,0,0.554,6.9,4,6,2,2,70.9,1,1,3
*data,1102A01158.HDF,0,1,18,136,0,1,0,0,0.824,6.9,4,6,0,3,70.9,1,1,3
*data,1102A01158.HDF.No-Dryer,0,1,18,136,0,1,0,0,0.824,6.9,4,6,0,3,70.9,1,1,3
*data,1102A01161.HDF,0,1,13,181,0,0,0,2,0.824,6.9,1.5,4,2,2,58.4,1,1,3
*data,1102A01161.HDF.No-Dryer,0,1,13,181,0,0,0,2,0.824,6.9,1.5,4,2,2,58.4,1,1,3
*data,1102A01172.HDF,0,1,2,272,0,0,0,2,0.824,6.9,4,4,1,2,58.4,1,1,1
*data,1102A01172.HDF.No-Dryer,0,1,2,272,0,0,0,2,0.824,6.9,4,4,1,2,58.4,1,1,1
*data,1102A01173.HDF,0,1,2,181,0,0,2,0,0.824,6.9,4,6,1,1,70.9,1,1,1
*data,1102A01173.HDF.No-Dryer,0,1,2,181,0,0,2,0,0.824,6.9,4,6,1,1,70.9,1,1,1
*data,1102A01177.HDF,0,1,2,227,0,0,0,0,0.824,6.9,1.5,0,1,2,41.7,1,1,1
*data,1102A01177.HDF.No-Dryer,0,1,2,227,0,0,0,0,0.824,6.9,1.5,0,1,2,41.7,1,1,1
*data,1102A01179.HDF,0,1,4.5,181,0,1,2,2,0.824,6.9,4,1.5,3,2,70.9,1,1,1
*data,1102A01179.HDF.No-Dryer,0,1,4.5,181,0,1,2,2,0.824,6.9,4,1.5,3,2,70.9,1,1,1
*data,1102A01187.HDF,0,1,2,181,0,1,0,0,0.824,6.9,1.5,6,0,1,70.9,1,0,1
*data,1102A01187.HDF.No-Dryer,0,1,2,181,0,1,0,0,0.824,6.9,1.5,6,0,1,70.9,1,0,1
*data,1102A01194.HDF,0,1,2,181,0,1,0,0,0.824,6.9,6,0,0,4,70.9,1,1,3
*data,1102A01194.HDF.No-Dryer,0,1,2,181,0,1,0,0,0.824,6.9,6,0,0,4,70.9,1,1,3
*data,1102A01199.HDF,0,1,4.5,272,0,1,0,2,0.824,6.9,6,6,2,2,25,1,1,3
*data,1102A01199.HDF.No-Dryer,0,1,4.5,272,0,1,0,2,0.824,6.9,6,6,2,2,25,1,1,3
*data,1102A01202.HDF,0,1,2,181,0,0,2,2,0.554,6.9,1.5,0,0,2,70.9,1,1,1
*data,1102A01202.HDF.No-Dryer,0,1,2,181,0,0,2,2,0.554,6.9,1.5,0,0,2,70.9,1,1,1
*data,1102A01220.HDF,0,1,8,227,0,0,2,2,0.824,6.9,4,4,0,2,70.9,1,1,1
*data,1102A01220.HDF.No-Dryer,0,1,8,227,0,0,2,2,0.824,6.9,4,4,0,2,70.9,1,1,1
*data,1102A01229.HDF,0,1,4.5,181,0,0,0,0,0.824,6.9,6,0,2,2,70.9,1,1,3
*data,1102A01229.HDF.No-Dryer,0,1,4.5,181,0,0,0,0,0.824,6.9,6,0,2,2,70.9,1,1,3
*data,1102A01241.HDF,0,1,8,181,1,0,2,0,0.824,6.9,6,0,2,2,25,1,1,3
*data,1102A01241.HDF.No-Dryer,0,1,8,181,1,0,2,0,0.824,6.9,6,0,2,2,25,1,1,3
*data,1102A01244.HDF,0,1,8,181,1,0,0,2,0.554,6.9,6,0,0,2,25,1,1,3
*data,1102A01244.HDF.No-Dryer,0,1,8,181,1,0,0,2,0.554,6.9,6,0,0,2,25,1,1,3
*data,1103A01223.HDF,0,1,4.5,181,1,0,2,2,0.554,8.5,4,4,0,2,41.7,1,1,3
*data,1103A01223.HDF.No-Dryer,0,1,4.5,181,1,0,2,2,0.554,8.5,4,4,0,2,41.7,1,1,3
*data,1103A01438.HDF,0,1,4.5,181,0,1,0,2,0.554,8.5,6,6,0,1,41.7,1,1,3
*data,1103A01438.HDF.No-Dryer,0,1,4.5,181,0,1,0,2,0.554,8.5,6,6,0,1,41.7,1,1,3
*data,1103A01465.HDF,0,1,18,181,0,0,2,2,0.554,8.5,6,6,0,1,70.9,1,1,3
*data,1103A01465.HDF.No-Dryer,0,1,18,181,0,0,2,2,0.554,8.5,6,6,0,1,70.9,1,1,3
