*title,can_gen_high_Y2,,,,,,,,
*note,Each row corresponds to 5 minutes. The first row starts Jan 1 12:00,,,,,,,,
*header,Lights,Refrigerator,Kitchen_stove,Dishwasher,Washer,Dryer,Freezer,Other_appliances,
*units,Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),
*data,400,0,0,0,0,0,0,182,582
*data,400,0,0,0,0,0,0,182,582
*data,400,0,0,0,0,0,0,362,762
*data,400,0,0,0,0,0,0,362,762
*data,400,0,0,0,0,0,0,362,762
*data,400,80,0,0,0,0,79,247,806
*data,0,251,0,0,0,0,249,67,566
*data,0,322,0,0,0,0,240,67,629
*data,0,493,0,0,0,0,240,67,800
*data,0,476,0,0,0,0,232,67,775
*data,0,402,0,0,0,0,159,67,628
*data,0,234,0,0,0,0,0,67,301
*data,240,160,0,0,0,0,0,67,467
*data,240,0,0,0,0,0,0,67,307
*data,480,0,0,0,0,0,0,67,547
*data,480,0,0,0,0,0,0,67,547
*data,480,0,0,0,0,0,0,67,547
*data,480,0,0,0,0,0,0,67,547
*data,480,0,0,0,0,0,0,67,547
*data,480,80,0,0,0,0,79,67,706
*data,480,251,0,0,0,0,249,67,1046
*data,600,322,0,0,0,0,240,67,1229
*data,1420,493,0,0,0,0,240,67,2220
*data,1420,476,0,0,0,0,232,67,2195
*data,1420,402,0,0,0,0,159,67,2048
*data,1420,234,0,0,0,0,0,967,2621
*data,2120,160,0,0,0,0,0,962,3242
*data,1880,0,0,0,0,0,0,962,2842
*data,1880,0,0,0,0,0,0,962,2842
*data,1880,0,0,0,0,0,0,962,2842
*data,1880,0,0,0,0,0,0,962,2842
*data,1640,0,0,0,0,0,0,962,2602
*data,1840,0,0,0,0,0,0,967,2807
*data,2660,80,0,0,0,0,79,967,3786
*data,2660,251,0,0,0,0,249,967,4126
*data,2660,322,0,0,0,0,240,967,4189
*data,2660,493,0,0,0,0,240,967,4360
*data,2660,476,0,0,0,0,232,967,4335
*data,1840,402,0,0,0,0,159,962,3363
*data,2080,234,0,0,0,0,0,962,3276
*data,1260,160,0,0,0,0,0,962,2382
*data,1660,0,0,0,0,0,0,1062,2722
*data,1660,0,0,0,0,0,0,1062,2722
*data,1660,0,0,0,0,0,0,162,1822
*data,2480,0,1600,0,0,0,0,162,4242
*data,2680,0,1600,0,0,0,0,162,4442
*data,2100,0,1600,0,0,0,0,162,3862
*data,2100,80,1600,0,0,0,79,162,4021
*data,2500,251,1600,0,0,0,249,162,4761
*data,2500,322,1600,0,0,0,240,162,4824
*data,2300,493,1600,0,0,0,240,162,4795
*data,2060,1132,1600,0,0,0,232,162,5187
*data,1900,322,1600,0,0,0,159,162,4143
*data,1900,234,1600,0,0,0,0,162,3896
*data,1080,160,1600,0,0,0,0,262,3102
*data,1080,0,0,0,0,0,0,262,1342
*data,1280,0,0,0,0,0,0,262,1542
*data,1280,80,0,0,0,0,0,262,1622
*data,1280,251,0,0,0,0,0,262,1793
*data,1280,259,0,0,0,0,0,262,1801
*data,2100,251,0,0,0,0,0,162,2513
*data,1900,242,0,0,0,0,79,162,2383
*data,1300,242,0,0,0,0,249,162,1953
*data,1300,314,0,0,0,0,240,67,1921
*data,1300,493,0,0,0,0,240,97,2130
*data,1300,476,0,0,0,0,232,97,2105
*data,2120,443,0,0,0,0,159,347,3069
*data,1300,314,0,0,0,0,0,597,2211
*data,1180,160,0,0,0,0,0,602,1942
*data,940,0,0,467,0,0,0,852,2259
*data,940,0,0,467,0,0,0,822,2229
*data,940,0,0,467,0,0,0,822,2229
*data,240,0,0,467,0,0,0,822,1529
*data,240,0,0,467,0,0,0,1002,1709
*data,240,0,0,467,0,0,0,1002,1709
*data,480,80,0,467,0,0,79,997,2103
*data,120,251,0,467,0,0,249,992,2078
*data,240,322,0,0,0,0,240,992,1794
*data,440,493,0,467,0,0,240,992,2632
*data,320,476,0,467,0,0,232,992,2487
*data,320,402,0,467,0,0,159,992,2340
*data,320,234,0,467,0,0,0,992,2013
*data,200,160,0,467,0,0,0,742,1569
*data,400,0,0,467,0,0,0,742,1609
*data,400,0,0,0,0,0,0,742,1142
*data,400,0,0,0,0,0,0,742,1142
*data,400,0,0,0,0,0,0,742,1142
*data,200,0,0,0,0,0,0,742,942
*data,200,0,0,0,0,0,0,492,692
*data,200,80,0,0,0,0,79,492,851
*data,200,251,0,0,0,0,249,242,941
*data,200,322,0,0,0,0,240,242,1004
*data,0,493,0,0,0,0,240,242,975
*data,0,476,0,0,0,0,232,242,950
*data,0,402,0,0,0,0,159,242,803
*data,0,234,0,0,0,0,0,312,546
*data,0,160,0,0,0,0,0,312,472
*data,0,0,0,0,0,0,0,312,312
*data,0,0,0,0,0,0,0,312,312
*data,0,0,0,0,0,0,0,312,312
*data,0,0,0,0,0,0,0,312,312
*data,820,0,0,0,0,0,0,312,1132
*data,820,0,0,0,0,0,0,312,1132
*data,820,80,0,0,0,0,79,312,1291
*data,820,251,0,0,0,0,249,312,1631
*data,820,322,0,0,0,0,240,1812,3194
*data,820,493,0,0,0,0,240,1812,3365
*data,820,476,0,0,0,0,232,1812,3340
*data,820,402,0,0,0,0,159,1812,3193
*data,820,234,0,0,0,0,0,1812,2866
*data,820,160,0,0,0,0,0,1812,2792
*data,820,0,0,0,0,0,0,1932,2752
*data,820,0,0,0,0,0,0,1932,2752
*data,820,0,0,0,0,0,0,1932,2752
*data,820,0,0,0,0,0,0,1932,2752
*data,820,0,0,0,0,0,0,1932,2752
*data,820,0,0,0,0,0,0,1932,2752
*data,0,80,0,0,0,0,79,1932,2091
*data,0,0,0,0,0,0,0,182,182
*data,0,0,0,0,0,0,0,62,62
*data,0,80,0,0,0,0,0,62,142
*data,0,251,0,0,0,0,0,62,313
*data,0,242,0,0,0,0,0,62,304
*data,0,242,0,0,0,0,0,62,304
*data,0,234,0,0,0,0,79,62,375
*data,0,240,0,0,0,0,249,62,550
*data,0,251,0,0,0,0,240,92,583
*data,0,242,0,0,0,0,240,92,575
*data,0,242,0,0,0,0,232,92,566
*data,0,234,0,0,0,0,159,92,485
*data,0,160,0,0,0,0,0,92,252
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,0,92,92
*data,0,80,0,0,0,0,0,1092,1172
*data,0,251,0,0,0,0,0,1092,1343
*data,0,242,0,0,0,0,0,1092,1334
*data,0,242,0,0,0,0,0,1092,1334
*data,0,234,0,0,0,0,79,1092,1405
*data,0,240,0,0,0,0,249,1092,1580
*data,0,251,0,0,0,0,240,1092,1583
*data,0,242,0,0,0,0,240,1092,1575
*data,0,242,0,0,0,0,232,1092,1566
*data,0,234,0,0,0,0,159,1092,1485
*data,0,160,0,0,0,0,0,1062,1222
*data,0,0,0,0,0,0,0,1062,1062
