*title,can_gen_high_Y1,,,,,,,,
*note,Each row corresponds to 5 minutes. The first row starts Jan 1 12:00,,,,,,,,
*header,Lights,Refrigerator,Stove,Dishwasher,Washer,Dryer,Freezer,Other_appliances,
*data,240,242,0,0,0,0,232,1062,1776
*data,240,242,0,0,0,0,159,1062,1703
*data,240,234,0,0,0,0,0,1062,1536
*data,240,160,0,0,0,0,0,1062,1462
*data,240,0,0,0,0,0,0,1062,1302
*data,240,0,0,0,0,0,0,1162,1402
*data,240,0,0,0,0,0,0,1162,1402
*data,240,0,0,0,0,0,0,2162,2402
*data,0,80,0,0,0,0,0,2162,2242
*data,0,251,0,0,0,0,0,2162,2413
*data,0,242,0,0,0,0,79,2162,2483
*data,0,242,0,0,0,0,249,2162,2653
*data,0,314,0,0,0,0,240,2162,2716
*data,0,411,0,0,0,0,240,1162,1813
*data,0,242,0,0,0,0,883,162,1288
*data,0,242,0,0,0,0,79,162,483
*data,0,234,0,0,0,0,0,162,396
*data,0,160,0,0,0,0,0,162,322
*data,0,0,0,0,0,0,0,162,162
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,79,62,141
*data,0,0,0,0,0,0,249,62,311
*data,0,80,0,0,0,0,257,62,399
*data,0,251,0,0,0,0,249,242,741
*data,0,242,0,467,0,0,240,242,1192
*data,0,242,0,467,0,0,240,242,1192
*data,0,314,0,467,0,0,232,242,1255
*data,0,411,0,467,0,0,240,242,1360
*data,0,242,0,467,0,0,232,242,1183
*data,0,242,0,467,0,0,199,242,1151
*data,0,234,0,467,0,0,79,242,1022
*data,0,160,0,467,0,0,0,342,969
*data,0,0,0,467,0,0,0,592,1059
*data,0,0,0,0,0,0,0,592,592
*data,0,0,0,0,0,0,0,592,592
*data,0,0,0,0,0,0,0,592,592
*data,0,80,0,0,0,0,0,592,672
*data,0,251,0,0,0,0,0,592,843
*data,0,242,0,0,0,0,79,592,913
*data,0,242,0,0,0,0,249,592,1083
*data,0,314,0,0,0,0,240,592,1146
*data,0,411,0,0,0,0,240,592,1243
*data,0,242,0,0,0,0,232,712,1186
*data,0,242,0,0,0,0,159,712,1113
*data,0,234,0,0,0,0,0,532,766
*data,400,160,0,0,0,0,0,437,997
*data,400,0,0,0,0,0,0,187,587
*data,400,0,0,0,0,0,0,287,687
*data,400,0,0,0,0,0,0,287,687
*data,400,0,0,0,0,0,0,287,687
*data,400,80,0,0,0,0,0,287,767
*data,400,251,0,0,0,0,0,287,938
*data,400,242,0,0,0,0,79,167,888
*data,400,242,0,0,0,0,249,167,1058
*data,400,314,0,0,0,0,240,167,1121
*data,400,411,0,0,0,0,240,167,1218
*data,400,242,0,0,0,0,232,167,1041
*data,0,242,0,0,0,0,159,167,568
*data,0,234,0,0,0,0,0,167,401
*data,0,160,0,0,0,0,0,167,327
*data,0,0,0,0,0,0,0,167,167
*data,0,0,0,0,0,0,0,167,167
*data,0,0,0,0,0,0,0,167,167
*data,0,0,0,0,0,0,0,167,167
*data,0,80,0,0,0,0,0,167,247
*data,0,251,0,0,0,0,0,167,418
*data,0,242,0,0,0,0,79,167,488
*data,0,242,0,0,0,0,249,167,658
*data,0,314,0,0,0,0,240,67,621
*data,0,411,0,0,0,0,240,62,713
*data,0,242,0,0,0,0,232,62,536
*data,0,242,0,0,0,0,159,62,463
*data,0,234,0,0,0,0,0,62,296
*data,0,160,0,0,0,0,0,62,222
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,80,0,0,0,0,0,62,142
*data,0,251,0,0,0,0,0,62,313
*data,0,242,0,0,0,0,79,62,383
*data,0,242,0,0,0,0,249,62,553
*data,0,314,0,0,0,0,240,237,791
*data,0,411,0,0,0,0,240,237,888
*data,0,242,0,0,0,0,232,237,711
*data,0,242,0,0,0,0,159,337,738
*data,0,234,0,0,0,0,0,337,571
*data,0,160,0,0,0,0,0,337,497
*data,0,0,0,0,0,0,0,437,437
*data,0,0,0,0,0,0,0,437,437
*data,0,0,0,0,0,0,0,262,262
*data,0,0,0,0,0,0,0,262,262
*data,0,80,0,0,0,0,0,162,242
*data,0,251,0,0,0,0,0,162,413
*data,0,242,0,0,0,0,79,162,483
*data,0,242,0,0,0,0,249,162,653
*data,0,314,0,0,0,0,240,192,746
*data,0,411,0,0,0,0,240,192,843
*data,0,242,0,0,0,0,232,192,666
*data,0,242,0,0,0,0,159,192,593
*data,0,234,0,0,0,0,0,192,426
*data,0,160,0,0,0,0,0,92,252
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,0,92,92
*data,0,80,0,0,0,0,0,92,172
*data,0,251,0,0,0,0,0,92,343
*data,0,242,0,0,0,0,79,92,413
*data,0,242,0,0,0,0,249,92,583
*data,0,314,0,0,0,0,240,92,646
*data,0,411,0,0,0,0,240,92,743
*data,0,242,0,0,0,0,232,92,566
*data,0,242,0,0,0,0,159,92,493
*data,240,890,0,0,0,0,0,92,1222
*data,240,80,0,0,0,0,0,92,412
*data,240,0,0,0,0,0,0,92,332
*data,240,0,0,0,0,0,0,92,332
*data,240,0,0,0,0,0,0,92,332
*data,640,0,0,0,0,0,0,92,732
*data,640,159,0,0,0,0,0,62,861
*data,640,501,0,0,0,0,0,62,1203
*data,640,501,0,0,0,0,79,62,1282
*data,640,493,0,0,0,0,249,92,1473
*data,640,476,0,0,0,0,240,122,1479
*data,640,402,0,0,0,0,240,122,1405
*data,240,234,0,0,0,0,232,122,828
*data,240,242,0,0,0,0,159,122,763
*data,0,234,1600,0,0,0,0,122,1956
*data,0,201,1600,0,0,0,0,222,2023
*data,0,80,1600,0,0,0,0,192,1872
*data,0,0,1600,0,0,0,0,312,1912
*data,0,0,1600,0,0,0,0,312,1912
*data,0,0,1600,0,0,0,0,312,1912
*data,0,80,1600,0,0,0,0,312,1992
*data,0,251,0,0,0,0,0,312,563
*data,0,242,0,0,0,0,79,282,603
*data,0,242,0,0,0,0,249,282,773
*data,0,314,0,0,0,0,240,282,836
*data,0,411,0,0,0,0,240,282,933
*data,0,242,0,0,0,0,232,282,756
*data,0,242,0,0,0,0,159,282,683
*data,0,234,0,0,0,0,0,282,516
*data,0,160,0,0,0,0,0,162,322
*data,0,0,0,0,0,0,0,162,162
*data,0,0,0,0,0,0,0,262,262
*data,0,0,0,0,0,0,0,262,262
*data,0,0,0,0,0,0,0,162,162
*data,240,80,0,0,0,0,0,162,482
*data,240,251,0,0,0,0,0,162,653
*data,360,242,0,0,0,0,79,162,843
*data,760,242,0,0,0,0,249,162,1413
*data,760,314,0,0,0,0,240,162,1476
*data,760,411,0,0,0,0,240,162,1573
*data,760,242,0,0,0,0,232,162,1396
*data,760,242,0,0,0,0,159,162,1323
*data,760,234,0,0,0,0,0,162,1156
*data,1580,160,1600,0,0,0,0,162,3502
*data,1580,0,1600,0,0,0,0,162,3342
*data,1460,0,1600,0,0,0,0,162,3222
*data,1460,0,1600,0,0,0,0,162,3222
*data,1580,0,0,0,0,0,0,162,1742
*data,1580,80,0,0,0,0,0,162,1822
*data,1460,251,0,0,0,0,0,162,1873
*data,1660,242,0,0,0,0,79,162,2143
*data,1340,242,0,0,0,0,249,162,1993
*data,1340,314,0,0,0,0,240,1662,3556
*data,520,411,0,0,0,0,240,2662,3833
*data,520,242,0,0,0,0,232,2562,3556
*data,760,242,0,0,0,0,159,1562,2723
*data,1580,234,0,0,0,0,0,1562,3376
*data,1580,160,0,0,0,0,0,1562,3302
*data,1580,0,0,0,0,0,0,1562,3142
*data,1780,0,0,0,0,0,0,1562,3342
*data,1380,0,0,0,0,0,0,1662,3042
*data,1380,0,0,0,0,0,0,1842,3222
*data,1380,80,0,0,0,0,0,1842,3302
*data,1380,251,0,0,0,0,0,1842,3473
*data,1580,242,0,0,0,0,79,1847,3748
*data,1980,242,0,0,505,0,249,1847,4823
*data,1040,314,0,0,505,0,240,1847,3946
*data,1280,411,0,0,505,0,240,1847,4283
*data,1400,242,0,0,0,0,232,347,2221
*data,1160,242,0,0,0,0,159,447,2008
*data,1160,234,0,0,505,0,0,347,2246
*data,1160,160,0,0,505,0,0,597,2422
*data,1160,0,0,0,505,0,0,347,2012
*data,960,0,0,0,0,0,0,247,1207
*data,960,0,0,0,0,0,0,242,1202
*data,1780,0,0,0,0,0,0,242,2022
*data,1980,80,0,0,0,0,0,242,2302
*data,1980,251,0,0,0,0,0,242,2473
*data,1980,242,0,0,0,0,79,282,2583
*data,2140,242,0,0,0,0,249,282,2913
*data,1660,314,0,0,0,0,240,282,2496
*data,1900,411,0,0,0,0,240,282,2833
*data,1900,242,0,0,0,0,232,282,2656
*data,1900,242,0,0,0,0,159,282,2583
*data,2020,234,0,0,0,4115,0,132,6501
*data,2260,160,0,0,0,4115,0,162,6697
*data,2460,0,0,0,0,4115,0,162,6737
*data,2460,0,0,0,0,4115,0,382,6957
*data,2460,0,0,0,0,4115,0,382,6957
*data,2460,0,0,0,0,4115,0,382,6957
*data,2340,80,0,0,0,4115,0,382,6917
*data,2340,251,0,0,0,4115,0,382,7088
*data,2140,242,1600,0,0,0,79,382,4443
*data,2140,242,1600,0,0,0,249,352,4583
*data,2140,314,1600,0,0,4115,240,312,8721
*data,1320,411,1600,0,0,4115,240,312,7998
*data,1320,242,1600,0,0,4115,232,492,8001
*data,1080,242,1600,0,0,4115,159,492,7688
*data,680,234,1600,0,0,4115,0,312,6941
*data,680,160,1600,0,0,4115,0,432,6987
*data,480,0,1600,0,0,4115,0,432,6627
*data,480,0,1600,0,0,4115,0,437,6632
*data,480,0,0,0,0,4115,0,437,5032
*data,360,0,0,0,0,4115,0,187,4662
*data,360,80,0,0,0,0,0,367,807
*data,360,251,0,0,0,0,0,367,978
*data,360,242,0,0,0,0,79,397,1078
*data,360,242,0,0,0,0,249,397,1248
*data,240,314,0,0,0,0,240,397,1191
*data,240,411,0,0,0,0,240,397,1288
*data,0,242,0,0,0,0,232,397,871
*data,0,242,0,0,0,0,159,397,798
*data,0,234,0,0,0,0,0,277,511
*data,0,160,0,0,0,0,0,277,437
*data,0,0,0,0,0,0,0,277,277
*data,0,0,0,0,0,0,0,277,277
*data,0,0,0,0,0,0,0,1277,1277
*data,0,0,0,0,0,0,0,1277,1277
*data,0,80,0,0,0,0,0,1277,1357
*data,0,251,0,0,0,0,0,1097,1348
*data,0,242,0,0,0,0,79,1097,1418
*data,0,242,0,0,0,0,249,1097,1588
*data,0,314,0,0,0,0,240,1097,1651
*data,0,411,0,0,0,0,240,1097,1748
*data,0,242,0,0,0,0,232,1092,1566
*data,0,242,0,0,0,0,159,1092,1493
*data,0,80,0,0,0,0,159,1182,1421
*data,0,251,0,0,0,0,0,182,433
*data,0,242,0,0,0,0,0,62,304
*data,0,242,0,0,0,0,0,62,304
*data,0,234,0,0,0,0,0,62,296
*data,0,160,0,0,0,0,0,62,222
*data,0,0,0,0,0,0,0,162,162
*data,0,80,0,0,0,0,0,192,272
*data,0,251,0,0,0,0,0,192,443
*data,0,242,0,0,0,0,79,192,513
*data,0,242,0,0,0,0,249,192,683
*data,0,234,0,0,0,0,240,652,1126
*data,0,160,0,0,0,0,240,652,1052
*data,0,0,0,0,0,0,232,657,889
*data,0,80,0,0,0,0,159,657,896
*data,0,251,0,0,0,0,0,557,808
*data,0,242,0,0,0,0,0,557,799
*data,0,242,0,0,0,0,0,557,799
*data,0,234,0,0,0,0,0,557,791
*data,0,160,0,0,0,0,0,557,717
*data,0,0,0,0,0,0,0,557,557
*data,0,80,0,0,0,0,0,527,607
*data,0,251,0,0,0,0,0,67,318
*data,0,242,0,0,0,0,79,167,488
*data,0,242,0,0,0,0,249,167,658
*data,0,234,0,0,0,0,240,167,641
*data,0,160,0,0,0,0,240,167,567
*data,0,0,0,0,0,0,232,167,399
*data,0,80,0,0,0,0,159,172,411
*data,0,251,0,0,0,0,0,172,423
*data,0,242,0,0,0,0,0,172,414
*data,0,242,0,0,0,0,0,167,409
*data,0,234,0,0,0,0,0,167,401
*data,0,160,0,0,0,0,0,167,327
*data,0,0,0,0,0,0,0,167,167
*data,0,80,0,0,0,0,0,167,247
*data,0,251,0,0,0,0,0,167,418
*data,0,242,0,0,0,0,79,162,483
*data,0,242,0,0,0,0,249,162,653
*data,0,234,0,0,0,0,240,162,636
*data,0,160,0,0,0,0,240,162,562
*data,0,0,0,0,0,0,232,162,394
*data,0,80,0,0,0,0,159,162,401
*data,0,251,0,0,0,0,0,162,413
*data,0,242,0,0,0,0,0,162,404
*data,0,242,0,0,0,0,0,162,404
*data,0,234,0,0,0,0,0,162,396
*data,0,160,0,0,0,0,0,162,322
*data,0,0,0,0,0,0,0,162,162
*data,0,80,0,0,0,0,0,162,242
*data,0,251,0,0,0,0,0,162,413
*data,0,242,0,0,0,0,79,162,483
*data,0,242,0,0,0,0,249,162,653
*data,0,234,0,0,0,0,240,162,636
*data,0,160,0,0,0,0,240,162,562
*data,0,0,0,0,0,0,232,162,394
*data,0,80,0,0,0,0,159,162,401
*data,0,251,0,0,0,0,0,282,533
*data,0,242,0,0,0,0,0,282,524
*data,0,242,0,0,0,0,0,532,774
*data,0,234,0,0,0,0,0,532,766
*data,0,160,0,0,0,0,0,532,692
*data,0,0,0,0,0,0,0,532,532
*data,0,80,0,0,0,0,0,532,612
*data,0,251,0,0,0,0,0,532,783
*data,0,242,0,0,0,0,79,532,853
*data,0,242,0,0,0,0,249,782,1273
*data,0,234,0,0,0,0,240,662,1136
*data,0,160,0,0,0,0,240,662,1062
*data,0,0,0,0,0,0,232,662,894
*data,0,80,0,0,0,0,159,662,901
*data,0,251,0,0,0,0,0,662,913
*data,120,242,0,0,0,0,0,662,1024
*data,120,242,0,0,0,0,0,662,1024
*data,120,234,0,0,0,0,0,667,1021
*data,120,160,0,0,0,0,0,667,947
*data,120,0,0,0,0,0,0,667,787
*data,120,80,0,0,0,0,0,667,867
*data,120,251,0,0,0,0,0,667,1038
*data,120,242,0,0,0,0,79,667,1108
*data,520,242,0,0,0,0,249,662,1673
*data,520,234,0,0,0,0,240,412,1406
*data,520,160,0,0,0,0,240,442,1362
*data,520,0,0,0,0,0,232,192,944
*data,520,80,0,0,0,0,159,192,951
*data,520,251,0,0,0,0,0,192,963
*data,520,242,0,0,0,0,0,192,954
*data,520,242,0,0,0,0,0,342,1104
*data,520,234,0,0,0,0,0,342,1096
*data,520,160,1600,0,0,0,0,342,2622
*data,520,0,1600,0,0,0,0,342,2462
*data,520,80,1600,0,0,0,0,342,2542
*data,760,251,1600,0,0,0,0,342,2953
*data,760,242,1600,0,0,0,79,342,3023
*data,760,242,1600,0,0,0,249,342,3193
*data,760,234,1600,0,0,0,240,342,3176
*data,400,160,1600,0,0,0,240,342,2742
*data,400,0,0,0,0,0,232,432,1064
*data,400,80,0,0,0,0,159,432,1071
*data,0,251,0,0,0,0,0,432,683
*data,0,242,0,0,0,0,0,432,674
*data,0,242,0,0,0,0,0,432,674
*data,0,890,0,0,0,0,0,282,1172
*data,0,80,0,0,0,0,0,282,362
*data,0,0,0,0,0,0,0,282,282
*data,0,80,0,0,0,0,0,282,362
*data,0,251,0,0,0,0,0,282,533
*data,0,242,0,0,0,0,79,282,603
*data,0,322,0,0,0,0,249,282,853
*data,0,484,0,0,0,0,240,162,887
*data,0,419,0,0,505,0,240,162,1326
*data,0,251,0,0,505,0,232,162,1150
*data,0,242,0,0,505,0,159,162,1068
*data,0,242,0,0,0,0,0,162,404
*data,0,234,0,0,0,0,0,162,396
*data,0,242,0,0,505,0,0,162,909
*data,0,234,0,0,505,0,0,162,901
*data,0,201,0,0,505,0,0,162,868
*data,0,80,0,0,0,0,0,162,242
*data,0,80,0,0,0,0,0,162,242
*data,0,251,0,0,0,0,0,162,413
*data,0,242,0,0,0,0,79,62,383
*data,0,242,0,0,0,0,249,62,553
*data,0,234,0,0,0,0,240,62,536
*data,0,160,0,0,0,0,240,62,462
*data,0,0,0,467,0,0,232,62,761
*data,0,80,0,467,0,0,159,92,797
*data,0,251,0,467,0,4115,0,92,4925
*data,120,242,0,467,0,4115,0,92,5036
*data,120,242,0,467,0,4115,0,62,5006
*data,120,234,0,467,0,4115,0,62,4998
*data,120,160,0,0,0,4115,0,62,4457
*data,120,0,0,0,0,4115,0,62,4297
*data,120,80,0,0,0,4115,0,62,4377
*data,120,251,0,0,0,0,0,62,433
*data,120,242,0,0,0,0,79,62,503
*data,120,242,0,0,0,4115,249,62,4788
*data,120,234,0,0,0,4115,240,62,4771
*data,120,160,0,0,0,4115,240,162,4797
*data,120,0,0,0,0,4115,232,162,4629
*data,120,80,0,0,0,4115,159,1162,5636
*data,120,251,0,0,0,4115,0,1162,5648
*data,940,242,0,0,0,4115,0,1162,6459
*data,940,242,0,0,0,4115,0,1162,6459
*data,940,234,0,0,0,4115,0,1062,6351
*data,940,160,0,0,0,4115,0,1062,6277
*data,940,0,0,0,0,4115,0,1062,6117
*data,940,80,0,0,0,4115,0,1062,6197
*data,940,251,0,0,0,0,0,1062,2253
*data,820,242,0,0,505,0,79,1062,2708
*data,820,242,0,0,505,0,249,1062,2878
*data,820,234,0,0,505,0,240,1062,2861
*data,820,160,0,0,0,0,240,1062,2282
*data,820,0,0,0,0,0,232,1062,2114
*data,820,80,0,0,505,0,159,1062,2626
*data,820,251,0,0,505,0,0,62,1638
*data,820,242,0,0,505,0,0,62,1629
*data,820,242,0,0,0,0,0,92,1154
*data,820,234,0,0,0,0,0,92,1146
*data,820,160,0,0,0,0,0,92,1072
*data,820,0,0,0,0,0,0,92,912
*data,820,80,0,0,0,0,0,92,992
*data,820,251,0,0,0,0,0,92,1163
*data,820,242,1600,0,0,4115,79,92,6948
*data,820,242,1600,0,0,4115,249,97,7123
*data,0,234,1600,0,0,4115,240,97,6286
*data,0,160,1600,0,0,4115,240,137,6252
*data,0,0,1600,0,0,4115,232,137,6084
*data,0,80,0,0,0,4115,159,137,4491
*data,0,251,0,0,0,4115,0,137,4503
*data,200,242,0,0,0,4115,0,137,4694
*data,200,242,0,0,0,4115,0,167,4724
*data,200,234,0,0,0,4115,0,167,4716
*data,200,160,0,0,0,0,0,162,522
*data,200,0,0,0,0,0,0,162,362
*data,200,80,0,0,0,4115,0,162,4557
*data,200,251,0,0,0,4115,0,162,4728
*data,200,242,0,0,0,4115,79,132,4768
*data,200,242,0,0,0,4115,249,132,4938
*data,200,234,0,0,0,4115,240,132,4921
*data,200,160,0,0,0,4115,240,132,4847
*data,200,0,0,0,0,4115,232,132,4679
*data,200,80,0,0,0,4115,159,92,4646
*data,200,251,0,0,0,4115,0,92,4658
*data,0,242,0,0,0,4115,0,92,4449
*data,0,242,0,0,0,4115,0,92,4449
*data,400,234,0,0,0,0,0,1092,1726
*data,400,160,0,0,0,0,0,1062,1622
*data,400,0,0,0,0,0,0,1062,1462
*data,400,80,0,0,0,0,0,1062,1542
*data,400,251,0,0,0,0,0,1062,1713
*data,400,242,0,0,0,0,79,1062,1783
*data,400,242,0,0,0,0,249,1067,1958
*data,0,234,0,0,0,0,240,1067,1541
*data,0,160,0,0,0,0,240,1067,1467
*data,0,0,0,0,0,0,232,1097,1329
*data,0,80,0,0,0,0,159,1097,1336
*data,0,251,0,0,0,0,0,1097,1348
*data,0,242,0,0,0,0,0,1097,1339
*data,0,242,0,0,0,0,0,97,339
*data,820,234,0,0,0,0,0,127,1181
*data,1020,160,0,0,0,0,0,127,1307
*data,1140,0,1600,0,0,0,0,1127,3867
*data,1380,80,1600,0,0,0,0,1127,4187
*data,1380,251,1600,0,0,0,0,1127,4358
*data,1380,242,0,0,0,0,79,1127,2828
*data,1380,242,0,0,0,0,249,1127,2998
*data,1380,890,0,0,0,0,240,127,2638
*data,1380,80,0,0,0,0,240,127,1827
*data,1380,0,0,0,0,0,232,122,1734
*data,800,80,0,0,0,0,159,222,1261
*data,800,251,0,0,0,0,0,222,1273
*data,800,242,0,0,0,0,0,222,1264
*data,1000,322,0,0,0,0,0,222,1544
*data,1820,484,0,0,0,0,0,222,2526
*data,1820,419,0,0,0,0,0,222,2461
*data,1820,251,0,0,0,0,0,122,2193
*data,1900,242,0,0,0,0,0,122,2264
*data,2140,242,0,0,0,0,0,122,2504
*data,2140,234,0,0,0,0,79,92,2545
*data,2340,242,0,0,0,0,249,212,3043
*data,2340,234,0,0,0,0,240,182,2996
*data,2100,201,0,0,0,0,240,182,2723
*data,1900,80,0,0,0,0,232,182,2394
*data,1700,80,0,0,0,0,159,182,2121
*data,1700,251,0,0,0,0,0,432,2383
*data,1500,242,0,0,0,0,0,432,2174
*data,1500,242,0,0,0,0,0,432,2174
*data,1500,234,0,0,0,0,0,432,2166
*data,1500,160,0,0,0,0,0,432,2092
*data,1500,0,0,0,0,0,0,432,1932
*data,440,80,0,0,0,0,0,432,952
*data,640,251,0,0,0,0,0,432,1323
*data,640,242,0,0,0,0,79,437,1398
*data,640,242,0,0,0,0,249,437,1568
*data,760,234,0,0,0,0,240,437,1671
*data,760,160,0,0,0,0,240,317,1477
*data,760,0,0,0,0,0,232,497,1489
*data,760,80,0,0,0,0,159,247,1246
*data,1000,251,0,0,0,0,0,247,1498
*data,960,242,0,0,0,0,0,247,1449
*data,960,242,0,0,0,0,0,247,1449
*data,1200,234,0,0,0,0,0,247,1681
*data,1240,160,0,0,0,0,0,247,1647
*data,1240,0,0,0,0,0,0,247,1487
*data,1240,80,0,0,0,0,0,497,1817
*data,1360,251,0,0,0,0,0,497,2108
*data,1160,242,0,0,0,0,79,497,1978
*data,1040,242,0,0,0,0,249,497,2028
*data,1040,234,0,0,0,0,240,417,1931
*data,1040,160,0,0,0,0,240,317,1757
*data,1280,0,0,0,0,0,232,317,1829
*data,1040,80,0,0,0,0,159,317,1596
*data,1040,251,0,0,0,0,0,312,1603
*data,1440,242,0,0,0,0,0,312,1994
*data,2260,242,0,0,0,0,0,312,2814
*data,2060,234,0,0,0,0,0,62,2356
*data,2060,160,0,0,0,0,0,312,2532
*data,1940,0,0,0,0,0,0,312,2252
*data,1820,80,0,0,0,0,0,62,1962
*data,1580,251,0,0,0,0,0,62,1893
*data,1580,242,0,0,0,0,79,62,1963
*data,1580,242,0,0,0,0,249,92,2163
*data,1580,234,0,0,0,0,240,92,2146
*data,1580,160,0,0,0,0,240,92,2072
*data,1580,0,0,0,0,0,232,92,1904
*data,520,80,0,0,0,0,159,92,851
*data,520,251,0,0,0,0,0,92,863
*data,520,242,0,0,0,0,0,92,854
*data,520,242,0,0,0,0,0,92,854
*data,520,234,0,0,0,0,0,92,846
*data,120,160,0,0,0,0,0,92,372
*data,940,0,0,0,0,0,0,92,1032
*data,940,80,0,0,0,0,0,992,2012
*data,820,251,0,0,0,0,0,992,2063
*data,820,242,0,0,0,0,79,992,2133
*data,820,242,0,0,0,0,249,962,2273
*data,820,234,0,0,0,0,240,962,2256
*data,0,160,0,0,0,0,240,962,1362
*data,0,0,0,0,0,0,232,1142,1374
*data,0,80,0,0,0,0,159,1142,1381
*data,0,251,0,0,0,0,0,1142,1393
*data,0,242,0,0,0,0,0,1142,1384
*data,0,242,0,0,0,0,0,1142,1384
*data,0,234,0,0,0,0,0,1142,1376
*data,0,160,0,0,0,0,0,1142,1302
*data,0,0,0,0,0,0,0,242,242
*data,0,80,0,0,0,0,0,342,422
*data,820,242,0,0,0,0,240,202,1505
*data,820,234,0,0,0,0,232,102,1388
*data,820,160,0,0,0,0,159,102,1241
*data,820,80,0,0,0,0,0,102,1002
*data,820,251,0,0,0,0,0,62,1133
*data,0,242,0,0,0,0,0,62,304
*data,0,242,0,0,0,0,0,62,304
*data,0,234,0,0,0,0,0,62,296
*data,0,160,0,0,0,0,0,62,222
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,80,0,0,0,0,79,62,221
*data,0,251,0,0,0,0,249,62,561
*data,0,242,0,0,0,0,240,62,545
*data,0,242,0,0,0,0,240,62,545
*data,0,234,0,0,0,0,232,62,528
*data,0,160,0,0,0,0,159,62,381
*data,0,80,0,0,0,0,0,62,142
*data,0,251,0,0,0,0,0,62,313
*data,0,242,0,0,0,0,0,62,304
*data,0,242,0,0,0,0,0,62,304
*data,0,234,0,0,0,0,0,62,296
*data,0,160,0,0,0,0,0,62,222
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,80,0,0,0,0,79,62,221
*data,0,251,0,0,0,0,249,62,561
*data,0,242,0,0,0,0,240,62,545
*data,0,242,0,0,0,0,240,62,545
*data,0,234,0,0,0,0,232,62,528
*data,0,160,0,0,0,0,159,62,381
*data,0,80,0,0,0,0,0,62,142
*data,0,251,0,0,0,0,0,62,313
*data,0,242,0,0,0,0,0,62,304
*data,0,242,0,0,0,0,0,62,304
*data,0,234,0,0,0,0,0,62,296
*data,0,160,0,0,0,0,0,62,222
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,80,0,0,0,0,79,62,221
*data,0,251,0,0,0,0,249,62,561
*data,0,242,0,0,0,0,240,62,545
*data,0,242,0,0,0,0,240,62,545
*data,0,234,0,0,0,0,232,62,528
*data,0,160,0,0,0,0,159,62,381
*data,0,80,0,0,0,0,0,62,142
*data,0,251,0,0,0,0,0,62,313
*data,0,242,0,0,0,0,0,62,304
*data,0,242,0,0,0,0,0,62,304
*data,0,234,0,0,0,0,0,242,476
*data,0,160,0,0,0,0,0,242,402
*data,0,0,0,0,0,0,0,242,242
*data,0,0,0,0,0,0,0,242,242
*data,120,80,0,0,0,0,79,242,521
*data,120,251,0,0,0,0,249,242,861
*data,320,242,0,0,0,0,240,272,1075
*data,320,242,0,0,0,0,240,272,1075
*data,320,234,0,0,0,0,232,272,1058
*data,560,160,0,0,0,0,159,272,1151
*data,560,80,0,0,0,0,0,272,912
*data,560,251,0,0,0,0,0,272,1083
*data,560,242,0,0,0,0,0,272,1074
*data,560,242,0,0,0,0,0,277,1079
*data,320,234,0,0,0,0,0,277,831
*data,320,160,0,0,0,0,0,97,577
*data,320,0,0,0,0,0,0,277,597
*data,320,0,0,0,0,0,0,272,592
*data,320,80,0,0,0,0,79,452,931
*data,320,251,0,0,0,0,249,572,1391
*data,320,242,0,0,0,0,240,572,1375
*data,520,242,0,0,0,0,240,572,1575
*data,760,234,0,0,0,0,232,572,1798
*data,760,160,0,0,0,0,159,572,1651
*data,760,80,0,0,0,0,0,572,1412
*data,760,251,0,0,0,0,0,602,1613
*data,760,242,0,0,0,0,0,572,1574
*data,760,242,0,0,0,0,0,572,1574
*data,640,234,0,0,0,0,0,572,1446
*data,640,160,0,0,0,0,0,572,1372
*data,640,0,0,0,0,0,0,572,1212
*data,400,0,0,0,0,0,0,572,972
*data,400,80,0,0,0,0,79,572,1131
*data,400,251,0,0,0,0,249,572,1471
*data,640,242,0,0,0,0,240,572,1695
*data,440,242,0,0,0,0,240,452,1375
*data,440,234,0,0,0,0,232,452,1358
*data,440,160,0,0,0,0,159,272,1031
*data,440,80,0,0,0,0,0,372,892
*data,440,251,0,0,0,0,0,372,1063
*data,440,242,0,0,0,0,0,372,1054
*data,440,242,0,0,0,0,0,372,1054
*data,440,234,0,0,0,0,0,192,866
*data,440,160,0,0,0,0,0,192,792
*data,440,0,0,0,0,0,0,192,632
*data,680,0,0,0,0,0,0,162,842
*data,680,80,0,0,0,0,79,162,1001
*data,680,251,0,0,0,0,249,162,1341
*data,680,242,0,0,0,0,240,162,1325
*data,440,242,0,0,0,0,240,1162,2085
*data,440,234,0,0,0,0,232,1162,2068
*data,240,160,0,0,0,0,159,1062,1621
*data,240,80,0,0,0,0,0,1062,1382
*data,240,251,0,0,0,0,0,1062,1553
